"business_type","id","name","start_date","physical_address","mailing_address","mailing_city","business_phone","email","owner"
"REAL ESTATE BROKER","28756","ADAMS, HAWES","1991-01-01T00:00:00.000","2622 NW 43RD ST, STE. A-3","2622 NW 43RD ST, STE. A-3","GAINESVILLE","352-372-7755","BREE@ASSOCITATESREALTY.COM","ASSOCIATES REALTY SERVICES, INC."
"CONSULTANT","43765","HERNANDEZ, REBA L.","2019-03-06T00:00:00.000","1005 NW 10TH ST","1005 NW 10TH ST","GAINESVILLE","585-708-9013","BOOKALINONE@GMAIL.COM","ALINONE  WEDDINGS & EVENTS, LLC"
"REAL ESTATE BROKER","37970","ELMORE, DARRELL E","2009-12-31T00:00:00.000","2305 NW 52ND PL","PO BOX 5774","GAINESVILLE","352-214-1582","ELMOREDARRELL@BELLSOUTH.NET","DARRELL  ELMORE & ASSOCIATES, LLC"
"CONSULTANT","35007","FOSTER, DONNA","2007-08-01T00:00:00.000","03300 NW 30TH AVE","03300 NW 30TH AVE","GAINESVILLE","352-213-3261","DONNAFOSTER@GMAIL.COM","CHOICE BEHAVIOR SERVICES, LLC"
"REAL ESTATE BROKER","12387","COLLIER, NATHAN","1995-09-14T00:00:00.000","220 N MAIN ST","220 N. MAIN STREET","GAINESVILLE","352-375-2152","ANGELA.THARPE@COLLIERCOMPANIES.COM","PARADIGM  PROPERTIES MANAGEMENT TEAM INC"
"CONSULTANT","32316","DEDENBACH, LAURA J.","2005-03-14T00:00:00.000","2820 NW 10TH PL","2820 NW 10TH PL","GAINESVILLE","352-339-6325","ljdedenbach@gmail.com","LAURA  DEDENBACH"
"CONSULTANT","39306","NORMANDEAU ASSOCIATES, INC.","2011-09-30T00:00:00.000","4581 NW 6TH ST, STE H","4581 NW 6TH ST, STE H","GAINESVILLE","352-372-4747","JCARTER@NORMANDEAU.COM","NORMANDEAU ASSOCIATES, INC."
"CONSULTANT","44965","EPIC ENDEAVORS, INC","2021-09-26T00:00:00.000","4010 W NEWBERRY RD, STE A","4010 NERBERRY RD, STE A","GAINESVILLE","352-559-9626","JOEY@MYEPICPROMO.COM","EPIC ENDEAVORS, INC"
"REAL ESTATE BROKER","21736","WILSON, JAMES E., JR. (R/E)","1995-10-13T00:00:00.000","3469 NW 11TH AVE","3469 NW 11TH AVE","GAINESVILLE","352-371-6666","MARIONWILSON825@AOL.COM","JAMES  WILSON, JR."
"REAL ESTATE BROKER","30535","ROBINSON, G.W.","1996-10-08T00:00:00.000","6208 NW 43RD ST","6208 NW 43RD ST","GAINESVILLE","352-373-1724","AP@GWROBINSON.COM","G. W.  ROBINSON"
"REAL ESTATE BROKER","38992","ABES REALTY, INC","2011-05-23T00:00:00.000","04445 SW 35TH TER, 320","P.O BOX 141690","GAINESVILLE","352-516-1380","TERZAREFERRAL@GMAIL.COM","CORPORATION  ABES REALTY, INC"
"CONSULTANT","41687","ANGARAN, DAVID M","2015-08-01T00:00:00.000","4083 NW 37TH TER","4083 NW 37TH TER","GAINESVILLE","352-281-8177","DANGARAN900@GMAIL.COM","COMMUNICATION PRESCRIPTION LLC"
"REAL ESTATE BROKER","34702","LONG, RODNEY","2007-06-12T00:00:00.000","1712 WALDO RD, SUITE B","1712 NE WALDO RD, SUITE B","GAINESVILLE","352-371-4566","RODNEYLONGREALTY@GMAIL.COM","RODNEY  LONG"
"REAL ESTATE BROKER","26142","BLANTON, BARRY D.","2000-06-29T00:00:00.000","1418 NW 17TH TER","1418 NW 17TH TER","GAINESVILLE","352-378-8529","barry@funstatepoolsinc.com","BARRY  BLANTON"
"ELECTRONICS-COMPUTER PROGRAMMERS","41508","DIGITAL BROADCAST INC","2007-08-01T00:00:00.000","2731 NW 41ST ST, STE A","2731 NW 41ST ST, STE A","GAINESVILLE","352-377-8344","JMCDONALD@DIGITALBCAST.COM","CORP  DIGITAL BROADCAST INC"
"REAL ESTATE BROKER","10604","HUDSON, ANN M.","1992-02-01T00:00:00.000","211 SW 4TH AVE, STE. 3","211 SW 4TH AVE, STE. 3","GAINESVILLE","352-538-0162","AHUDSON505@GMAIL.COM","ANN M HUDSON"
"CONSULTANT","24351","HARRELL, ROY","1998-03-01T00:00:00.000","3107 SW 4TH CT","PO BOX 6050","GAINESVILLE","352-284-8590","ROY@ADAPTIVEQUIPMENT.COM","ADAPTIVE  EQUIPMENT  INC."
"BUSINESS BROKER","44246","PLATINETTY,  JR., ALFREDO","2020-01-17T00:00:00.000","2811 SW ARCHER RD, APT P136","2811 SW ARCHER RD, APT P136","GAINESVILLE","352-870-9208","PLATJR@ICLOUD.COM","ALACHUA INTERNATIONAL, LLC"
"CONSULTANT","43733","GIPSON, GWENDOLYN J.","2019-02-15T00:00:00.000","5826 NW 26TH ST","5826 NW 26TH ST","GAINESVILLE","352-745-0785","GIPSONGWENDOLYN5@GMAIL.COM","GWENDOLYN  GIPSON"
"CONSULTANT","34110","WEITZEN, ANDREW","2006-10-09T00:00:00.000","2815 NW 15TH PL","2815 NW 15TH PL","GAINESVILLE","352-327-3672","publish@bronz.com","ANDREW  WEITZEN"
"CONSULTANT","44635","BIZ SKUS, INCORPORATED","2021-01-17T00:00:00.000","747 SW 2ND AVE, STE 190-IMB28","747 SW 2ND AVE, STE 190-IMB28","GAINESVILLE","855-692-6527","contact@bizskus.com","BIZ SKUS, INCORPORATED"
"REAL ESTATE BROKER","43520","LEXIS REAL ESTATE GROUP, INC","2018-09-18T00:00:00.000","2627 NW 43RD ST, SUITE 300","2627 NW 43RD ST, SUITE 300","GAINESVILLE","352-376-6600","ZABEL@NALPROP.COM","LEXIS REAL ESTATE GROUP, INC."
"BUSINESS BROKER","42691","BEVERAGELICENSE.COM LLC","2017-04-01T00:00:00.000","1017-A N MAIN ST","408 W UNIVERSITY AVE, STE 10-B","GAINESVILLE","352-317-6468","jsemrani@gmail.com","BEVERAGELICENSE.COM LLC"
"CONSULTANT","44448","NIOLET, DAMIAN","2020-07-01T00:00:00.000","2030 NW 46TH ST","2030 NW 46TH ST","GAINESVILLE","833-448-8787","CEO@STARTSQUAD.CO","START SQUAD LLC"
"CONSULTANT","30082","BORGERT, CHRISTOPHER J.","1997-04-11T00:00:00.000","2250 NW 24TH AVE","2250 NW 24TH AVE","GAINESVILLE","352-335-8334","SABORGERT@APT-PHARMATOX.COM","APPLIED  PHARM. & TOXICOLOGY, INC."
"ELECTRONICS-COMPUTER PROGRAMMERS","33680","BARR SYSTEMS, LLC","2006-05-11T00:00:00.000","4961 NW 8TH AVE, STE B","4961 NW 8TH AVE, STE B","GAINESVILLE","352-491-3105","KEN.DUFFIELD@BARRSYSTEMS.COM","BARR SYSTEMS, LLC"
"REAL ESTATE BROKER","43385","GLANDON, ELAINE G","2018-04-26T00:00:00.000","4141 NW 37TH PL, STE A","14050 NW 14TH ST, STE 110","SUNRISE","352-225-4700","ELAINEGLANDON@BHHSFLORIDAREALTY.COM","WATERMARK REALTY, INC."
"CONSULTANT","44010","THORNDIKE, CHRIS","2019-08-01T00:00:00.000","1211 NW 36TH ST","1211 NW 36TH ST","GAINESVILLE","561-309-8456","chris@factoryforged.com","FACTORY FORGED, LLC"
"REAL ESTATE BROKER","28743","VINEYARD, BARBARA A.","2002-09-01T00:00:00.000","2632 NW 43RD ST, SUITE 2110","2632 NW 43RD ST, SUITE 2110","GAINESVILLE","352-377-0020","BARBARA@GREENTREEREALTORS.COM","BARBARA  VINEYARD"
"CONSULTANT","45092","STRAWDER, ALEXAS ELIZABETH","2020-08-11T00:00:00.000","903 NW 6TH AVE","P.O. BOX 358496","GAINESVILLE","352-281-7722","THESTORKSNURSERY@GMAIL.COM","ALEXAS E STRAWDER"
"REAL ESTATE BROKER","24210","EDWARD N BELL, APPRAISALS, INC","1996-10-01T00:00:00.000","4140 NW 27TH LN, SUITE A","4140 NW 27TH LN, SUITE A","GAINESVILLE","352-375-3937","EDBELL@BELLSOUTH.NET","EDWARD  BELL"
"REAL ESTATE BROKER","20512","SUSKIN, MARC","1995-09-18T00:00:00.000","3131 NW 13TH ST, SUITE 6","3131 NW 13TH ST, SUITE 6","GAINESVILLE","352-373-7513","OFFICE@SUSKINREALTY.COM","MARC  SUSKIN"
"BUSINESS BROKER","42736","SL8, THE","2018-03-05T00:00:00.000","10 E UNIVERSITY AVE","10 E UNIVERSITY AVE","GAINESVILLE","352-226-2060","GERARDBENCEN@YAHOO.COM","GERARD  BENCEN"
"BUSINESS BROKER","10372","ALLCHEM INDUSTRIES HOLDING CORPORATION","1995-09-13T00:00:00.000","6010 NW 1ST PL","6010 NW 1ST PL","GAINESVILLE","352-378-9696","TAXALLCHEM@ALLCHEM.COM","JOSHUA  FELDSTEIN"
"CONSULTANT","42294","MCCONNELL,  KARISSA","2016-08-01T00:00:00.000","3628 NW 30TH PL","3628 NW 30TH PL","GAINESVILLE","317-319-9353","KARISSA.M.MCCONNELL@GMAIL.COM","LEAN TOO CONSULTING LLC"
"CONSULTANT","29914","JOYS, KRISTIN E., PH.D.","2003-09-01T00:00:00.000","305 NE 6TH AVE","305 NE 6TH AVE","GAINESVILLE","352-316-9196","KRISTIN@DOGOODWELLCONSULTING.COM","DO GOOD WELL CONSULTING LLC"
"BUSINESS BROKER","24212","EQUILEASE OF GAINESVILLE, INC","2016-04-01T00:00:00.000","3501 SW 2ND AVE, SUITE I","3501 SW 2ND AVE, SUITE I","GAINESVILLE","352-377-7223","TSMOWRY1@YAHOO.COM","EQUILEASE OF GAINESVILLE, INC"
"CONSULTANT","41654","MAKE.WORK, LLC","2015-07-01T00:00:00.000","722 S MAIN ST","722 S MAIN ST","GAINESVILLE","352-474-8802","MARK@MAKE.WORK","MAKE.WORK, LLC"
"CONSULTANT","41893","ALLEN, KATHERINE D., CISA, CRISC","2015-11-01T00:00:00.000","2630 NW 41ST ST, STE B","P O BOX 357009","GAINESVILLE","352-672-0114","KDA819@BELLSOUTH.NET","KATHERINE  ALLEN"
"CONSULTANT","44603","GODDESS PROJECT (THE)","2021-01-31T00:00:00.000","1031 NW 6TH ST, SUITE B-1","1031 NW 6TH ST, SUITE B-1","GAINESVILLE","352-519-0440","thegoddessprojectllc@gmail.com","ALEXANDRIA  GIBSON"
"REAL ESTATE BROKER","39570","LARSSON, IRENE B","2012-03-01T00:00:00.000","2835 NW 32ND ST","2835 NW 32ND ST","GAINESVILLE","352-373-2605","ILARSSON321@GMAIL.COM","IRENE  LARSSON"
"REAL ESTATE BROKER","44867","UNIVERSITY MANAGEMENT SERVICES, LLC","2021-06-01T00:00:00.000","2811 SW ARCHER RD","P.O. BOX 143086","GAINESVILLE","305-785-1441","RYAN@UNIVERSITYMGMT.COM","UNIVERSITY  MANAGEMENT SERVICES, LLC"
"ELECTRONICS-COMPUTER PROGRAMMERS","28133","RFSOFTWARE, INC.","2002-05-28T00:00:00.000","2805 NW 6TH ST","617 NW 20TH AVENUE","GAINESVILLE","352-367-1700","ALEX@RFSOFTWARE.COM","CORPORATION  RFSOFTWARE, INC."
"BUSINESS BROKER","40932","352DELIVERY LLC","2014-05-15T00:00:00.000","204 W UNIVERSITY AVE, SUITE 10","204 W UNIVERSITY AVE, SUITE 10","GAINESVILLE","352-224-5555","jeremiah@352delivery.com","CORPORATION  352DELIVERY LLC"
"REAL ESTATE BROKER","19199","ROGERS, RICHARD JR.","1995-09-29T00:00:00.000","2106 NW 13TH ST","2106 NW 13TH ST","GAINESVILLE","352-376-4581","RROGERSREALTY@AOL.COM","RICHARD  ROGERS, JR."
"BUSINESS BROKER","29773","GOVIND & SONS FINE JEWELRY","2003-11-01T00:00:00.000","2441 NW 43RD ST, STE 24-A","2441 NW 43RD ST, STE 24-A","GAINESVILLE","352-377-8787","GOVINDANDSONS@GMAIL.COM","GOVIND & SONS COMPANY"
"CONSULTANT","45110","INTERDISCIPLINARY CONSULTING","2021-12-16T00:00:00.000","2405 NW 66TH CT","5745 SW 75TH ST, #364","GAINESVILLE","352-283-8110","FINANCE@THINKIC2.COM","INTERDISCIPLINARY  CONSULTING CORPORATION"
"CONSULTANT","41812","LOSS PREVENTION RESEARCH CENTER, INC","2015-09-01T00:00:00.000","747 SW 2ND AVE, IMB #50","747 SW 2ND AVE, IMB #50","GAINESVILLE","352-222-8202","BRYAN@LPRESEARCH.ORG","LOSS PREVENTION RESEARCH CENTER, INC"
"CONSULTANT","44605","SELLERS-BIRD, CASIE","2021-01-04T00:00:00.000","3726 NW 7TH PL","3726 NW 7TH PL","GAINESVILLE","352-213-3918","CSELLERSBIRD@AOL.COM","CASIE  SELLERS-BIRD"
"REAL ESTATE BROKER","44507","COLLIERS INTERNATIONAL","2020-10-01T00:00:00.000","104 SW 6TH ST","104 SW 6TH ST","GAINESVILLE","904-861-1141","CHRISTIAN.OLDENBURG@COLLIERS.COM","CHRISTIAN  OLDENBURG"
"CONSULTANT","38651","HANRAHAN, MARGARET E","2010-10-20T00:00:00.000","2562 NW 28TH ST","2562 NW 28TH ST","GAINESVILLE","352-665-5939","pegeenhanrahan@aol.com","COMMUNITY AND CONSERVATION SOLUTIONS, LLC"
"REAL ESTATE BROKER","15760","JIM JEAN REAL ESTATE LLC","1975-10-01T00:00:00.000","4131 NW 28TH LN, STE 1","4131 NW 28TH LN, STE 1","GAINESVILLE","352-372-5326","ALANJEAN@JIMJEAN.COM","CORPORATION  JIM JEAN REAL ESTATE LLC"
"REAL ESTATE BROKER","11415","BOSSHARDT REALTY SERVICES, LLC.","1992-12-01T00:00:00.000","5542 NW 43RD ST","5542 NW 43RD ST","GAINESVILLE","352-371-6100","MARLENE@BOSSHARDTREALTY.COM","BOSSHARDT REALTY SERVICES, LLC"
"REAL ESTATE BROKER","20173","SPIEGEL, H. GEOFFREY","1986-11-01T00:00:00.000","1906 NW 24TH ST","1906 NW 24TH ST","GAINESVILLE","352-373-1212","GEOFF@SPIEGELINCREALTORS.COM","H. GEOFFREY  SPIEGEL"
"REAL ESTATE BROKER-BRANCH OFFICE","33185","BOSSHARDT PROPERTY MANAGEMENT, LLC","2005-01-03T00:00:00.000","05522 NW 43RD ST","5522 NW 43RD ST","GAINESVILLE","352-371-2118","marlene@bosshardtrealty.com","BOSSHARDT  PROPERTY MANAGEMENT, LLC"
"CONSULTANT","43658","WALKER-RADTKE, MEGAN D.","2015-04-20T00:00:00.000","3520 NW 7TH AVE","3520 NW 7TH AVE","GAINESVILLE","352-327-8540","MEGANWR@BLUESKIESMETEOROLOGY.COM","BLUE SKIES  METEORLOGICAL SERVICES, LLC"
"CONSULTANT","43830","DB ENVIRONMENTAL LABORATORIES INC","2019-04-12T00:00:00.000","5426 NW 31ST TER","365 GUS HIPP BLVD","ROCKLEDGE","352-870-4565","JIM@DBENV.COM","DB  ENVIRONMENTAL LABORATORIES INC"
"CONSULTANT","44565","MIKE POWELL & ASSOCIATES ATHLETIC,","2020-12-01T00:00:00.000","2630 NW 41ST ST, SUITE B","PO BOX 5742","GAINESVILLE","352-256-2360","MPACOLLEGEINTERN@GMAIL.COM","MIKE POWELL & ASSOCIATES   ATHLETIC, ACADEMIC & SCHOLARSHIP CONSULTANTS, LLC"
"ELECTRONICS-COMPUTER PROGRAMMERS","25918","COSMIC PATTERNS SOFTWARE, INC","1998-03-16T00:00:00.000","6212 NW 43RD ST, SUITE B","6212 NW 43RD ST, SUITE B","GAINESVILLE","352-373-1504","WHITEDOVEFEI@GMAIL.COM","COSMIC  PATTERNS SOFTWARE, INC"
"CONSULTANT","44369","PETERSON, JAY'VEON","2020-06-01T00:00:00.000","1424 NE 4TH AVE","4600 SW 34TH ST, UNIT 143052","GAINESVILLE","904-271-1809","u2creditconsulting@gmail.com","U2 CREDIT  CONSULTING LLC"
"REAL ESTATE BROKER","38424","AMJ REALTY, INC.","2010-09-01T00:00:00.000","502 NW 16TH AVE, STE 1","502 NW 16TH AVE, STE 1","GAINESVILLE","352-375-4600","SABUCHANAN@AMJINC.COM","AMJ REALTY, INC."
"REAL ESTATE BROKER","28849","FREEMAN, HOWARD G.","2002-09-01T00:00:00.000","2622 NW 43RD ST, SUITE C1","2622 NW 43RD ST, SUITE C-1","GAINESVILLE","352-371-2622","FREEMANREALTYINC@AOL.COM","H0WARD  FREEMAN"
"CONSULTANT","35311","GARREN, ROBERT A.","2008-01-01T00:00:00.000","1805 NW 34TH PL","1805 NW 34TH PL","GAINESVILLE","352-316-5439","ECOLOGIST@COX.NET","ROBERT  GARREN"
"CONSULTANT","42916","BORNEMAN, SHARON P","2017-09-01T00:00:00.000","3748 NW 56TH LN","3748 NW 56TH LN","GAINESVILLE","352-219-1118","SHARON.HYPEPR@GMAIL.COM","HYPE PR, LLC"
"REAL ESTATE BROKER","42513","STEWART, ANGELA FAYE","2016-11-04T00:00:00.000","2720 NW 6TH ST, STE 306C","2720 NW 6TH ST, STE 306C","GAINESVILLE","352-871-7333","ANGELA@STEWARTRML.COM","STEWART REALTY & MANAGEMENT, LLC"
"REAL ESTATE BROKER","44202","BUIGAS, ERIC","2019-12-10T00:00:00.000","429 NW 10TH AVE","429 NW 10TH AVE","GAINESVILLE","352-554-5855","EBUIGAS@RESOURCEREAL.COM","RESOURCE REALTY LLC"
"REAL ESTATE BROKER","44593","LEIGHTMAN, ERIC","2021-01-01T00:00:00.000","1107 SW 2ND AVE","311 NE 1ST ST","GAINESVILLE","352-219-2879","ERIC.LEIGHTMAN@GMAIL.COM","UNIVERSITY RENTALS  AND MANAGEMENT LLC"
"BUSINESS BROKER","41588","AT&T AUTHORIZED RETAILER","2005-03-01T00:00:00.000","3720 NW 13TH ST","C/O DMA, P.O. BOX 80600","INDIANAPOLIS","317-596-3260","CWESSELMAN@DMAINC.COM","PRIME COMMS RETAIL, LLC"
"CONSULTANT","44946","MILLER BUILDING GROUP, LLC","2011-01-11T00:00:00.000","6342 NW 18TH DR, UNIT 6","6342 NW 18TH DR, UNIT 6","GAINESVILLE","866-797-0434","BRICE@MILLERBUILDING.COM","MILLER BUILDING  GROUP, LLC"
"CONSULTANT","44030","ROBIN, ELINOR","2019-09-04T00:00:00.000","3902 NW 21ST LN","PO BOX 358878","GAINESVILLE","954-415-5645","ELINOROBIN@AOL.COM","TRANSFORMATIONS, INC"
"REAL ESTATE BROKER","13030","DELANEY, BRUCE","2015-07-19T00:00:00.000","55 SW 23RD WAY","1710 NW 23RD ST","GAINESVILLE","352-258-0094","BRUCEDELANEYBROKER@GMAIL.COM","BRUCE  DELANEY"
"REAL ESTATE BROKER","17360","MILLER, ANTHONY W. (R/E)","1984-10-01T00:00:00.000","4141 NW 37TH PL","4141 NW 37TH PL","GAINESVILLE","352-225-4700","TONY.MILLER3207@GMAIL.COM","ANTHONY W MILLER"
"CONSULTANT","44566","TOSH EVENT GROUP, LLC","2020-11-26T00:00:00.000","12 W UNIVERSITY AVE","12 W UNIVERSITY AVE","GAINESVILLE","352-554-5345","BRANDEN@TOSHEVENTGROUP.COM","TOSH EVENT GROUP, LLC"
"CONSULTANT","43845","SURTERRA THERAPEUTICS","2019-04-29T00:00:00.000","15 SW 1ST AVE, STE 20","15 SW 1ST AVE, STE 20","GAINESVILLE","813-253-9479","JBALDWIN@LIVEPARALLEL.COM","SWC GAINESVILLE LLC"
"REAL ESTATE BROKER","44909","ROYAL REALTY SERVICE OF FLORIDA CORP","2021-10-01T00:00:00.000","4509 NW 23RD AVE, STE 1","4509 NW 23RD AVE, STE 1","GAINESVILLE","352-359-8269","ROYALREALTYSERVICESOFFL@GMAIL.COM","ROYAL REALTY  SERVUCES OR FLORIDA CORP"
"CONSULTANT","42059","SUGGS, NATASHA J","2016-02-22T00:00:00.000","1327 NE 14TH ST","1327 NE 14TH ST","GAINESVILLE","352-872-8542","NATASHAPHILLIPS578@GMAIL.COM","NATASHA  SUGGS"
"CONSULTANT","38774","HAYES, RICHARD","2011-01-01T00:00:00.000","2214 NW 1ST AVE","747 SW 2ND AVE, IMB #50","GAINESVILLE","321-303-6193","BRYAN@LPRESEARCH.ORG","LOSS  PREVENTION RESEARCH COUNCIL LLC"
"REAL ESTATE BROKER-BRANCH OFFICE","38991","MINNEOLA REALTY, INC","2011-05-10T00:00:00.000","04445 SW 35TH TER, 320","P.O BOX 141690","GAINESVILLE","352-373-7073","TERZAREALESTATE@GMAIL.COM","MINNEOLA REALTY, INC"
"REAL ESTATE BROKER","13492","EMERSON, WILLIAM","1975-01-01T00:00:00.000","110 NW 2ND AVE","110 NW 2ND AVE","GAINESVILLE","352-372-0506","BILL@EMERSONAPPRAISAL.COM","DON  EMERSON"
"CONSULTANT","30146","WALKER, G. R. BRUCE, JR.","2004-01-01T00:00:00.000","3927 NW 59TH AVE","3927 NW 59TH AVE","GAINESVILLE","352-514-5125","GRBWALKER@AOL.COM","BUSINESS MANAGEMENT CONSULTING INC"
"ELECTRONICS-COMPUTER PROGRAMMERS","42875","NEUROTRONICS, INC.","2017-06-04T00:00:00.000","4500 NW 27TH AVE, STE C-2","4500 NW 27TH AVE, STE C-2","GAINESVILLE","352-372-9955","ACCOUNTANT@NUEROTRONICS.COM","NEUROTRONICS, INC."
"REAL ESTATE BROKER","22270","MITCHELL, ROBERT A.","1996-07-01T00:00:00.000","726 NW 8TH AVE","726 NW 8TH AVE","GAINESVILLE","352-374-8579","contact@mitchellrealtygainesville.com","MITCHELL REALTY SERVICES, INC."
"ELECTRONICS-COMPUTER PROGRAMMERS","42753","ENFOGLOBE LLC","2011-11-20T00:00:00.000","747 SW 2ND AVE, STE 213","747 SW 2ND AVE, STE 213","GAINESVILLE","352-575-1543","CONTACT@ENFOGLOBE.COM","ENFOGLOBE LLC"
"CONSULTANT","36042","SAMS, ERMA","2013-04-01T00:00:00.000","3021 NE 13TH ST","3021 NE 13TH ST","GAINESVILLE","352-359-8762","INFO@ESSENCEEVENTS.NET","ESSENCE EVENTS LLC"
"REAL ESTATE BROKER","16417","LEE, DENNIS G.","1995-12-06T00:00:00.000","4509 NW 23RD AVE, STE 7","P.O. BOX 357845","GAINESVILLE","352-334-1976","LISA@FLORIDAWOODLAND.COM","DENNIS  LEE"
"CONSULTANT","32326","PARDO, PEDRO JUAN","2005-03-20T00:00:00.000","2446 NW 14TH PL","2446 NW 14TH PL","GAINESVILLE","352-281-7634","PJPARDO1031@ME.COM","BDP SOLUTIONS, LLC"
"CONSULTANT","41601","FARINA, ANDREW M","2015-02-21T00:00:00.000","1629 NW 36TH WAY","1629 NW 36TH WAY","GAINESVILLE","352-219-1073","ANDYFARINA@EARTHLINK.NET","FEARLESS HEALTH, LLC"
"CONSULTANT","44842","IRIZARRY, ANGEL","2021-08-31T00:00:00.000","1318 NE 39TH AVE, #120","3224 NW 28TH PL","GAINESVILLE","352-317-3314","TERRYBIEHL@COX.NET","2AB DEISGN  GROUP, LLC"
"BUSINESS BROKER","13833","FLASHBACKS RECYCLED FASHIONS, INC.","1986-12-01T00:00:00.000","220 NW 8TH AVE, STE 20","550 NE 6TH AVE","GAINESVILLE","352-375-3752","snichtberger@gmail.com","FLASHBACKS RECYCLED FASHIONS, INC."
"CONSULTANT","45040","BEDROCK CONSULTING GROUP, LLC","2022-01-04T00:00:00.000","712 SW 5TH ST","PO BOX 359008","GAINESVILLE","352-514-5705","GIGISIMMONS2000@YAHOO.COM","BEDROCK  CONSULTING GROUP, LLC"
"REAL ESTATE BROKER","41967","TY REALTY OF NORTH FLORIDA LLC","2015-12-16T00:00:00.000","4509 NW 23RD AVE, STE 15","4509 NW 23RD AVE, STE 15","GAINESVILLE","352-213-1084","TINAYAKELREALTOR@GMAIL.COM","CORP  TY REALTY OF NORTH FLORIDA LLC"
"REAL ESTATE BROKER","36083","BARNETT, ANNE","2015-05-05T00:00:00.000","2036 NW 31ST AVE","P O BOX 14464","GAINESVILLE","352-222-6666","FLORIDALANDFORSALE@GMAIL.COM","SOUTHERN  PROPERTY SERVICES, INC"
"CONSULTANT","44274","LIBRES, LIGEIA","2020-01-08T00:00:00.000","4005 NW 21ST DR","4005 NW 21ST DR","GAINESVILLE","973-886-0029","ligeial_retuya@yahoo.com","LIBRES LEGAL  NURSE CONSULTING SERVICES, LLC"
"REAL ESTATE BROKER","35027","KALLMAN, CLAYTON B","2007-09-13T00:00:00.000","317 NE 3RD AVE","317 NE 3RD AVE","GAINESVILLE","352-262-7938","CLAY@KALLMAN.ORG","CLAYTON  KALLMAN"
