"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
Physical Therapist Licensing Board,Regular Board Meeting,,09/27/2019 08:30:00 AM,09/27/2019 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445",Portland,OR,,,Rick J Sullivan,9716730201,rick.sullivan@state.or.us,,,,,9716730201,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,08/04/2017 08:30:00 AM,08/04/2017 04:00:00 AM,"PSOB 800 NE Oregon Street, Suite 612", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Special Board Meeting,,04/06/2018 09:00:00 AM,04/06/2018 10:00:00 AM,"PSOB 800 NE Oregon Street, Suite 407", Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,12/17/2018 08:30:00 AM,12/17/2018 04:00:00 AM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick Sullivan,,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Special Board Meeting,,03/21/2019 09:00:00 AM,03/21/2019 09:30:00 AM,"PSOB 800 NE Oregon Street, Suite 445",Portland,OR,Proposed Budget amendment 2017-2019,yes,Rick Sullivan,9716730201,physical.therapy@state.or.us,,,,,9716730201,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Special Board Meeting,Subcommittee Model Board ActionGuidelines Review,05/17/2019 07:00:00 AM,05/17/2019 08:00:00 AM,"PSOB 800 NE Oregon Street, Suite 445", Portland,OR,,,Rick J Sullivan,9716730201,rick.sullivan@state.or.us,,,,,9716730201,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Committee Meeting,Subcommittee Model Board ActionGuidelines Review,06/04/2019 12:45:00 PM,06/04/2019 02:45:00 PM,"PSOB 800 NE Oregon Street, Suite 445",Portland,OR,,,Rick J Sullivan,9716730201,rick.sullivan@state.or.us,,,,,9716730201,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Committee Meeting,Subcommittee Model Board ActionGuidelines Review,07/03/2019 09:30:00 AM,07/03/2019 10:30:00 AM,"PSOB 800 NE Oregon Street, Suite 407", Portland,OR,,,Rick J Sullivan,9716730201,rick.sullivan@state.or.us,,,,,9716730201,,,,,,,,,,,,,,
Physical Therapist Licensing Board,Regular Board Meeting,,07/22/2019 08:30:00 AM,07/22/2019 04:00:00 PM,"PSOB 800 NE Oregon Street, Suite 445",Portland,OR,,,Rick J Sullivan,971-673-0201,rick.sullivan@state.or.us,,,,,,,,,,,,,,,,,,,
"Physical Therapy, Oregon Board of",Board Meeting Executive Session,,12/10/2020 04:00:00 PM,12/10/2020 07:00:00 PM,PSOB Suite 407 Teleconference,Portland,OR,,,Gayla Goodwin,971-673-0201,gayla.goodwin@state.or.us,,,,,,,,,,,,,,,,,,,
"Physical Therapy, Oregon Board of",Strategic Planning Meeting,,11/09/2020 03:00:00 PM,11/09/2020 07:00:00 PM,PSOB Suite 407 Teleconference, Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
"Physical Therapy, Oregon Board of",Board Meeting Public Session,,01/28/2022 08:30:00 AM,01/28/2022 04:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,true,,,,,,,,,,,,
"Physical Therapy, Oregon Board of",Regular Board Meeting Public Session,,12/09/2022 08:30:00 AM,12/09/2022 12:30:00 PM,TBD, Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,,,,,
"Physical Therapy, Oregon Board of",Board Meeting Executive Session,Executive sessions are closed to the public,12/08/2022 04:00:00 PM,12/08/2022 08:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,,,,,
"Physical Therapy, Oregon Board of",Board Meeting Executive Session,Executive sessions are closed to the public,10/13/2022 04:00:00 PM,10/13/2022 08:00:00 PM,PSOB Suite 407 Webconference, Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,,,,,
"Physical Therapy, Oregon Board of",Emergency Telephone Board Meeting,,03/20/2020 07:00:00 AM,03/20/2020 08:00:00 AM,Teleconference, Portland,OR,,,Rick Sullivan,971-673-0201,physical.therapy@state.or.us,,,,,,,,,541-465-2805,527873,,,,,,,,,
"Physical Therapy, Oregon Board of",Emergency Telephone Board Meeting,,03/20/2020 07:00:00 AM,03/20/2020 08:00:00 AM,Teleconference, Portland,OR,,,Michelle Sigmund-Gaines,971-673-0201,physical.therapy@state.or.us,,,,,,,,,541-465-2805,527873,,,,,,,,,
"Physical Therapy, Oregon Board of",Board Meeting Executive Session,,09/17/2020 04:00:00 PM,09/17/2020 07:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,9716730201,physical.therapy@state.or.us,,,,,,,,,,,,,,,,,,,
"Physical Therapy, Oregon Board of",Regular Board Meeting,,09/18/2020 08:30:00 AM,09/18/2020 04:00:00 PM,PSOB Suite 407 Teleconference,Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@state.or.us,,,,,,,,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
"Physical Therapy, Oregon Board of",Board Meeting Executive Session,Executive sessions are closed to the public,02/04/2021 04:00:00 PM,02/04/2021 08:00:00 PM,PSOB Suite 407 Webconference, Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,,,,,
"Physical Therapy, Oregon Board of",Regular Board Meeting Executive and Public Session,,12/10/2021 08:30:00 AM,12/10/2021 01:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,12102021-OBPT-MeetingMaterials.pdf (https://data.oregon.gov/views/gs36-7t8m/files/5a59bb89-8d79-41f3-9f9d-fd396debe6b1?download=true&filename=12102021-OBPT-MeetingMaterials.pdf),,,
"Physical Therapy, Oregon Board of",Board Meeting Executive Session,Executive sessions are closed to the public,04/22/2021 04:00:00 PM,04/22/2021 08:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,,,,,
"Physical Therapy, Oregon Board of",Special Board Meeting Public Session,,06/21/2021 09:00:00 AM,06/21/2021 10:00:00 AM,PSOB Suite 407 Webconference, Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
"Physical Therapy, Oregon Board of",Special Board Meeting Public Session,,05/21/2021 08:30:00 AM,05/21/2021 10:30:00 AM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
"Physical Therapy, Oregon Board of",Board Meeting Strategic Planning Sessions,,11/05/2021 08:00:00 AM,11/05/2021 05:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,9716730201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
"Physical Therapy, Oregon Board of",Board Meeting Executive Session,Executive sessions are closed to the public,07/14/2021 04:00:00 PM,07/14/2021 08:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,,,,,
"Physical Therapy, Oregon Board of",Special Board Meeting Executive and Public Session,,09/02/2021 04:00:00 PM,09/02/2021 08:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,Public Session to immediately follow Executive Session,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
"Physical Therapy, Oregon Board of",Special Board Meeting Executive and Public Session,Public Session will immediately follow Executive Session,03/11/2022 08:00:00 AM,03/11/2022 10:00:00 AM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,,physical.therapy@obpt.oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
"Physical Therapy, Oregon Board of",Board Meeting Executive Session,Executive sessions are closed to the public,04/21/2022 04:00:00 PM,04/21/2022 08:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,,physical.therapy@obpt.oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
"Physical Therapy, Oregon Board of",Regular Board Meeting Public Session,,04/22/2022 08:30:00 AM,04/22/2022 01:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,Meeting end time will be at completion of business,,Gayla Goodwin,,physical.therapy@obpt.oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,04222022-Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/e84998f0-3d7f-445d-bb1f-22c1c3b9cc2e?download=true&filename=04222022-Agenda.pdf),,,
"Physical Therapy, Oregon Board of",Special Board Meeting Executive and Public Session,Public Session to immediately follow Executive Session,10/18/2021 04:00:00 PM,10/18/2021 05:00:00 PM,PSOB Suite 407 Webconference, Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
"Physical Therapy, Oregon Board of",Board Meeting Executive Session,Executive sessions are closed to the public,01/27/2022 04:00:00 PM,01/27/2022 08:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,,,,,,,,,,,,,
"Physical Therapy, Oregon Board of",Regular Board Meeting,,03/06/2020 08:30:00 AM,03/06/2020 04:00:00 PM,PSOB Suite 445, Portland,OR,,,Rick Sullivan,971-673-0201,rick.sullivan@state.or.us,,,,,,,,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
"Physical Therapy, Oregon Board of",Regular Board Meeting Public Session,,07/16/2021 08:30:00 AM,07/16/2021 01:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
"Physical Therapy, Oregon Board of",Regular Board Meeting Public Session,,04/23/2021 08:30:00 AM,04/23/2021 01:00:00 PM,PSOB Suite 407 Webconference,Portland,OR,,,Gayla Goodwin,971-673-0201,physical.therapy@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/pt/Pages/meetings.aspx,,,,
