"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,05/21/2014 09:30:00 AM,05/21/2014 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503.302.9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503.302.9725,nancy.kramer@oregon.gov,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular meeting,Regular meeting,07/18/2012 10:00:00 AM,07/18/2012 12:00:00 PM,"800 NE Oergon St., Room 615, Portland, OR 97232", Portland,OR,,,Nancy Kramer,503 302 9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503 302 9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,11/20/2013 10:00:00 AM,11/20/2013 12:00:00 PM,"Rm 1A, 800 NE Oregon St. (Zip code 97232)", Portland,OR,,Yes,Nancy Kramer,503.302.9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503.302.9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,09/18/2013 10:00:00 AM,09/18/2013 12:00:00 PM,"Rm 1A, 800 NE Oregon St. (Zip Code 97232) ", Portland,OR,,Yes,Nancy Kramer,503.302.9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503.302.9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,01/21/2015 09:30:00 AM,01/21/2015 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224",Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,09/16/2015 09:30:00 AM,09/16/2015 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,01/15/2014 10:00:00 AM,01/15/2014 12:00:00 PM,"Willamette University, Mudd Building, 315 Winter St SE, Room 302, ZIP 97301", Salem,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503-302-9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,11/19/2014 09:30:00 AM,11/19/2014 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., Tigard OR 97224", Tigard,OR,,Yes,nancy.kramer@oregon.gov,503-302-9725,nancy.kramer@oregon.gov,,,,nancy.kramer@oregon.gov,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Strategic Planning session,Strategic Planning session,11/21/2012 10:00:00 AM,11/21/2012 01:00:00 PM,"800 NE Oregon St., Room 1B, Portland OR 97232", Portland,OR,,,Nancy Kramer,503 302 9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503 302 9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,01/16/2013 10:00:00 AM,01/16/2013 12:00:00 PM,"800 NE Oregon St., Room 1D, Portland, OR 97232", Portland,OR,,,Nancy Kramer,503 302 9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503 302 9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,05/20/2015 09:30:00 AM,05/20/2015 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,05/15/2013 10:00:00 AM,05/15/2013 12:00:00 PM,"Room 1D, 800 NE Oregon St., (Zip Code 97232)", Portland,OR,,Yes,Nancy Kramer,503.302.9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503.302.9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,03/20/2013 10:00:00 AM,03/20/2013 12:00:00 PM,"State Building, 800 NE Oregon St., Room 1D, 97232 ", Portland,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503-302-9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,11/18/2015 09:30:00 AM,11/18/2015 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Meeting,Meeting,12/14/2012 02:30:00 PM,12/14/2012 04:30:00 PM,"Leftbank Building Suite 215, 240 N. Broadway, 97227", Portland,OR,,,Nancy Kramer,503 302 9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503 302 9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,03/16/2016 09:30:00 AM,03/16/2016 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,03/18/2015 09:30:00 AM,03/18/2015 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,05/16/2012 10:00:00 AM,05/16/2012 12:00:00 PM,"State Office Building, 800 NE Oregon St., 97232, Room TBD", Portland,OR,Topics of interest to the OCAPIA will be discussed.,,Nancy Kramer,5033029725,nancy.kramer@state.or.us,,,,Nancy Kramer,5033029725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,07/15/2015 09:30:00 AM,07/15/2015 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224",Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,11/16/2016 09:30:00 AM,11/16/2016 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular meeting,Regular meeting,09/19/2012 10:00:00 AM,09/19/2012 12:00:00 PM,"200 SW Market St., Conference Room 150 (Portland Business Alliance), Portland 97201", Portland,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503-302-9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,07/17/2013 10:00:00 AM,07/17/2013 12:00:00 PM,"Room 1A, 800 NE Oregon St. (Zip Code 97232)", Portland,OR,,Yes,Nancy Kramer,503.302.9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503.302.9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,,,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,09/21/2016 09:00:00 AM,09/21/2016 11:00:00 AM,"State Library of Oregon, 250 Winter Street NE, Room 102, ZIP 97301", Salem,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,,09/19/2018 09:30:00 AM,09/19/2018 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular OCAPIA Meeting,Regular OCAPIA Meeting,03/15/2017 09:30:00 AM,03/15/2017 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boone's Ferry Road, ZIP 97224",Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular OCAPIA Meeting,Regular OCAPIA Meeting,01/18/2017 09:30:00 AM,01/18/2017 12:00:00 PM,"Portland Business Alliance, ​Columbia Conference Room, 200 SW Market Street, Suite 150, ZIP 97201 ", Portland,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular OCAPIA Meeting,Regular OCAPIA Meeting,11/15/2017 09:30:00 AM,11/15/2017 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boone's Ferry Road, ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,07/20/2016 09:30:00 AM,07/20/2016 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,07/18/2018 09:30:00 AM,07/18/2018 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregn.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregn.gov,,,,,,,,,https://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,03/21/2018 09:30:00 AM,03/21/2018 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boone's Ferry Road, ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,01/20/2016 09:30:00 AM,01/20/2016 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,,01/16/2019 09:30:00 AM,01/16/2019 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,05/16/2018 09:30:00 AM,05/16/2018 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,,12/14/2018 12:00:00 PM,12/14/2018 12:45:00 PM,"Willamette University, College of Law, 245 Winter Street SE, ZIP 97301", Salem,OR,,No,nancy.kramer@oregon.gov,503-302-9725,nancy.kramer@oregon.gov,,,,nancy.kramer@oregon.gov,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OAC/Pages/Joint-forums-of-the-Oregon-Advocacy-Commissions.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular OCAPIA Meeting,Regular OCAPIA Meeting,10/06/2017 12:15:00 PM,10/06/2017 01:00:00 PM,"Capitol Building, Rm 350, 900 Court St. NE, ZIP 97301", Salem,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular OCAPIA Meeting,Regular OCAPIA Meeting,07/19/2017 09:30:00 AM,07/19/2017 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boone's Ferry Road, ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,01/17/2018 09:30:00 AM,01/17/2018 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,Regular Meeting,05/18/2016 09:30:00 AM,05/18/2016 12:00:00 PM,"Oregon State Bar, Sandy Meeting Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular OCAPIA Meeting,Regular OCAPIA Meeting,05/17/2017 09:30:00 AM,05/17/2017 12:00:00 PM,"Capitol building, Room 243, 900 Court St. NE, ZIP 97301",Salem,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,http://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,,03/20/2019 09:30:00 AM,03/20/2019 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular meeting,,05/15/2019 09:30:00 AM,05/15/2019 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., OR 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,,09/18/2019 09:30:00 AM,09/18/2019 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., OR 97224",Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular meeting,,07/17/2019 09:30:00 AM,07/17/2019 12:00:00 PM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., OR 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting - virtual meeting only,,09/16/2020 09:30:00 AM,09/16/2020 12:00:00 PM,Zoom: https://us02web.zoom.us/j/83232393829?pwd=UTdDUDU0REw3bFc3TklGcmFIU2hDUT09,Portland,OR,,Yes,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,(503) 302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCAPIA/Pages/calendar_of_events.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,,09/01/2021 09:30:00 AM,09/01/2021 12:00:00 PM,Zoom: https://us02web.zoom.us/j/87421887840?pwd=YmVtdFhqTWRYcnRjVHh1Vk1uMUpsdz09, Portland,OR,,Yes,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocapia/Pages/meetings-OCAPIA.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,,03/17/2021 09:30:00 AM,03/17/2021 12:00:00 PM,Zoom:https://us02web.zoom.us/j/85200750602?pwd=bnQvMnBpYUVRR1R3M1JNYzIzSFNuUT09, Portland,OR,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer ,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocapia/Pages/meetings-OCAPIA.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting ,,05/19/2021 09:30:00 AM,05/19/2021 12:00:00 PM,Zoom: https://us02web.zoom.us/j/88353559320?pwd=UTNwK1hnMkRyTWFYSWVaczJUYkVXdz09, Portland,OR,,Yes,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocapia/Pages/meetings-OCAPIA.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,,07/07/2021 09:30:00 AM,07/07/2021 12:00:00 PM,Zoom: https://us02web.zoom.us/j/86706328527?pwd=SUtqNWpBWXNub21vQlV6ek0zZjVIdz09, Portland,OR,,Yes,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocapia/Pages/meetings-OCAPIA.aspx,,,
"Asian and Pacific Islander Affairs, Commission on",Regular Meeting,,11/03/2021 09:30:00 AM,11/17/2021 12:00:00 PM,Zoom, Portland,OR,,Yes,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocapia/Pages/meetings-OCAPIA.aspx,,,
