"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
"Health Licensing Agency, Oregon",Board of Direct Entry Midwifery,Board Meeting,05/21/2020 09:00:00 AM,05/21/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Certifed Advanced Estheticians,Board Meeting,05/27/2020 09:00:00 AM,05/27/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Direct Entry Midwifery,Board Meeting,01/09/2020 09:00:00 AM,01/09/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Denture Technology,Board Meeting,02/11/2019 09:00:00 AM,02/11/2019 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Direct Entry Midwifery,Board Meeting,02/13/2020 09:00:00 AM,02/13/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Electrologist and Body Art Practitioners,Board Meeting,11/05/2018 10:00:00 AM,11/05/2018 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Environmental Health Registration Board,Board Meeting,03/06/2020 09:00:00 AM,03/06/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Direct Entry Midwifery,Board Meeting,06/18/2020 09:00:00 AM,06/18/2020 04:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",CANCELED  Respiratory Therapist and Polysomnographic Technologist Licensing Board,Board Meeting,03/20/2020 09:00:00 AM,03/20/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Denture Technology,Board Meeting,02/24/2020 09:00:00 AM,02/24/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Athletic Trainers,Board Meeting,02/19/2020 09:00:00 AM,02/19/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Direct Entry Midwifery,,03/16/2017 09:00:00 AM,03/16/2017 05:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria,5033731906,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Cosmetology,Board Meeting,01/27/2020 09:00:00 AM,01/27/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Direct Entry Midwifery,Board Meeting,11/14/2019 09:00:00 AM,11/14/2019 04:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Certifed Advanced Estheticians ,Board Meeting,02/26/2020 09:00:00 AM,02/26/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Licensed Dietitians,Board Meeting,04/22/2020 09:00:00 AM,04/22/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Athletic Trainers,Board Meeting,09/29/2014 09:00:00 AM,,"HLO, Rhoads Conference Room, 700 Summer St NE. Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Cosmetology Item Writing Committee,,03/23/2015 09:00:00 AM,03/23/2015 04:00:00 PM,700 Summer Street NE Suite 320, Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Environmental Health Registration Board,,02/26/2016 09:30:00 AM,02/26/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Athletic Trainers,Board Meeting,05/12/2014 09:00:00 AM,,"OHLA, Rhoades Conference Room, 700 Summer Street NE, Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Nursing Home Administrators Board,,02/26/2015 09:00:00 AM,02/26/2015 04:00:00 PM,"700 Summer Street NE, Suite 320", Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Advisory Council on Hearing Aids,,03/25/2016 01:00:00 PM,03/25/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavioral Analysis Regulatory Board,Board Meeting,04/17/2014 09:00:00 AM,,"OHLA, Rhoades Conference Room, 700 Summer Street NE, Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Environmental Health Registration Board,,06/17/2016 09:00:00 AM,06/17/2016 04:00:00 PM,700 Summer St. Suite 320 Salem OR 97301, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Denture Technology,,05/18/2015 11:00:00 AM,05/18/2015 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Athletic Trainers,,05/12/2015 09:00:00 AM,05/12/2015 04:00:00 PM,"700 Summer Street NE, Suite 320", Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Direct Entry Midwifery,,05/12/2016 09:00:00 AM,05/12/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Body Art Practitioners,,11/09/2015 10:00:00 AM,11/09/2015 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Body Art Practitioners,,07/20/2015 10:00:00 AM,07/20/2015 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,CANCELLED,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Denture Technology,Board Meeting,06/01/2020 09:00:00 AM,06/01/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Advisory Council on Hearing Aids,,08/26/2016 01:00:00 PM,08/26/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavior Analysis Regulatory Board,,05/20/2016 09:00:00 AM,05/20/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Licensed Dietitians,,04/22/2015 09:00:00 AM,04/22/2015 04:00:00 PM,"700 Summer Street NE, Suite 320", Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavior Analysis Regulatory Board,,02/23/2015 03:45:00 PM,02/23/2015 04:00:00 PM,"700 Summer Street NE, Suite 320",Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Sex Offender Treatment Board,Board Meeting,05/15/2020 09:00:00 AM,05/15/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavioral Analysis Regulatory Board,Teleconference meeting to Approve licensing forms,11/05/2014 12:30:00 PM,11/05/2014 01:30:00 PM,Health Licensing Office 700 Summer St. NE Ste. 320, Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Diret Entry Midwifery,,02/11/2016 09:00:00 AM,02/11/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Long Term Care Administrators Board,Board Meeting,03/10/2020 09:00:00 AM,03/10/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Denture Technology,,09/19/2016 11:00:00 AM,09/19/2016 04:00:00 PM,700 Summer St. Suite 320 , Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Environmental Health Registration Board,,02/27/2015 09:30:00 AM,02/27/2015 04:00:00 PM,"700 Summer Street NE, Suite 320", Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Cosmetology,Board Meeting,10/06/2014 09:00:00 AM,,Chemeketa Center for Business & Industry, Salem,OR,,,aperkins,,amanda.r.perkins@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Licensed Dietitians,,10/26/2016 09:30:00 AM,10/26/2016 04:00:00 PM,700 Summer St Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavior Analysis Regulatory Board ,Board Meeting,10/16/2014 09:00:00 AM,,"HLO, Rhoades Conference Romm, 700 Summer St NE Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Cosmetology Item Writing Committee,,03/24/2015 09:00:00 AM,03/24/2015 04:00:00 PM,"700 Summer Street NE, Suite 320", Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Body Art Practitioners,,11/07/2016 10:00:00 AM,11/07/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavioral Analysis Regulatory Board,Board Meeting,03/24/2014 09:00:00 AM,,"OHLA, Rhoades Conference Room, 700 Summer Street NE, Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavior Analysis Regulatory Board,,04/01/2016 09:00:00 AM,04/01/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Direct Entry Midwifery,,08/11/2016 09:00:00 AM,08/11/2016 04:00:00 PM,700 Summer St. Suite 320 Salem OR 97301, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Sex Offender Treatment Board,Board Meeting,12/05/2014 09:00:00 AM,,"HLO, Rhoades Conference Room, 700 Summer St NE, Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Cosmetology Item Writing Committee ,,11/17/2014 09:00:00 AM,11/17/2014 04:00:00 PM,"700 Summer St NE, Rhoades Conference Room", Salem,OR,,,Cerynthia Kingsley,,cerynthia.kingsley@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Nursing Home Administrators Board,,02/25/2016 09:30:00 AM,02/25/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Cosmetology,,01/26/2015 10:00:00 AM,01/26/2015 04:00:00 PM,700 Summer St. Suite 320,Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavior Analysis Regulatory Board,Board Meeting,01/24/2020 09:00:00 AM,01/24/2020 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Environmental Health Registration Board,Board Meeting,10/24/2014 09:30:00 AM,,"HLO, Rhoades Conference Room, 700 Summer Street NE, Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavioral Analysis Regulatory Board,Board Meeting,07/25/2014 09:00:00 AM,,"OHLA, Rhoades Conference Room, 700 Summer Street NE, Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Environmental Health Registration Board,,10/28/2016 09:30:00 AM,10/28/2016 04:00:00 PM,700 Summer St. Suite 320 Salem OR 97301, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Sex Offender Treatment Board,,03/06/2015 09:00:00 AM,02/06/2015 04:00:00 PM,"700 Summer Street NE, Suite 320", Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Licensed Dietitians,Board Meeting,11/07/2014 09:00:00 AM,,"OHLA, Rhoades Conference Room, 700 Summer Street NE, Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Diret Entry Midwifery,,02/12/2015 09:00:00 AM,02/12/2015 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Direct Entry Midwifery,,12/08/2016 09:00:00 AM,12/08/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Sex Offender Treatment Board,Board Meeting,02/21/2019 09:00:00 AM,02/21/2019 03:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Denture Technology,,02/01/2016 11:00:00 AM,02/01/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavior Analysis Regulatory Board,,10/21/2016 09:00:00 AM,12/21/2015 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Direct Entry Midwifery,,09/08/2016 09:00:00 AM,09/08/2016 04:00:00 PM,700 Summer St. Suite 320 Salem OR 97301, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Direct Entry Midwifery,,10/06/2016 09:00:00 AM,10/06/2016 04:00:00 PM,Board of Direct Entry Midwifery, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavioral Analysis Regulatory Board meeting,,11/21/2014 03:00:00 PM,11/21/2014 05:00:00 PM,700 Summer St NE Suite 320, Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavioral Analysis Regulatory Board,Board Meeting,06/19/2014 09:00:00 AM,,"OHLA, Rhoades Conference Room, 700 Summer Street NE, Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Denture Technology,,05/16/2016 11:00:00 AM,05/16/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Workgroup for the Sex Offender Treatment Board,Meeting,08/06/2018 09:00:00 AM,08/06/2018 04:00:00 PM,1430 Tandem Ave. NE Suite 180, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Diret Entry Midwifery,,10/01/2015 09:00:00 AM,10/01/2015 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Licensed Dietitians,Board Meeting,04/18/2014 09:00:00 AM,,"OHLA, Rhoades Conference Room, 700 Summer Street NE, Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavior Analysis Regulatory Board,,03/31/2015 01:30:00 PM,03/31/2015 04:00:00 PM,"700 Summer Street NE, Suite 320", Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Behavior Analysis Regulatory Board,,02/17/2015 01:30:00 PM,02/17/2015 04:00:00 PM,700 Summer Street NE Suite 320, Salem,OR,,,Debra Daniels,,debra.daniel@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Cosmetology,,08/17/2015 10:00:00 AM,08/17/2015 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Nursing Home Administrators Board,Board Meeting,09/25/2014 09:00:00 AM,,"OHLA, Rhoades Conference Room, 700 Summer Street NE, Third Floor", Salem,OR,,,Debby Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Direct Entry Midwifery,,07/14/2016 09:00:00 AM,07/14/2016 04:00:00 PM,"700 Summer St. Salem, OR 97301", Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Cosmetology Item Writing Committee,,11/18/2014 09:00:00 AM,11/18/2014 04:00:00 PM,"700 Summer St. NE, Rhoades Conference Room", Salem,OR,,,Cerynthia Kingsley,,cerynthia.kingsley@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Respiratory Therapist and Polysomnographic Technologist Liensing Board,,05/01/2015 10:00:00 AM,05/01/2015 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Diret Entry Midwifery,,06/11/2015 09:00:00 AM,06/11/2015 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Cosmetology,,08/22/2016 10:00:00 AM,08/22/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Licensed Dietitians,,02/17/2016 09:30:00 AM,02/17/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Advisory Council on Hearing Aids,,05/05/2016 09:00:00 AM,05/05/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Body Art Practitioners,Board Meeting,11/03/2014 10:00:00 AM,,"OHLA, Rhoades Conference Room, 700 Summer Street NE, Third Floor", Salem,OR,,,aperkins,,amanda.r.perkins@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Cosmetology,,01/25/2016 10:00:00 AM,12/25/2015 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Sex Offender Treatment Board,,03/04/2016 09:00:00 AM,03/04/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Cosmetology,,10/24/2016 10:00:00 AM,10/24/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Environmental Health Registration Board - Teleconference,,04/07/2015 10:00:00 AM,04/07/2015 11:00:00 AM,"700 Summer St NE, Ste. 320", Salem,OR,,,Debra Daniels,,debra.daniels@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Elecrology Body Art Practitioners,,04/25/2016 10:00:00 AM,04/25/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Respiratory Therapist and Polysomnographic Technologist Liensing Board,,06/03/2016 10:00:00 AM,06/03/2016 04:00:00 PM,700 Summer St. Salem OR 97301, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez9135@gmail.com,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Athletic Trainers,,03/01/2016 09:00:00 AM,03/01/2016 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
"Health Licensing Agency, Oregon",Board of Cosmetology,,04/06/2015 10:00:00 AM,04/06/2015 04:00:00 PM,700 Summer St. Suite 320, Salem,OR,,,Maria Gutierrez,,maria.s.gutierrez@state.or.us,,,,,,,,,,,,,,
