"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
"Dentistry, Oregon Board of",Administrative Workgroup,Administrative Workgroup,08/06/2014 07:00:00 PM,,"1500 SW 1st Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,true,,,,,lisa.warwick@state.or.us,https://data.oregon.gov/views/abus-wft4/files/1ATEa6tMMmLj-0qluegrm-B1OWCNlr-lGszwqYxv_-A?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,,
"Dentistry, Oregon Board of",Rules Oversight Committee Meeting,Rules Oversight Committee Meeting,04/03/2012 07:00:00 PM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,The Meeting Agenda will be posted to the Boards website (www.oregong.gov/dentistry) 1 week prior to the actual meeting date as well as any supplemental materials. ,NO,Lisa Warwick,(971) 673-3200,Lisa.Warwick@state.or.us,,,,Patrick Braatz,(971) 673-3200,Patrick.Braatz@state.or.us,,,,,http://www.oregon.gov/Dentistry/brd_agendas.shtml,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Dental Hygiene Committee Meeting,Dental Hygiene Committee Meeting,12/11/2014 07:00:00 PM,,"1500 SW 1st Ave., Ste. # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of","October 5, 2012 - Board Meeting",Regularly Scheduled Meeting of the Board,10/05/2012 07:30:00 AM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,,Lisa Warwick,(971) 673-3200,Lisa.Warwick@state.or.us,,,,Patrick Braatz,(971) 673-3200,Patrick.Braatz@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,Board Meeting,08/16/2013 07:30:00 AM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,,lisa.warwick@state.or.us,,,,,,,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,12/15/2017 07:30:00 AM,12/15/2017 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Hygiene Committee Meeting,Dental Hygiene Committee Meeting,12/06/2013 01:30:00 PM,,Board Offices, Portland,OR,,No Public Comment Accepted ,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,http://www.oregon.gov/dentistry/Pages/Committee-Information.aspx,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Board Meeting,,02/27/2015 07:30:00 AM,02/27/2015 02:00:00 PM,1500 SW 1st Ave. 7th Floor Conference Room,Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board meeting,,02/19/2016 07:30:00 AM,02/19/2016 02:00:00 PM,1500 SW 1st Ave. Suite 770, Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,04/22/2016 07:30:00 AM,04/22/2016 03:00:00 PM,1500 SW 1st Ave. Suite 770, Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of","August 3, 2012 - Board Meeting",Regularly Scheduled Meeting of the Board,08/03/2012 07:30:00 AM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,Lisa.Warwick@state.or.us,,,,Patrick Braatz,(971) 673-3200,Patrick.Braatz@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Anesthesia Committee meeting,,08/18/2015 06:15:00 PM,08/18/2015 08:30:00 PM,1500 SW 1st Ave. Suite 770, Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting ,Board Meeting,02/28/2014 07:30:00 AM,,"1500 SW 1st. Ave., 7th Floor Conference Room", Portland,OR,,No,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,http://www.oregon.gov/dentistry/Pages/brd_agendas.aspx,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Administrative Workgroup Meeting,,08/12/2015 06:30:00 PM,08/12/2015 07:30:00 PM,"1500 SW 1st Ave., Suite 770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Enforcement and Discipline Committee Meeting,,05/07/2015 06:00:00 PM,05/07/2015 08:00:00 PM,"1500 SW 1st Ave., Suite 770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Special Board Meeting ,Special Board Meeting ,11/12/2014 01:00:00 PM,11/12/2014 01:30:00 PM,"1500 SW 1st Ave., Ste # 770",Portland ,OR,,NO,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,Stephen Prisby ,(971) 673-3200,stephen.prisby@state.or.us,true,,,,http://www.oregon.gov/dentistry/Pages/brd_agendas.aspx,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,10/13/2017 07:30:00 AM,10/13/2017 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Special Teleconference Board Meeting,,03/11/2015 01:15:00 PM,03/11/2015 02:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,Board Meeting,10/18/2013 07:30:00 AM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,no,Lisa Warwick,,lisa.warwick@state.or.us,,,,,,,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,Board Meeting,04/19/2013 07:30:00 AM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,NO,Lisa Warwick,,lisa.warwick@state.or.us,,,,,,,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Anesthesia Committee Meeting,,07/26/2016 06:30:00 PM,07/26/2016 09:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,Board Meeting,12/20/2013 07:30:00 AM,,"1500 SW 1st. Ave., 7th Floor Conference Room", Portland,OR,,no,Lisa Warwick,,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,http://www.oregon.gov/dentistry/Pages/brd_agendas.aspx,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Special Telephone Conference Meeting,Special Meeting,11/02/2012 12:00:00 PM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,This is a special board meeting conducted via conference call. All members will be present via phone only.,No,Lisa Warwick,,lisa.warwick@state.or.us,,,,,,,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,04/17/2015 07:30:00 AM,04/17/2015 02:00:00 PM,1500 SW 1st Ave. Suite 770, Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,12/18/2015 07:30:00 AM,12/18/2015 02:00:00 PM,"1500 SW 1st Ave., Suite 770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of","Licensing, Standards and Competency Committee Meeting",,05/19/2016 06:30:00 PM,05/19/2016 08:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of","June 1, 2012 - Board Meeting",Regularly Scheduled Meeting of the Board,06/01/2012 07:30:00 AM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,Lisa.Warwick@state.or.us,,,,Patrick Braatz,(971) 673-3200,Patrick.Braatz@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,08/19/2016 07:30:00 AM,08/19/2016 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Rules Oversight Committee Meeting,,01/22/2015 07:30:00 PM,01/22/2015 09:00:00 PM,1500 SW 1st Ave. Suite 770, Portland,OR,,,Stephen Prisby,971-673-3200,stephen.prisby@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/dentistry/Pages/Committee-Information.aspx,,,,
"Dentistry, Oregon Board of",Strategic Planning Social ,,02/19/2016 04:00:00 PM,02/19/2016 07:00:00 PM,14950 SW Barrows Road, Beaverton,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Special Board Meeting,Special Board Meeting,10/13/2014 06:30:00 PM,,"1500 SW 1st Ave., Ste 770", Portland,OR,,NO,Lisa Warwick,9716733200,lisa.warwick@state.or.us,,,,Stephen Prisby,9716733200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,https://data.oregon.gov/views/abus-wft4/files/4OBrpVON1pmCKroZh_w_q5MNm_8UiesWs31Mui2vdE8?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,,
"Dentistry, Oregon Board of",Communication Committee,Communication Committee,03/10/2014 07:00:00 PM,,1500 SW 1st Ave, Portland,OR,,NO,Lisa Warwick ,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby ,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,https://data.oregon.gov/views/abus-wft4/files/PXkyMM0priTgghx4T-OC8kke6QmEHjrnowIMQFAGhx0?filename=application%2Fpdf%3B+charset%3Dbinary,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,10/21/2016 07:30:00 AM,10/21/2016 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Special Teleconference Board Meeting,,01/28/2015 01:00:00 PM,01/28/2015 02:00:00 PM,Teleconference, Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Public Rule Hearing,Public Rule Hearing,10/17/2013 07:00:00 PM,,"OHSU Center for Health and Healing, 749 SW Whitaker St. 3rd Floor, Room 1A", Portland,OR,"RULE SUMMARY
The Board is amending 818-012-0005 to clarify the use of Botulinum Toxin Type A. 

The Board is amending 818-012-0040 to clarify the record keeping requirements for sterilization equipment. 

The Board is amending 818-013-0001 to delete language from the rule.

The Board is amending 818-013-0005 to delete language from the rule. 

The Board is amending 818-026-0060 to clarify the rule.

The Board is amending 818-035-0030 to allow the use of silver nitrate solutions.

The Board is amending 818-042-0040 to exclude the administration of silver nitrate solution from list of prohibited actions. 

The Board is amending 818-042-0060 to add digital radiographs as an option for proficiency.

Agency requests public comment be submitted by 10/17/2013 by 4 p.m. It can be submitted via email to Stephen.Prisby@state.or.us or via fax at 971-673-3202
","Yes, due by 10/17/2013 at 4 pm. See details ",Stephen Prisby ,(971) 673-3200,Stephen.Prisby@state.or.us,http://www.oregon.gov/dentistry/docs/Rules/Public_Rulemaking_Hearing_20131017.pdf,,,,,,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Anesthesia Committee Meeting,,04/02/2015 07:00:00 PM,04/02/2015 09:00:00 PM,"1500 SW 1st Ave., Suite 770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Anesthesia Committee Meeting,Anesthesia Committee Meeting,08/27/2014 07:00:00 PM,,"1500 SW 1st Ave., Ste # 770", Portland,OR,,NO,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,08/28/2015 07:30:00 AM,08/28/2015 02:00:00 PM,"1500 SW 1st Ave., Suite 770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Rules Oversight Committee Meeting,Rules Oversight Committee Meeting,04/02/2012 07:00:00 PM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,Lisa.Warwick@state.or.us,,,,,,,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Public Rulemaking Hearing,,08/27/2015 06:30:00 PM,08/27/2015 09:00:00 PM,"In Or Medical Board Conference Room 1500 SW 1st Ave., Suite 620", Portland,OR,,YES,Stephen Prisby,971-673-3200,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",OBD - Strategic Planning Session,,04/23/2016 09:00:00 AM,04/23/2016 05:00:00 PM,Marriott Hotel -1401 SW Naito Pkwy, Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Hygiene Committee Meeting,Dental Hygiene Committee Meeting,02/01/2013 01:30:00 PM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No Public Comment Accepted ,Lisa Warwick,,lisa.warwick@state.or.us,,,,Stephen Prisby,,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,06/17/2016 07:30:00 AM,06/17/2016 02:00:00 PM,1500 SW 1st Ave. Suite 770, Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Hygiene Committee Meeting,Dental Hygiene Committee Meeting,09/21/2012 01:30:00 PM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,06/26/2015 07:30:00 AM,06/26/2015 05:00:00 PM,"1500 SW 1st Ave., Suite 770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Rules Oversight Committee Meeting,Rules Oversight Committee Meeting,07/25/2012 07:00:00 PM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Public Rule Hearing,Public Rule Hearing,05/31/2012 07:00:00 PM,,"3303 SW Bond Ave., Confrence Rm 4 - 3rd floor", Portland,OR,,,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Patrick Braatz,(971) 673-3200,patrick.braatz@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Dental Hygiene Committee Meeting,Dental Hygiene Committee Meeting,03/06/2014 07:00:00 PM,,"1500 SW 1st Ave., Ste. # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Special Board Meeting ,Special Board Meeting ,11/12/2014 01:00:00 PM,11/12/2014 01:30:00 PM,"1500 SW 1st Ave., Ste # 770", Portland,OR,,NO,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,Stephen Prisby ,(971) 673-3200,stephen.prisby@state.or.us,true,,,,http://www.oregon.gov/dentistry/Pages/brd_agendas.aspx,,,,,,,,
"Dentistry, Oregon Board of","Licensing, Standards & Competency Committee",Comittee Meeting,05/17/2012 07:00:00 PM,,"1600 SW 4th Ave., # 770 ", Portland,OR,,,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Patrick Braatz,(971) 673-3200,Patrick.Braatz@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of","Licensing, Standards and Competency Committee Meeting",,10/14/2015 06:00:00 PM,10/14/2015 01:59:00 PM,Teleconference, Portland,OR,,,Jessica Conway,,Jessica.Conway@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Hygiene Committee Meeting,Dental Hygiene Committee Meeting,11/30/2012 01:30:00 PM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,10/30/2015 07:30:00 AM,10/30/2015 02:00:00 PM,"1500 SW 1st Ave., Suite 770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,08/18/2017 07:30:00 AM,08/18/2017 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,Board Meeting,02/15/2013 07:30:00 AM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,,lisa.warwick@state.or.us,,,,,,,,,,,,lisa.warwick@state.or.us,,,,,,,
