"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
Building Codes Structures Board,Building Codes Structures Board,Building Codes Division/DCBS,08/01/2018 09:30:00 AM,08/01/2018 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov/,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/bcsb.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/bcsb.aspx,,,,
Electrical & Elevator Board,Electrical & Elevator Board,Building Codes Division/DCBS,07/26/2018 09:30:00 AM,07/26/2018 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,debra.j.woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/elec-elev.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/elec-elev.aspx,,,,
Residential and Manufactured Structures Board,Residential and Manufactured Structures Board,Building Codes Division/DCBS,07/11/2018 09:30:00 AM,07/11/2018 12:00:00 PM,"1535 Edgewater Street NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/rmsb.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/rmsb.aspx,,,,
"Plumbing Board, State",State Plumbing Board,Building Codes Division/DCBS,06/21/2018 09:30:00 AM,06/21/2018 12:00:00 PM,"1535 Edgewater Street NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/plumbing.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/plumbing.aspx,,,,
Mechanical Board,Mechanical Board - Canceled,Building Codes Division/DCBS,06/06/2018 09:30:00 AM,06/06/2018 09:30:00 AM,Canceled, Salem,OR,Meeting has been canceled.,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/mechanical.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/mechanical.aspx,,,,
Electrical & Elevator Board,Electrical & Elevator Board - Special teleconference,Building Codes Division/DCBS,06/05/2018 01:30:00 PM,06/05/2018 02:30:00 PM,Building Codes Division Conference Room A,Salem,OR,"Special teleconference Electrical & Elevator Board meeting.
Additional meeting. ",No,Debra J. Woods,,debra.j.woods@oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/bcd/boards/Pages/elec-elev.aspx,ee-60518-agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/7a79a6de-7d04-4868-be6d-37f8de1954cd?download=true&filename=ee-60518-agenda.pdf),,,
"Boiler Rules, Board of",Board of Boiler Rules,Building Codes Division/DCBS,06/05/2018 09:30:00 AM,06/05/2018 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/boiler.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/boiler.aspx,,,,
Electrical & Elevator Board,Electrical & Elevator Board,Building Codes Division/DCBS,05/24/2018 09:30:00 AM,05/24/2018 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,debra.j.woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/elec-elev.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/elec-elev.aspx,,,,
Building Codes Structures Board,Building Codes Structures Board -Canceled,Building Codes Division/DCBS,05/02/2018 09:30:00 AM,05/02/2018 09:30:00 AM,Canceled, Salem,OR,Meeting is canceled,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/bcsb.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/bcsb.aspx,,,,
Construction Industry Energy Board,Construction Industry Energy Board,Building Codes Division/DCBS,04/24/2018 09:30:00 AM,04/24/2018 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/energy.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/energy.aspx,,,,
"Plumbing Board, State",State Plumbing Board,Building Codes Division/DCBS,04/19/2018 09:30:00 AM,04/19/2018 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/plumbing.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/plumbing.aspx,,,,
Residential and Manufactured Structures Board,Residential and Manufactured Structures Board-Canceled,Building Codes Division/DCBS,04/04/2018 09:30:00 AM,04/04/2018 09:30:00 AM,Canceled, Salem,OR,Canceled,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/rmsb.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/rmsb.aspx,,,,
Electrical & Elevator Board,Electrical & Elevator Board,Building Codes Division/DCBS,03/22/2018 09:30:00 AM,03/22/2018 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,debra.j.woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/elec-elev.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/elec-elev.aspx,,,,
Mechanical Board,Mechanical Board,Building Codes Division/DCBS,03/07/2018 09:30:00 AM,03/07/2018 12:00:00 PM,"1535 Edgewater Street NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/mechanical.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/mechanical.aspx,,,,
"Boiler Rules, Board of",Board of Boiler Rules,Building Codes Division/DCBS,03/06/2018 09:30:00 AM,03/06/2018 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/boiler.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/boiler.aspx,,,,
"Plumbing Board, State",State Plumbing Board,Building Codes Division/DCBS,02/15/2018 09:30:00 AM,02/15/2018 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/plumbing.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/plumbing.aspx,,,,
Building Codes Structures Board,Building Codes Structures Board,Building Codes Division/DCBS,02/07/2018 09:30:00 AM,02/07/2018 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/bcsb.aspx,,,,http://www.oregon.gov/bcd/boards/Pages/bcsb.aspx,,,,
Electrical & Elevator Board,Electrical & Elevator Board,Building Codes Division/DCBS,01/25/2018 09:30:00 AM,01/25/2018 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,debra.j.woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/elec-elev.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/elec-elev.aspx,,,,
Residential and Manufactured Structures Board,Residential and Manufactured Structures Board,Building Codes Division/DCBS,01/10/2018 09:30:00 AM,01/10/2018 12:00:00 PM,"1535 Edgewater Street NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/rmsb.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/rmsb.aspx,,,,
"Plumbing Board, State",State Plumbing Board-Additional meeting,Building Codes Division/DCBS,12/21/2017 09:30:00 AM,12/21/2017 12:00:00 PM,"1535 Edgewater St. NW, CR A", Salem,OR,,Yes,Debi Barnes-Woods,503-378-6787,Debra.J.Woods@oregon.gov,http://www.bcd.oregon.gov,,,,,,true,http://www.oregon.gov/bcd,,,http://www.oregon.gov/bcd/boards/Pages/plumbing.aspx,julie.e.waters@state.or.us,,,http://www.oregon.gov/bcd/boards/Pages/plumbing.aspx,,,,
