"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
"Medical Board, Oregon",BOARD MEETING,,07/09/2020 08:00:00 AM,07/10/2020 05:00:00 PM,"1500 SW 1st Ave, Suite 620 ",Portland,OR,"The 14-member Board reviews cases and recommendations from the Board’s committees and makes final decisions. The Board determines whether an application for licensure should be granted, granted with limitations, or denied. The Board also determines the final resolution of investigatory cases. In addition, the Board sets policy, adopts administrative rules, and discusses issues relevant to the practice of medicine.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",ADMINISTRATIVE AFFAIRS COMMITTEE,,12/09/2020 05:00:00 PM,12/09/2020 07:30:00 PM,"1500 SW 1st Ave, Suite 620 ",Portland,OR,"The 6-member Administrative Affairs Committee reviews administrative issues such as application files with derogatory information and proposed administrative rule amendments. The Committee then makes recommendations to the Board on these administrative issues and other policy issues. Note: This Committee meets after regular business hours. Building security requires that visitors who arrive after 6:00 p.m. must provide ID to a building security guard. To expedite entry, please notify Board staff if you plan to attend this meeting.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",INVESTIGATIVE COMMITTEE,,08/06/2020 07:30:00 AM,08/06/2020 05:00:00 PM,"1500 SW 1st Ave, Suite 620 ",Portland,OR,"The 6-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate. The Committee makes recommendations to the full Board regarding case resolutions. Note: This Committee meets almost entirely in Executive Session, which is closed to members of the general public. No final actions are taken in Executive Session.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",BOARD MEETING,,04/02/2020 08:00:00 AM,04/02/2020 02:00:00 PM,Teleconference,Portland,OR,"The 14-member Board reviews cases and recommendations from the Board’s committees and makes final decisions. The Board determines whether an application for licensure should be granted, granted with limitations, or denied. The Board also determines the final resolution of investigatory cases. In addition, the Board sets policy, adopts administrative rules, and discusses issues relevant to the practice of medicine.","Contact Gretchen Kingham, Gretchen.Kingham@omb.oregon.gov, for public comment arrangments",Gretchen Kingham,9716732700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",ADMINISTRATIVE AFFAIRS COMMITTEE,,09/09/2020 05:00:00 PM,09/09/2020 07:30:00 PM,"1500 SW 1st Ave, Suite 620 ",Portland,OR,"The 6-member Administrative Affairs Committee reviews administrative issues such as application files with derogatory information and proposed administrative rule amendments. The Committee then makes recommendations to the Board on these administrative issues and other policy issues. Note: This Committee meets after regular business hours. Building security requires that visitors who arrive after 6:00 p.m. must provide ID to a building security guard. To expedite entry, please notify Board staff if you plan to attend this meeting.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",INVESTIGATIVE COMMITTEE,,03/05/2020 07:30:00 AM,03/05/2020 05:00:00 PM,"1500 SW 1st Ave, Suite 620 ", Portland,OR,"The 6-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate. The Committee makes recommendations to the full Board regarding case resolutions. Note: This Committee meets almost entirely in Executive Session, which is closed to members of the general public. No final actions are taken in Executive Session.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",EMERGENCY MEDICAL SERVICES ADVISORY COMMITTEE,,05/15/2020 09:00:00 AM,05/15/2020 05:00:00 PM,"1500 SW 1st Ave, Suite 620 ",Portland,OR,"The 6-member EMS Advisory Committee makes recommendations to the Board on scope of practice for EMS providers and other issues related to EMS in Oregon. Although the Oregon Health Authority issues licenses and investigates complaints against EMS providers, the Oregon Medical Board is charged with setting the scope of practice for each level of EMS provider and other issues related to EMS practice in Oregon.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",EMERGENCY MEDICAL SERVICES ADVISORY COMMITTEE,,11/20/2020 09:00:00 AM,11/20/2020 05:00:00 PM,"1500 SW 1st Ave, Suite 620 ",Portland,OR,"The 6-member EMS Advisory Committee makes recommendations to the Board on scope of practice for EMS providers and other issues related to EMS in Oregon. Although the Oregon Health Authority issues licenses and investigates complaints against EMS providers, the Oregon Medical Board is charged with setting the scope of practice for each level of EMS provider and other issues related to EMS practice in Oregon.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",INVESTIGATIVE COMMITTEE,,11/05/2020 07:30:00 AM,11/05/2020 05:00:00 PM,"1500 SW 1st Ave, Suite 620 ",Portland,OR,"The 6-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate. The Committee makes recommendations to the full Board regarding case resolutions. Note: This Committee meets almost entirely in Executive Session, which is closed to members of the general public. No final actions are taken in Executive Session.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",INVESTIGATIVE COMMITTEE,,06/04/2020 07:30:00 AM,06/04/2020 05:00:00 PM,"1500 SW 1st Ave, Suite 620 ",Portland,OR,"The 6-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate. The Committee makes recommendations to the full Board regarding case resolutions. Note: This Committee meets almost entirely in Executive Session, which is closed to members of the general public. No final actions are taken in Executive Session.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",EMERGENCY MEDICAL SERVICES ADVISORY COMMITTEE,,08/21/2020 09:00:00 AM,08/21/2020 05:00:00 PM,"1500 SW 1st Ave, Suite 620 ",Portland,OR,"The 6-member EMS Advisory Committee makes recommendations to the Board on scope of practice for EMS providers and other issues related to EMS in Oregon. Although the Oregon Health Authority issues licenses and investigates complaints against EMS providers, the Oregon Medical Board is charged with setting the scope of practice for each level of EMS provider and other issues related to EMS practice in Oregon.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",ACUPUNCTURE ADVISORY COMMITTEE,,12/04/2020 12:00:00 PM,12/04/2020 05:00:00 PM,"1500 SW 1st Ave, Suite 620 ",Portland,OR,"The 6-member Acupuncture Advisory Committee makes recommendations to the Board on licensing, investigations, education, and issues related to acupuncture in Oregon. It is composed of three acupuncturists, two physicians, and one advisory Board member. Committee meetings occur twice a year, with additional meetings or conference calls if necessary.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",ACUPUNCTURE ADVISORY COMMITTEE,,06/05/2020 12:00:00 PM,11/15/2019 05:00:00 PM,"1500 SW 1st Ave, Suite 620 ",Portland,OR,"The 6-member Acupuncture Advisory Committee makes recommendations to the Board on licensing, investigations, education, and issues related to acupuncture in Oregon. It is composed of three acupuncturists, two physicians, and one advisory Board member. Committee meetings occur twice a year, with additional meetings or conference calls if necessary.",,Gretchen Kingham,971-673-2700,Gretchen.Kingham@omb.oregon.gov,,,,Jessica Bates,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Investigative Committee Meeting,Monthly Meeting,08/02/2012 07:30:00 AM,,Oregon Medical Board offices, Portland,OR,,,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",EMT Advisory Committee,Quarterly Meeting,11/16/2012 09:00:00 AM,,Oregon Medical Board offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.ur,http://www.oregon.gov/OMB/monthlymeetingnotice.shtml,,,,,,,,,,,,,
"Medical Board, Oregon",Legislative Committee,Committee meeting to review legislative session,02/15/2012 06:00:00 PM,,Oregon Medical Board offices, Portland,OR,,,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,http://www.oregon.gov/OMB/monthlymeetingnotice.shtml,,,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,03/06/2014 04:00:00 PM,,OMB Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,02/06/2014 07:30:00 AM,,OMB Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,06/06/2013 04:00:00 PM,,OMB Office, Portland,OR,,,Brandy Trotter,,brandy.trotter@state.or.us,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,,,,,,,,,,,,
"Medical Board, Oregon",Board/Attorney Committee meeting,Board & Attorney Communication,06/26/2014 05:30:00 PM,,OMB Office, Portland,OR,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,,,
"Medical Board, Oregon",Administrative Affairs Committee,Administrative Affairs Committee,03/12/2014 05:00:00 PM,,OMB Offices, Portland,OR,"NOTE: Due to advanced building security protocol, if members of the public plan to attend the public portion of this meeting, they must notify the OMB at least 24 hours in advance.  Public attendees will be required to provide their name, company or association name, and photo identification.  Upon arrival to the building, attendees will check-in with the security officer on the second floor.  He will then escort the attendee to the meeting. 

To assure that Committee make the best use of meeting time, agenda items may be reviewed prior to scheduled times.  Agenda is subject to change without additional notification.",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,08/07/2014 04:00:00 PM,,OMB Offices, Portland,OR,,Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,11/06/2014 07:30:00 AM,,OMB Offices, Portland,OR,"The 5-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate.  The Committee makes recommendations to the full Board regarding case resolutions.  Note:  This Committee meets almost entirely in Executive Session, which is closed to members of the general public.  No final actions are taken in Executive Session.",,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,11/06/2014 04:00:00 PM,,OMB Offices, Portland,OR,,Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,06/05/2014 07:30:00 AM,,OMB Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly Meeting,12/06/2012 07:30:00 AM,,Oregon Medical Board Offices, Portland,OR,,,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,http://www.oregon.gov/OMB/monthlymeetingnotice.shtml,,,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,03/06/2014 07:30:00 AM,,OMB Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Board Meeting,Quarterly full Board meeting,07/11/2013 08:00:00 AM,07/12/2013 01:00:00 PM,OMB Offices, Portland,OR,"All Board meetings except Executive Sessions are open to the Public.  Pursuant to ORS 192.660, Executive Sessions are closed.  No final actions will be taken in Executive Session.  When action is necessary, the Board or Committee will return to an open Public Meeting.  Pursuant to ORS 192.670, all Public Teleconference meetings are available for listening at the OMB office.  If you come to the Board’s office to attend a meeting, please tell the receptionist when you arrive that you are there for the meeting.  By statute, Executive sessions are open to news media and public officials. 

EXECUTIVE SESSION:  For most of Thursday, the Board will be in Executive Session reviewing cases involving individual licensees: possible disciplinary actions, possible modification of probation terms and deliberations following contested case hearings. 

PUBLIC SESSION:  The Board will go into Public Session periodically on Thursday for the sole purpose of taking formal action on cases that have been reviewed in Executive Session.  Motions for disciplinary action, approval or denial of licensure, and Board Orders will be taken in Public Session. 

To assure that Committee make the best use of meeting time, agenda items may be reviewed prior to scheduled times.  Agenda is subject to change without additional notification.

Note:  New licensees are posted weekly on the Board’s website.

http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx
",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,,,,,,,,,,,,
"Medical Board, Oregon",Full Board meeting,Regular quarterly meeting,01/12/2012 08:00:00 AM,01/13/2012 05:00:00 PM,Oregon Medical Board Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,Brandy.Trotter@state.or.us,http://www.oregon.gov/OMB/MonthlyMeetingNotice/January2012.pdf,,,,,,,,,,"Oregon Medical Board Offices Portland, OR
(45.511789999609, -122.675629999625)",36,18,2410
"Medical Board, Oregon",Physician Assistant Committee,Quarterly Meeting,12/13/2012 09:30:00 AM,,Oregon Medical Board Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,http://www.oregon.gov/OMB/monthlymeetingnotice.shtml,,,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,09/05/2013 04:00:00 PM,,OMB Office, Portland,OR,,,Brandy Trotter,,brandy.trotter@state.or.us,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,,,,,,,,,,,,
"Medical Board, Oregon",Emergency Board meeting,Emergency teleconference,05/09/2012 05:15:00 PM,,OMB Offices - teleconference, Portland,OR,,,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,http://www.oregon.gov/OMB/monthlymeetingnotice.shtml,,,,,,,,,,,,,
"Medical Board, Oregon",Board Meeting,Full Board meeting,07/10/2014 08:00:00 AM,07/11/2014 05:00:00 PM,OMB Offices, Portland,OR,,Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee Meeting,Monthly meeting,09/06/2012 07:30:00 AM,,Oregon Medical Board offices, Portland,OR,,,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,http://www.oregon.gov/OMB/monthlymeetingnotice.shtml,,,,,,,,,,,,,
"Medical Board, Oregon",Acupuncture Advisory Committee,Acupuncture Advisory Committee Meeting,06/06/2014 12:00:00 PM,,OMB Offices, Portland,OR,"To assure that Committee make the best use of meeting time, agenda items may be reviewed prior to scheduled times.  Agenda is subject to change without additional notification.",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board conference Call,08/01/2013 04:00:00 PM,,OMB Office, Portland,OR,,,Brandy Trotter,,brandy.trotter@state.or.us,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,11/07/2013 04:00:00 PM,,OMB Office, Portland,OR,,,Brandy Trotter,,brandy.trotter@state.or.us,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,03/07/2013 04:00:00 PM,,OMB Office, Portland,OR,,,Brandy Trotter,,brandy.trotter@state.or.us,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,,,,,,,,,,,,
"Medical Board, Oregon",Physician Assistant Committee,Quarterly meeting - Teleconference Call,09/11/2014 09:30:00 AM,,OMB Offices, Portland,OR,"The 5-member PA Committee makes recommendations to the Board on licensing, investigations, education and issues related to physician assistants in Oregon.  It is composed of three physician assistants, one physician who supervises a physician assistant(s), and one advisory Board member.  Committee meetings occur quarterly, with additional meetings or conference calls if necessary. * Those wishing to attend the teleconference call may do so at the OMB office.",Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,05/01/2014 07:30:00 AM,,OMB Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Full Board Meeting,Quarterly Full Board meeting - Day 2,10/03/2014 08:00:00 AM,,OMB Office, Portland,OR,"The 12-member Board reviews cases and recommendations from the Board’s committees and makes final decisions.  The Board determines whether an application for licensure should be granted, granted with limitations, or denied.  The Board also determines the final resolution of investigatory cases.  In addition, the Board sets policy, adopts administrative rules, and discusses issues relevant to the practice of medicine.",Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,02/06/2014 04:00:00 PM,,OMB Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
