"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
Clackamas ESD,Board of Directors,Monthly Regular Session,04/09/2014 06:30:00 PM,,13455 SE 97th Avenue,Clackamas,OR,All meetings are scheduled to take place in the Mt. Hope conference room.,,Pam Bonner,,pbonner@clackesd.k12.or.us,http://www.clackesd.k12.or.us/index.html,,http://www.clackesd.k12.or.us/about/board/meetingdates.pdf,,,,,,,,,pbonner@clackesd.k12.or.us,,,http://www.clackesd.k12.or.us/about/board/archives.html,,,,
Clackamas ESD,Board of Directors,Monthly Regular Session,12/18/2013 06:30:00 PM,,13455 SE 97th Avenue,Clackamas,OR,All meetings are scheduled to take place in the Mt. Hope conference room.,,Pam Bonner,,pbonner@clackesd.k12.or.us,http://www.clackesd.k12.or.us/index.html,,http://www.clackesd.k12.or.us/about/board/meetingdates.pdf,,,,,,,,,pbonner@clackesd.k12.or.us,,,http://www.clackesd.k12.or.us/about/board/archives.html,,,,
Clackamas ESD,Board of Directors,Monthly Regular Session,09/18/2013 06:30:00 PM,,13455 SE 97th Avenue,Clackamas,OR,All meetings are scheduled to take place in the Mt. Hope conference room.,,Pam Bonner,,pbonner@clackesd.k12.or.us,http://www.clackesd.k12.or.us/index.html,,http://www.clackesd.k12.or.us/about/board/meetingdates.pdf,,,,,,,,,pbonner@clackesd.k12.or.us,,,http://www.clackesd.k12.or.us/about/board/archives.html,,,,
Clackamas ESD,Board of Directors,Monthly Regular Session,11/20/2013 06:30:00 PM,,13455 SE 97th Avenue,Clackamas,OR,All meetings are scheduled to take place in the Mt. Hope conference room.,,Pam Bonner,,pbonner@clackesd.k12.or.us,http://www.clackesd.k12.or.us/index.html,,http://www.clackesd.k12.or.us/about/board/meetingdates.pdf,,,,,,,,,pbonner@clackesd.k12.or.us,,,http://www.clackesd.k12.or.us/about/board/archives.html,,,,
Clackamas ESD,Board of Directors Regular Session,,06/15/2016 06:30:00 PM,06/15/2016 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors,Regular Session,05/20/2015 06:30:00 PM,05/20/2015 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,503.675.4003,pbonner@clackesd.k12.or.us,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,pbonner@clackesd.k12.or.us,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,Monthly Board Meeting,04/18/2012 06:30:00 PM,04/18/2012 09:00:00 PM,13455 SE 97th Ave,Clackamas,OR,,Yes,Cindy Bernert-Coppola,503-675-4003,ccoppola@clackesd.k12.or.us,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,http://clackesd.k12.or.us/about/maps/sunnybrook.pdf,,,,,,,,,,ccoppola@clackesd.k12.or.us,,,,,,,
Clackamas ESD,Special Workshop Session,,01/20/2016 05:00:00 PM,01/20/2016 06:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.org,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors,Monthly Regular Session,02/19/2014 06:30:00 PM,,13455 SE 97th Avenue,Clackamas,OR,All meetings are scheduled to take place in the Mt. Hope conference room.,,Pam Bonner,,pbonner@clackesd.k12.or.us,http://www.clackesd.k12.or.us/index.html,,http://www.clackesd.k12.or.us/about/board/meetingdates.pdf,,,,,,,,,pbonner@clackesd.k12.or.us,,,http://www.clackesd.k12.or.us/about/board/archives.html,,,,
Clackamas ESD,Board of Directors Regular Session,,04/20/2016 06:30:00 PM,04/20/2016 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Special Session,,03/03/2016 05:00:00 PM,03/03/2016 08:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors,Regular Session,02/18/2015 06:30:00 PM,02/18/2015 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,503.675.4003,pbonner@clackesd.k12.or.us,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,pbonner@clackesd.k12.or.us,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,Monthly Board Meeting,01/18/2012 06:30:00 PM,01/18/2012 09:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,Yes,Cindy Bernert-Coppola,503-675-4003,ccoppola@clackesd.k12.or.us,,,,,,,,,,,https://v3.boardbook.org/Public/PublicMeetingMaterials.aspx?ak=1000564&mk=50042712,ccoppola@clackesd.k12.or.us,,,,,,,
Clackamas ESD,Board of Directors,Regular Session,03/20/2013 06:30:00 PM,03/20/2013 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,http://www.clackesd.k12.or.us/index.html,http://www.clackesd.k12.or.us/about/maps/sunnybrook.pdf,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,pbonner@clackesd.k12.or.us,,,,,,,
Clackamas ESD,Board of Directors,Monthly Regular Session,03/19/2014 06:30:00 PM,,13455 SE 97th Avenue,Clackamas,OR,All meetings are scheduled to take place in the Mt. Hope conference room.,,Pam Bonner,,pbonner@clackesd.k12.or.us,http://www.clackesd.k12.or.us/index.html,,http://www.clackesd.k12.or.us/about/board/meetingdates.pdf,,,,,,,,,pbonner@clackesd.k12.or.us,,,http://www.clackesd.k12.or.us/about/board/archives.html,,,,
Clackamas ESD,Board of Directors,Monthly Regular Session,10/16/2013 06:30:00 PM,,13455 SE 97th Avenue,Clackamas,OR,All meetings are scheduled to take place in the Mt. Hope conference room.,,Pam Bonner,,pbonner@clackesd.k12.or.us,http://www.clackesd.k12.or.us/index.html,,http://www.clackesd.k12.or.us/about/board/meetingdates.pdf,,,,,,,,,pbonner@clackesd.k12.or.us,,,http://www.clackesd.k12.or.us/about/board/archives.html,,,,
Clackamas ESD,Board of Directors,Regular Session,06/16/2015 05:00:00 PM,06/16/2015 07:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,503.675.4003,pbonner@clackesd.k12.or.us,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,pbonner@clackesd.k12.or.us,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,03/16/2016 06:30:00 PM,03/16/2016 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,11/18/2015 06:30:00 PM,11/18/2015 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors,Regular Session,11/14/2012 06:30:00 PM,11/14/2012 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,http://www.clackesd.k12.or.us/index.html,http://www.clackesd.k12.or.us/about/maps/sunnybrook.pdf,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,pbonner@clackesd.k12.or.us,,,,,,,
Clackamas ESD,Board of Directors ,Workshop Session,10/08/2014 04:00:00 PM,10/08/2014 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,Mt. Hope Conference Room,,Pam Bonner,503.675.4003,pbonner@clackesd.k12.or.us,,,,,,,,,,,,pbonner@clackesd.k12.or.us,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,12/16/2015 06:30:00 PM,12/16/2015 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,09/16/2015 06:30:00 PM,09/16/2015 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Workshop Session,,11/18/2015 05:00:00 PM,11/18/2015 06:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,Mt. Hope Conference Room,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,www.clackesd.k12.or.us (http://www.clackesd.k12.or.us),,,,
Clackamas ESD,Special Workshop Session,,02/17/2016 05:00:00 PM,02/17/2016 06:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.org,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,01/20/2016 06:30:00 PM,01/20/2016 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,10/21/2015 06:30:00 PM,10/21/2015 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors,Regular Session,01/21/2015 06:30:00 PM,01/21/2015 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,503.675.4003,pbonner@clackesd.k12.or.us,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,pbonner@clackesd.k12.or.us,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,05/25/2016 06:30:00 PM,05/25/2016 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors,Regular Session,11/19/2014 06:30:00 PM,11/19/2014 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,503.675.4003,pbonner@clackesd.k12.or.us,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,pbonner@clackesd.k12.or.us,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors,Regular Session,12/17/2014 06:30:00 PM,12/17/2014 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,503.675.4003,pbonner@clackesd.k12.or.us,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,pbonner@clackesd.k12.or.us,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,02/17/2016 06:30:00 PM,02/17/2016 09:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Workshop Session,,10/21/2015 05:00:00 AM,10/21/2015 06:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,,,,,
Clackamas ESD,Board of Directors,Regular Session,03/18/2015 06:30:00 PM,03/18/2015 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,503.675.4003,pbonner@clackesd.k12.or.us,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,pbonner@clackesd.k12.or.us,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board Special Session,,08/14/2015 08:30:00 AM,08/14/2015 09:30:00 AM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board Workshop,,03/11/2015 05:00:00 PM,03/18/2015 06:30:00 PM,"CESD Sunnybrook Campus, Mt. Hope Conf. Rm., 13455 SE 97th Ave.",Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,,,,,,,,,
Clackamas ESD,Special Workshop Session,,01/07/2016 04:00:00 PM,01/07/2016 06:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,5036754138,pbonner@clackesd.org,,,,,5036754138,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board Executive Session,,08/14/2015 08:35:00 AM,08/14/2015 09:00:00 AM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.k12.or.us,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Budget Committee Meeting,,05/22/2019 05:00:00 PM,05/22/2019 06:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,Pam Bonner,5034327207,pbonner@clackesd.org,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,10/18/2017 06:30:00 PM,10/18/2017 08:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,05/23/2018 06:30:00 PM,05/23/2018 08:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.org,,,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Clackamas ESD Legal Budget Hearing,,06/28/2017 06:30:00 PM,06/28/2017 06:45:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.org,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Executive Session,,07/18/2018 05:15:00 PM,07/18/2018 06:15:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,04/19/2017 06:00:00 PM,04/19/2017 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.org,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,03/14/2018 06:30:00 PM,03/14/2018 08:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.org,,,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,11/14/2018 06:00:00 PM,11/14/2018 08:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,Off cycle due to holiday schedule,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,Pam Bonner,5034327207,pbonner@clackesd.org,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,05/24/2017 06:30:00 PM,05/24/2017 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.org,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board Work Session,,04/18/2018 06:00:00 PM,04/18/2018 06:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,06/28/2017 06:45:00 PM,06/28/2017 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.org,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,09/21/2016 06:30:00 PM,09/21/2016 08:30:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.org,,,,,,,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
Clackamas ESD,Board of Directors Regular Session,,01/17/2018 06:30:00 PM,01/17/2018 08:00:00 PM,13455 SE 97th Avenue,Clackamas,OR,,,Pam Bonner,,pbonner@clackesd.org,,,,Pam Bonner,5036754003,pbonner@clackesd.org,,,,,,,,,https://v3.boardbook.org/Public/PublicHome.aspx?ak=1000564,,,,
