"arrest_date","charge","age","race","sex"
"2019-01-23T00:00:00.000","POSSESSION OF MARIJUANA, M","36","W","F"
"2019-01-23T00:00:00.000","POSSESSION OF MARIJUANA, M","44","B","F"
"2019-01-24T00:00:00.000","POSSESSION OF MARIJUANA, M","40","B","M"
"2019-01-24T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, M","29","B","M"
"2019-01-24T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, M","29","B","M"
"2019-01-24T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","29","B","M"
"2019-01-24T00:00:00.000","POSSESSION OF MARIJUANA, M","31","B","M"
"2019-01-25T00:00:00.000","POSSESSION OF MARIJUANA, M","29","B","M"
"2019-01-25T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","21","W","M"
"2019-01-25T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","28","B","M"
"2019-01-25T00:00:00.000","POSSESSION OF MARIJUANA, M","20","W","M"
"2019-01-25T00:00:00.000","POSSESSION OF MARIJUANA, M","43","B","M"
"2019-01-25T00:00:00.000","POSSESSION OF MARIJUANA, M","20","W","F"
"2019-01-25T00:00:00.000","POSSESSION OF MARIJUANA, M","20","W","F"
"2019-01-25T00:00:00.000","PETIT LARCENY, M","31","W","F"
"2019-01-25T00:00:00.000","PETIT LARCENY, M","31","W","F"
"2019-01-25T00:00:00.000","POSSESSION OF MARIJUANA, M","37","B","M"
"2019-01-25T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","31","W","M"
"2019-01-25T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","31","W","M"
"2019-01-26T00:00:00.000","POSSESSION OF MARIJUANA, M","20","B","F"
"2019-01-26T00:00:00.000","POSSESSION OF MARIJUANA, M","20","B","F"
"2019-01-26T00:00:00.000","POSSESSION OF MARIJUANA, M","19","W","M"
"2019-01-26T00:00:00.000","POSSESSION OF MARIJUANA, M","17","W","M"
"2019-01-27T00:00:00.000","POSSESSION OF MARIJUANA, M","25","B","M"
"2019-01-27T00:00:00.000","POSSESSION OF MARIJUANA - FIRST OFFENSE, M","42","B","M"
"2019-01-27T00:00:00.000","POSSESSION OF MARIJUANA, M","24","B","M"
"2019-01-27T00:00:00.000","POSSESSION OF MARIJUANA - FIRST OFFENSE, M","61","B","M"
"2019-01-27T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","23","B","M"
"2019-01-28T00:00:00.000","POSSESSION OF MARIJUANA, M","33","B","F"
"2019-01-28T00:00:00.000","POSSESSION OF MARIJUANA, M","18","A","M"
"2019-01-28T00:00:00.000","POSSESSION OF MARIJUANA, M","23","B","F"
"2019-01-28T00:00:00.000","POSSESSION OF MARIJUANA, M","18","B","M"
"2019-01-28T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","30","W","M"
"2019-01-28T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","55","W","M"
"2019-01-28T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","55","W","M"
"2019-01-28T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","55","W","M"
"2019-01-28T00:00:00.000","POSSESSION OF MARIJUANA, M","19","W","F"
"2019-01-29T00:00:00.000","POSSESSION OF MARIJUANA - FIRST OFFENSE, M","41","B","F"
"2019-01-29T00:00:00.000","POSSESSION OF MARIJUANA, M","35","B","F"
"2019-01-29T00:00:00.000","POSSESSION OF MARIJUANA, M","29","B","M"
"2019-01-29T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","46","W","F"
"2019-01-29T00:00:00.000","POSSESSION OF MARIJUANA, M","21","B","M"
"2019-01-29T00:00:00.000","POSSESSION OF MARIJUANA - FIRST OFFENSE, M","43","B","M"
"2019-01-30T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","36","W","F"
"2019-01-30T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","36","W","F"
"2019-01-30T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","25","B","M"
"2019-01-30T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","25","B","M"
"2019-01-30T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","26","W","M"
"2019-01-30T00:00:00.000","POSSESSION OF MARIJUANA, M","22","B","M"
"2019-01-30T00:00:00.000","POSSESSION OF MARIJUANA, M","22","B","M"
"2019-01-30T00:00:00.000","POSSESSION OF MARIJUANA, M","28","W","F"
"2019-01-30T00:00:00.000","POSSESSION OF MARIJUANA, M","28","W","F"
"2019-01-30T00:00:00.000","POSSESSION OF MARIJUANA, M","20","B","F"
"2019-01-31T00:00:00.000","POSSESSION OF MARIJUANA - FIRST OFFENSE, M","25","B","M"
"2019-01-31T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","33","B","F"
"2019-01-31T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","49","B","M"
"2019-01-31T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","59","W","M"
"2019-01-31T00:00:00.000","POSSESSION OF MARIJUANA, M","19","W","F"
"2019-02-01T00:00:00.000","POSSESSION OF MARIJUANA, M","22","B","M"
"2019-02-01T00:00:00.000","POSSESSION OF MARIJUANA, M","18","B","M"
"2019-02-02T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","39","B","M"
"2019-02-02T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","39","B","M"
"2019-02-02T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","45","B","M"
"2019-02-02T00:00:00.000","POSSESSION OF MARIJUANA, M","21","W","F"
"2019-02-03T00:00:00.000","POSSESSION OF MARIJUANA, M","40","W","F"
"2019-02-03T00:00:00.000","POSSESSION OF MARIJUANA, M","22","B","M"
"2019-02-03T00:00:00.000","POSSESSION OF MARIJUANA, M","27","B","F"
"2019-02-03T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","27","B","F"
"2019-02-03T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","29","B","M"
"2019-02-04T00:00:00.000","POSSESSION OF MARIJUANA, M","17","B","F"
"2019-02-04T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","24","W","F"
"2019-02-04T00:00:00.000","POSSESSION OF MARIJUANA, M","21","B","F"
"2019-02-04T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","59","B","M"
"2019-02-04T00:00:00.000","POSSESSION OF MARIJUANA, M","30","B","M"
"2019-02-04T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","22","W","F"
"2019-02-04T00:00:00.000","POSSESSION OF MARIJUANA, M","32","B","F"
"2019-02-05T00:00:00.000","POSSESSION OF MARIJUANA, M","28","B","M"
"2019-02-05T00:00:00.000","POSSESSION OF MARIJUANA, M","33","B","M"
"2019-02-05T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","28","W","M"
"2019-02-05T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","28","W","M"
"2019-02-05T00:00:00.000","POSSESSION OF MARIJUANA, M","40","B","M"
"2019-02-06T00:00:00.000","POSSESSION OF MARIJUANA, M","27","B","F"
"2019-02-06T00:00:00.000","POSSESSION OF MARIJUANA, M","21","B","M"
"2019-02-07T00:00:00.000","POSSESSION OF MARIJUANA, M","18","B","M"
"2019-02-07T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","41","B","M"
"2019-02-08T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","28","B","F"
"2019-02-08T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","20","B","F"
"2019-02-08T00:00:00.000","POSSESSION OF MARIJUANA, M","22","W","F"
"2019-02-09T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","31","B","F"
"2019-02-09T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","31","B","F"
"2019-02-09T00:00:00.000","POSSESSION OF MARIJUANA - FIRST OFFENSE, M","21","B","M"
"2019-02-09T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","37","B","F"
"2019-02-09T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","37","B","F"
"2019-02-10T00:00:00.000","POSSESSION OF MARIJUANA - FIRST OFFENSE, M","32","B","M"
"2019-02-10T00:00:00.000","POSSESSION OF MARIJUANA, M","21","B","M"
"2019-02-10T00:00:00.000","POSSESSION OF MARIJUANA - FIRST OFFENSE, M","23","B","M"
"2019-02-10T00:00:00.000","POSSESSION OF MARIJUANA, M","25","B","M"
"2019-02-11T00:00:00.000","POSSESSION OF MARIJUANA, M","22","B","M"
"2019-02-11T00:00:00.000","POSSESSION OF MARIJUANA, M","29","B","F"
"2019-02-12T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","27","W","F"
"2019-02-12T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","27","W","F"
"2019-02-12T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","39","W","M"
"2019-02-12T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","39","W","M"
"2019-02-12T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","39","W","M"
"2019-02-12T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","27","W","F"
"2019-02-12T00:00:00.000","POSSESSION OF MARIJUANA, M","37","W","M"
"2019-02-12T00:00:00.000","POSSESSION OF MARIJUANA, M","37","W","M"
"2019-02-12T00:00:00.000","POSSESSION OF MARIJUANA, M","37","W","M"
"2019-02-12T00:00:00.000","FORGING PUBLIC RECORDS, F","21","B","M"
"2019-02-12T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","32","W","F"
"2019-02-12T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","32","W","F"
"2019-02-13T00:00:00.000","POSSESSION OF MARIJUANA, M","21","B","F"
"2019-02-14T00:00:00.000","POSSESSION OF MARIJUANA, M","21","B","M"
"2019-02-14T00:00:00.000","POSSESSION OF MARIJUANA, M","30","B","F"
"2019-02-14T00:00:00.000","POSSESSION OF MARIJUANA, M","19","B","M"
"2019-02-15T00:00:00.000","POSSESSION OF MARIJUANA, M","13","B","M"
"2019-02-15T00:00:00.000","POSSESSION OF MARIJUANA, M","26","B","M"
"2019-02-16T00:00:00.000","POSSESSION OF MARIJUANA, M","45","W","M"
"2019-02-16T00:00:00.000","RECEIPT OF STOLEN FIREARM, F","34","B","M"
"2019-02-17T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","27","W","M"
"2019-02-17T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","27","W","M"
"2019-02-17T00:00:00.000","POSSESSION OF MARIJUANA, M","23","B","M"
"2019-02-17T00:00:00.000","POSSESSION OF MARIJUANA, M","21","B","M"
"2019-02-17T00:00:00.000","POSSESSION OF MARIJUANA, M","41","W","M"
"2019-02-18T00:00:00.000","POSSESSION OF MARIJUANA, M","19","W","M"
"2019-02-22T00:00:00.000","POSSESSION OF MARIJUANA, M","36","B","M"
"2019-02-22T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","49","B","M"
"2019-02-22T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","28","W","M"
"2019-02-22T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","28","W","M"
"2019-02-22T00:00:00.000","POSSESSION OF MARIJUANA, M","21","B","M"
"2019-02-23T00:00:00.000","POSSESSION OF MARIJUANA, M","23","B","M"
"2019-02-24T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","34","B","F"
"2019-02-24T00:00:00.000","POSSESSION OF MARIJUANA, M","50","W","M"
"2019-02-25T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","36","W","M"
"2019-02-25T00:00:00.000","POSSESSION OF MARIJUANA, M","21","B","M"
"2019-02-25T00:00:00.000","POSSESSION OF MARIJUANA, M","23","B","F"
"2019-02-25T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","35","B","M"
"2019-02-27T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","29","W","F"
"2019-02-28T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","23","B","F"
"2019-02-28T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","23","B","F"
"2019-02-28T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","45","W","F"
"2019-03-01T00:00:00.000","POSSESSION OF MARIJUANA, M","15","B","M"
"2019-03-01T00:00:00.000","POSSESSION OF MARIJUANA, M","28","W","M"
"2019-03-02T00:00:00.000","RECEIVING STOLEN GOODS, F","21","B","M"
"2019-03-02T00:00:00.000","POSSESSION OF MARIJUANA, M","20","W","M"
"2019-03-02T00:00:00.000","POSSESSION OF MARIJUANA, M","18","W","M"
"2019-03-03T00:00:00.000","POSSESSION OF MARIJUANA, M","44","W","F"
"2019-03-04T00:00:00.000","POSSESSION OF MARIJUANA, M","39","W","M"
"2019-03-04T00:00:00.000","POSSESSION OF MARIJUANA, M","20","B","M"
"2019-03-04T00:00:00.000","POSSESSION OF MARIJUANA, M","32","B","M"
"2019-03-04T00:00:00.000","POSSESSION OF MARIJUANA, M","22","B","M"
"2019-03-04T00:00:00.000","POSSESSION OF MARIJUANA, M","22","B","M"
"2019-03-05T00:00:00.000","POSSESSION OF MARIJUANA, M","23","B","M"
"2019-03-05T00:00:00.000","POSSESSION OF MARIJUANA, M","25","W","M"
"2019-03-05T00:00:00.000","POSSESSION OF MARIJUANA, M","34","W","F"
"2019-03-05T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","27","W","M"
"2019-03-05T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","28","B","M"
"2019-03-05T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","28","B","M"
"2019-03-05T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","28","B","M"
"2019-03-07T00:00:00.000","POSSESSION OF MARIJUANA, M","32","B","M"
"2019-03-07T00:00:00.000","POSSESSION OF MARIJUANA, M","39","B","M"
"2019-03-08T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","38","B","M"
"2019-03-08T00:00:00.000","POSSESSION OF MARIJUANA, M","23","B","M"
"2019-03-08T00:00:00.000","POSSESSION OF MARIJUANA, M","27","B","F"
"2019-03-08T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, M","36","B","M"
"2019-03-09T00:00:00.000","POSSESSION OF MARIJUANA, M","29","W","M"
"2019-03-09T00:00:00.000","POSSESSION OF MARIJUANA, M","30","B","M"
"2019-03-09T00:00:00.000","POSSESSION OF MARIJUANA, M","43","B","M"
"2019-03-10T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","21","B","F"
"2019-03-10T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","21","B","F"
"2019-03-10T00:00:00.000","POSSESSION OF MARIJUANA, M","37","B","M"
"2019-03-10T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","49","W","F"
"2019-03-10T00:00:00.000","POSSESSION OF MARIJUANA, M","45","B","M"
"2019-03-10T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, M","25","W","M"
"2019-03-10T00:00:00.000","POSSESSION OF MARIJUANA, M","25","B","F"
"2019-03-10T00:00:00.000","POSSESSION OF MARIJUANA, M","25","W","M"
"2019-03-10T00:00:00.000","POSSESSION OF SCHEDULE I,II CONTROLLED SUBSTANCE, F","23","W","F"
"2019-03-11T00:00:00.000","POSSESSION OF MARIJUANA, M","42","B","M"
"2019-03-11T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","19","W","F"
"2019-03-12T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","26","W","F"
"2019-03-12T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","26","B","M"
"2019-03-12T00:00:00.000","POSSESSION OF MARIJUANA, M","26","B","M"
"2019-03-13T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","26","B","M"
"2019-03-13T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","31","B","M"
"2019-03-13T00:00:00.000","POSSESSION OF MARIJUANA, M","21","B","M"
"2019-03-13T00:00:00.000","POSSESSION OF MARIJUANA, M","20","B","M"
"2019-03-13T00:00:00.000","CONCEALMENT, PRICE ALTER MERCHANDISE <$200, M","53","B","M"
"2019-03-14T00:00:00.000","POSSESSION OF MARIJUANA, M","19","B","M"
"2019-03-14T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","27","B","M"
"2019-03-15T00:00:00.000","POSSESSION OF SCHEDULE I,II CONTROLLED SUBSTANCE, F","12","B","M"
"2019-03-15T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","27","W","F"
"2019-03-15T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","37","B","M"
"2019-03-15T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","37","B","M"
"2019-03-16T00:00:00.000","POSSESSION OF MARIJUANA, M","34","B","M"
"2019-03-16T00:00:00.000","POSSESSION OF MARIJUANA, M","45","B","M"
"2019-03-16T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","25","B","M"
"2019-03-16T00:00:00.000","POSSESSION OF MARIJUANA, M","20","B","F"
"2019-03-16T00:00:00.000","POSSESSION OF MARIJUANA - FIRST OFFENSE, M","17","B","M"
"2019-03-17T00:00:00.000","DESTRUCTION OF PROPERTY, MONUMENT, M","40","B","M"
"2019-03-17T00:00:00.000","POSSESSION OF MARIJUANA, M","25","B","M"
"2019-03-17T00:00:00.000","POSSESSION OF MARIJUANA, M","20","B","M"
"2019-03-17T00:00:00.000","POSSESSION OF MARIJUANA, M","21","W","M"
"2019-03-17T00:00:00.000","SALE, DISTRIBUTE MARIJUANA, F","32","B","M"
"2019-03-17T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","24","B","F"
"2019-03-17T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","24","B","F"
"2019-03-18T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","38","W","F"
"2019-03-18T00:00:00.000","POSSESSION OF MARIJUANA, M","43","B","M"
"2019-03-19T00:00:00.000","POSSESSION OF MARIJUANA, M","17","B","M"
"2019-03-19T00:00:00.000","POSSESSION OF MARIJUANA, M","22","B","M"
"2019-03-19T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","55","B","M"
"2019-03-19T00:00:00.000","POSSESSION OF MARIJUANA, M","17","B","M"
"2019-03-20T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","54","W","M"
"2019-03-20T00:00:00.000","POSSESSION OF MARIJUANA, M","20","B","M"
"2019-03-20T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","30","B","M"
"2019-03-20T00:00:00.000","POSSESSION OF MARIJUANA, M","37","B","M"
"2019-03-22T00:00:00.000","POSSESSION OF MARIJUANA, M","39","B","F"
"2019-03-22T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","38","B","M"
"2019-03-22T00:00:00.000","MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE, F","23","B","M"
"2019-03-22T00:00:00.000","POSSESSION OF MARIJUANA, M","25","B","F"
"2019-03-23T00:00:00.000","POSSESSION OF MARIJUANA, M","27","B","M"
"2019-03-23T00:00:00.000","POSSESSION OF MARIJUANA, M","27","B","M"
"2019-03-23T00:00:00.000","POSSESSION OF MARIJUANA, M","23","B","F"
"2019-03-23T00:00:00.000","POSSESSION OF MARIJUANA, M","26","B","M"
"2019-03-23T00:00:00.000","POSSESSION OF CONTROLLED SUBSTANCES, F","44","W","F"
"2019-03-23T00:00:00.000","POSSESSION OF MARIJUANA, M","16","B","M"
"2019-03-23T00:00:00.000","PETIT LARCENY 3RD OFFENSE, F","44","W","F"
