"request_id","start_date","end_date","agency_name","type_of_notice_description","category_description","short_title","selection_method_description","section_name","special_case_reason_description","pin","due_date","address_to_request","contact_name","contact_phone","email","contract_amount","contact_fax","additional_description_1","additional_description_2","additional_description_3","other_info_1","other_info_2","other_info_3","vendor_name","vendor_address","printout_1","printout_2","printout_3","document_links","event_date","building_name","street_address_1","street_address_2","city","state","zip_code"
"20220623129","2022-07-12T00:00:00.000","2022-07-12T00:00:00.000","Housing Authority","Solicitation","Construction Related Services","SMD_SERVICES_INSTALLATION OF VINYL COMPOSITION (V/C) FLOOR TILE IN APARTMENTS-VARIOUS DEVELOPMENTS IN THE FIVE BOROUGHS OF NEW YORK CITY","Competitive Sealed Bids","Procurement",,,"2022-08-02T00:00:00.000","90 Church Street, 6th Floor, New York, NY 10008","Abigail Segarra","(212) 306-4544","abigail.segarra@nycha.nyc.gov",,,"<p>Installation of vinyl-composition floor tile over existing floor tile. Installation of vinyl-composition floor tile over the existing properly prepared concrete floor. The removal and replacement of existing/or missing vinyl cove base molding. As directed, remove Non-Asbestos Containing floor coverings, including but not limited to vinyl composition floor tile, linoleum, self-adhesive floor tile, carpet, ceramic floor tile, wood flooring, etc. The work as described above shall be performed in occupied and unoccupied (move-out) apartments as designated by the Development Superintendent. The contractor will be required to perform this work in complete apartments or complete individual/rooms within apartments. However, the contractor will not be required to do a portion of a room. The work will be done in any apartment or in any individual room of any apartment in any of the various buildings of the Development(s) as listed in the Form of Proposal.</p>",,,"Interested vendors are invited to obtain a copy of the opportunity at NYCHAs website by going to the http://www.nyc.gov/nychabusiness . On the left side, click on iSupplier Vendor Registration/Login link. (1) If you have an iSupplier account, then click on the Login for registered vendors link and sign into your iSupplier account. (2) If you do not have an iSupplier account you can Request an account by clicking on New suppliers register in iSupplier to apply for log-in credentials. Once you have accessed your iSupplier account, log into your account, then choose under the Oracle Financials home page, the menu option Sourcing Supplier, then choose Sourcing, then choose Sourcing Homepage; and conduct a search in the Search Open Negotiations box for the RFQ Number (s) 383905, 383908, & 383911. Note: In response to the COVID-19 outbreak, we are accepting only electronic bids submitted online via iSupplier. Paper bids will not be accepted or considered. Please contact NYCHA Procurement @ procurement@nycha.nyc.gov for assistance.",,,,,,,,,,,,,,,
"20220606116","2022-07-12T00:00:00.000","2022-07-12T00:00:00.000","Police Department","Solicitation","Construction/Construction Services","Bid Extension: 05622B0002-Elevator Modernization 48th PSH","Competitive Sealed Bids","Procurement",,"05622B0002","2022-09-19T14:00:00.000",,"Neal Young","(718) 610-8627","contracts@nypd.org",,,"<p>This Project will modernize one (1) elevator at the 48th Precinct Station House. Late Bids Will Not Be Accepted. There will be a mandatory pre-Bid conference and site visit. This project is subject HireNYC and M/WBE Local Law 1. This Competitive Sealed Bid (CSB) is being released through PASSPort, New York Citys online procurement portal. Responses to this CSB must be submitted via PASSPort. To access the solicitation, vendors should visit the PASSPort Public Portal at https://www1.nyc.gov/site/mocs/systems/about-go-to-passport.page and click on the Search Funding Opportunities in PASSPort blue box. This will take you to the Public Portal of all procurements in the PASSPort system. To quickly locate the CSB, insert the EPIN (05622B0002) into the Keywords search field.</p>",,,"Pre bid conference location -450 Cross Bronx Expressway 48th Precinct Station House - Muster Room Bronx NY 10457 Mandatory: yes Date/Time - 2022-06-22 11:00:00",,,,,,,,,,,,,,,
"20220705101","2022-07-11T00:00:00.000","2022-07-11T00:00:00.000","NYC Health + Hospitals","Solicitation","Construction/Construction Services","HARLEM HOSPITAL MLK-CONDENSER WATER PIPING 2.2M-2.6 (INCLUDES HVAC,CG, & ELEC)","Competitive Sealed Bids","Procurement",,"Harlem-Condenser","2022-08-17T13:30:00.000","55 Water Street, 25th Floor, New York, NY 10041","Janet Olivera","(212) 442-3680","janet.olivera@nychhc.org",,,"<p>Harlem Hospital, MLK-Condenser Water Piping Project, 506 Lenox Ave, NY, NY 10037</p><p>All Bids shall be in accordance with the terms of the NYC Health and Hospitals (HHC) Project Labor Agreement.</p><p>NYC Health + Hospitals is requiring all vendors and contractors to maintain proof of COVID-19 vaccination for all of their employees who spend time at a NYC Health + Hospitals facility. Proof of COVID-19 vaccination is completion of the vaccination series as outlined by the manufacturer.</p><p>Only Bidders who attend one of the mandatory pre-bid meetings will be allowed to bid. Section 'A' Bid Forms Fee is waived. However, you must sign the form at the Pre-Bid Meetings and request that the Section 'A' Bid Forms be sent to you.</p><p>Social distancing protocols must be observed, and limit your staff to one person at the meetings.</p><p>Mandatory Meetings/site tours are scheduled for Thursday July 21st and July 22nd 2022 at 10:30am, 506 Lenox Ave, NY, NY 10037, Kountz Pavilion, 9th Floor, Conference Room 940.</p><p>Technical questions must be submitted in writing by email, no later than five (5) calendar days after the Mandatory Pre-Bid Meeting to Clifton.Mclaughlin@nychhc.org, Janet.olivera@nychhc.org and Leithland.Tulloch@nychhc.org.</p><p>Under Article 15A of The State of New York, The Following M/WBE Goals Apply to This Contract MBE 20 percent and WBE 10 percent. These Goals Apply to any Bid Submitted of $500,000 or more. Bidders not complying with these Terms will have their bids declared Non-responsive.</p><p>Required Trade Licensed where applicable.</p>",,,,,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220705101&amp;DocumentID=175843,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220705101&amp;DocumentID=175844,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220705101&amp;DocumentID=175845,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220705101&amp;DocumentID=175846",,,,,,,
"20220705104","2022-07-11T00:00:00.000","2022-07-11T00:00:00.000","NYC Health + Hospitals","Solicitation","Construction/Construction Services","Kings county-1st Floor express Care-1m-1.3m","Competitive Sealed Bids","Procurement",,"Kings-Express Care","2022-08-17T13:30:00.000","55 Water Street, 25th Floor, New York, NY 10041","Janet Olivera","(212) 442-3680","janet.olivera@nychhc.org",,,"<p>Kings County Hospital, 1st Floor Express Care Project, 451 Clarkson Avenue, Brooklyn, NY. 11203</p><p>All Bids shall be in accordance with the terms of the NYC Health and Hospitals (HHC) Project Labor Agreement. NYC Health + Hospitals is requiring all vendors and contractors to maintain proof of COVID-19 vaccination for all of their employees who spend time at a NYC Health + Hospitals facility.</p><p>Proof of COVID-19 vaccination is completion of the vaccination series as outlined by the manufacturer. Only Bidders who attend one of the mandatory pre-bid meetings will be allowed to bid. Section 'A' Bid Forms Fee is waived. However, you must sign the form at the Pre-Bid Meetings and request that the Section 'A' Bid Forms be sent to you. Bidders are encouraged to arrive at least 30 minutes before Mandatory Pre-Bid Meetings start time to make purchases. Social distancing protocols must be observed, and limit your staff to one person at the meetings.</p><p>Requirments for this project: -Minimum 5 radiology projects in the last 3 years in occupied medical facilities. -OSHA 40 required -No extensions of time will be granted. -Bids shall be all inclusive of all scope included in the documents. If conflicting information is present, the more costly option is assumed to be purchased.</p><p>Mandatory Meetings/site tours are scheduled for Thursday, July 21st and Friday, July 22nd 2022, at 10:30 A.M., in 'E' Building, 2nd Floor, Room 2236, 451 Clarkson Avenue, Brooklyn, NY, 11203.</p><p>Technical questions must be submitted in writing by email, no later than five (5) calendar days after the Mandatory Pre-Bid Meeting to Clifton.Mclaughlin@nychhc.org, Janet.olivera@nychhc.org and Leithland.Tulloch@nychhc.org</p><p>Under Article 15A of The State of New York, The Following M/WBE Goals Apply to This Contract MBE 20 percent and WBE 10 percent. These Goals Apply to any Bid Submitted of $500,000 or more. Bidders not complying with these Terms will have their bids declared Non-responsive</p><p>Required Trade Licensed where applicable.</p>",,,,,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220705104&amp;DocumentID=175847,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220705104&amp;DocumentID=175848,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220705104&amp;DocumentID=175849,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220705104&amp;DocumentID=175851",,,,,,,
"20220701134","2022-07-11T00:00:00.000","2022-07-11T00:00:00.000","NYC Health + Hospitals","Solicitation","Construction/Construction Services","Lincoln Hospital-local Law 11-facade repairs 4.7m - 5.3m","Competitive Sealed Bids","Procurement",,"Lin-Facade","2022-08-10T13:30:00.000","55 Water Street, 25th Floor, New York, NY 10041","Janet Olivera","(212) 442-3680","janet.olivera@nychhc.org",,,"<p>Lincoln Hospital, Local Law 11-Facade Repairs, 234 East 149th Street, Bronx NY 10451</p><p>All Bids shall be in accordance with the terms of the NYC Health and Hospitals (HHC) Project Labor Agreement.</p><p>NYC Health + Hospitals is requiring all vendors and contractors to maintain proof of COVID-19 vaccination for all of their employees who spend time at a NYC Health + Hospitals facility. Proof of COVID-19 vaccination is completion of the vaccination series as outlined by the manufacturer.</p><p>Only Bidders who attend one of the mandatory pre-bid meetings will be allowed to bid. Section 'A' Bid Forms Fee is waived. However, you must sign the form at the Pre-Bid Meetings and request that the Section 'A' Bid Forms be sent to you. Bidders are encouraged to arrive at least 30 minutes before Mandatory Pre-Bid Meetings start time to make purchases. Social distancing protocols must be observed, and limit your staff to one person at the meetings.</p><p>Mandatory Meetings/site tours are scheduled for Monday, July 18, 2022 at 10:30 AM and Tuesday, July 19, 2022 at 10:30 AM, Facilities Management, 8th Floor. Conference Room 8D-230</p><p>Technical Questions must be submitted in writing by email, no later than five (5) calendar days after the Mandatory Pre-Bid Meetings to Janet.Oliveraj@nychhc.org, Clifton.Mclaughlin@nychhc.org andLeithland.Tulloch@nychhc.org All Bids shall be in accordance with the terms of the NYC Health and Hospitals (HHC) Project Labor Agreement.</p><p>Under Article 15A of The State of New York, The Following M/WBE Goals Apply to This Contract MBE 20 percent and WBE 10 percent. These Goals Apply to any Bid Submitted of $500,000 or more. Bidders not complying with these Terms will have their bids declared Non-responsive.</p><p>Required Trade Licensed where applicable.</p>",,,,,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220701134&amp;DocumentID=175839,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220701134&amp;DocumentID=175840,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220701134&amp;DocumentID=175841,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220701134&amp;DocumentID=175842",,,,,,,
"20220630128","2022-07-08T00:00:00.000","2022-07-08T00:00:00.000","Comptroller","Solicitation","Services (other than human services)","fiscal agent, tender agent and escrow agent services","Request for Proposals","Procurement",,"01523ACC62796","2022-08-08T12:00:00.000","1 Centre Street, Room 200 South, New York, NY 10007","Yvonne Jeffers","(212) 669-3701","accountrfps@comptroller.nyc.gov",,,"<p>The Office of the New York City Comptroller (the Comptroller) is inviting major banking institutions to submit proposals to serve as Fiscal Agent and Tender Agent for holders of debt securities issued by the City of New York (the City). The successful proposer will also provide Escrow Agent Services in connection with refunding(s) of City debt securities prior to their respective maturity dates.</p><p>This Request for Proposal (RFP) solicits technical and cost proposals to provide Fiscal Agent, Tender Agent, Escrow Agent and related services for all outstanding City General Obligation Bonds and Notes for a period of four (4) years, with commencement of services anticipated to be April 1, 2023. The Fiscal Agent will provide paying agent and registrar functions and certain cash management services.? The Tender Agent will manage tenders of variable rate demand bonds (VRDBs) and Adjustable Rate Remarketed Securities (ARRS). The Escrow Agent will establish and maintain escrow accounts to pay interest and principal on certain bonds (Refunded Bonds) on their respective interest payment and maturity dates, and to call and redeem certain Refunded Bonds prior to their respective maturity dates. In every capacity, the bank selected will support the Citys arbitrage rebate compliance activities by promptly furnishing all needed records, including those of fund flows and investment earnings.</p><p>All qualified and interested firms are advised to register to download the Request for Proposal from the Comptrollers website, www.comptroller.nyc.gov from July 8, 2022, which fully describes the scope of work, minimum requirements and how to participate. To download the Request for Proposal (RFP), select RFPs & Solicitations then select Fiscal Agent, Tender Agent and Escrow Services. Questions about the Request for Proposal can be transmitted by email to accountrfps@comptroller.nyc.gov.</p>",,,,,,,,,,,,,,,,,,
"20220628107","2022-07-08T00:00:00.000","2022-07-08T00:00:00.000","Police Department","Solicitation","Construction/Construction Services","05622B0008-HVAC Replacement for 49th Pct","Competitive Sealed Bids","Procurement",,"05622B0008","2022-08-22T14:00:00.000",,"Christian Brown","(718) 610-8636","christian.brown2@nypd.org",,,"<p>This Project will furnish all labor and materials necessary for the replacement of HVAC Equipment and Accessories at the 49th Precinct Station House. Late Bids Will Not Be Accepted. A mandatory pre-Bid conference will be held on site. This project is subject HireNYC and M/WBE Local Law 1. This Competitive Sealed Bid (CSB) is being released through PASSPort, New York Citys online procurement portal. Responses to this CSB must be submitted via PASSPort. To access the solicitation, vendors should visit the PASSPort Public Portal at https://www1.nyc.gov/site/mocs/systems/about-go-to-passport.page and click on the Search Funding Opportunities in PASSPort blue box. This will take vendors to the Public Portal of all procurements in the PASSPort system. To quickly locate the CSB, insert the EPIN (05622B0008) into the Keywords search field</p>",,,"Pre bid conference location -2121 Eastchester Road  Bronx NY 10461 Mandatory: yes Date/Time - 2022-07-26 10:00:00",,,,,,,,,,,,,,,
"20220629129","2022-07-08T00:00:00.000","2022-07-08T00:00:00.000","Health and Mental Hygiene","Solicitation","Services (other than human services)","Preventive Maintenance, Testing, Modernizations, and Repair Services for Elevators and Wheelchair Lifts","Competitive Sealed Bids","Procurement",,"81622B0009","2022-08-12T15:00:00.000",,"Andrew Basdeo",,"bids@health.nyc.gov",,,"<p>The New York City (City) Department of Health and Mental Hygiene (Department or DOHMH) seeks a qualified contractor to perform preventive maintenance, modernizations, and repair of elevators and wheelchair lifts in DOHMH owned or operated buildings throughout the five boroughs of the City of New York. The purpose of this contract is to ensure that the elevator and wheelchair lift systems provide safe, efficient, and reliable service to the occupants of the DOHMH buildings. The contract term is anticipated to be for five (5) years from October 1, 2022, to September 30, 2027, with no renewal options. There will be a Pre-Bid Conference at 11:30 A.M. EST, on July 20, 2022, via teleconference. Attendance by vendors is optional, but strongly recommended. Please RSVP for the conference by 2:00 P.M. EST, on July 19, 2022, by emailing the name, title, affiliation, M/WBE status, and email address of each attendee to BIDS@health.nyc.gov. Please state ELEVATORS ATTENDEE in the subject line. Vendors who submit an RSVP will be provided an invitation via email to attend the Pre-Bid Conference. All questions must be submitted in writing to the Authorized Agency Contact person at BIDS@health.nyc.gov. Questions submitted by July 14, 2022, will be addressed at the Pre-Bid Conference. Answers to all questions received by the question deadline of July 25, 2022, will be provided in an addendum released through PASSPort. Please note that this procurement is released via PASSPort. Please visit PASSPort to respond to this solicitation. Responses are due on August 12, 2022 at 3:00 P.M. EST. Link to PASSPort Public Portal: https://passport.cityofnewyork.us/page.aspx/en/rfp/request_browse_public</p>",,,"Pre bid conference location -Contact bids@health.nyc.gov to RSVP Provide Name, Title, Organization, MWBE status, and E-mail Address Online Only NY 11101 Mandatory: no Date/Time - 2022-07-20 11:30:00",,,,,,,,,,,,,,,
"20220622126","2022-07-07T00:00:00.000","2022-07-07T00:00:00.000","Housing Authority","Solicitation","Construction Related Services","Bid Extension: SMD_SERVICES_INSTALLATION OF VINYL COMPOSITION (V/C) FLOOR TILE IN APARTMENTS-VARIOUS DEVELOPMENTS IN THE FIVE BOROUGHS OF NEW YORK CITY","Competitive Sealed Bids","Procurement",,,"2022-08-02T00:00:00.000","90 Church Street, 6th Floor, New York, NY 10008","Abigail Segarra","(212) 306-4544","abigail.segarra@nycha.nyc.gov",,,"<p>Installation of vinyl-composition floor tile over existing floor tile. Installation of vinyl-composition floor tile over the existing properly prepared concrete floor. The removal and replacement of existing/or missing vinyl cove base molding. As directed, remove Non-Asbestos Containing floor coverings, including but not limited to vinyl composition floor tile, linoleum, self-adhesive floor tile, carpet, ceramic floor tile, wood flooring, etc. The work as described above shall be performed in occupied and unoccupied (move-out) apartments as designated by the Development Superintendent. The contractor will be required to perform this work in complete apartments or complete individual/rooms within apartments. However, the contractor will not be required to do a portion of a room. The work will be done in any apartment or in any individual room of any apartment in any of the various buildings of the Development(s) as listed in the Form of Proposal.</p>",,,"Interested vendors are invited to obtain a copy of the opportunity at NYCHAs website by going to the http://www.nyc.gov/nychabusiness . On the left side, click on iSupplier Vendor Registration/Login link. (1) If you have an iSupplier account, then click on the Login for registered vendors link and sign into your iSupplier account. (2) If you do not have an iSupplier account you can Request an account by clicking on New suppliers register in iSupplier to apply for log-in credentials. Once you have accessed your iSupplier account, log into your account, then choose under the Oracle Financials home page, the menu option Sourcing Supplier, then choose Sourcing, then choose Sourcing Homepage; and conduct a search in the Search Open Negotiations box for the RFQ Number (s) 383901, 383902, 383904 & 383906. Note: In response to the COVID-19 outbreak, we are accepting only electronic bids submitted online via iSupplier. Paper bids will not be accepted or considered. Please contact NYCHA Procurement @ procurement@nycha.nyc.gov for assistance.",,,,,,,,,,,,,,,
"20220601128","2022-07-07T00:00:00.000","2022-07-07T00:00:00.000","Parks and Recreation","Solicitation","Services (other than human services)","Bid Extension: 84622B0119 - R172-119MA - Brookfield Park Operations, Maintenance and Monitoring Services","Competitive Sealed Bids","Procurement",,"84622B0119","2022-07-20T15:30:00.000",,"Aurora Ortiz",,"aurora.ortiz@parks.nyc.gov",,,"<p>R172-119MA - Brookfield Park Operations, Maintenance and Monitoring Services (OM & M) work at the Brookfield Park, located at Arthur Kill Road, Borough of Staten Island Please note that date of Bid Submission is different than date of Bid Opening. Please refer to website for updated procedures due to pandemic. This procurement is subject to: - Participation goals for MBEs and/or WBEs as required by Local Law 1 of 2013 - Apprenticeship Requirements Bid Submission Due Date: July 6, 2022 Time: 3:30PM by Mail or Drop Box at Olmsted Center Annex Date of Bid Opening (via Zoom Conference): July 8, 2022 Time: 10:30AM The Cost Estimate Range is: $3,000,000.00 to $5,000,000.00 https://us02web.zoom.us/j/84445917001?pwd=bnNkQnZMaUxZU1o3K2dnYXg1Q1Ztdz09 Meeting ID: 844 4591 7001 Passcode: 585923 +19292056099,,84445917001#,,,,*585923# US (New York) +13126266799,,84445917001#,,,,*585923# US (Chicago) Bid documents are available online for free through NYC PASSPort System https://www1.nyc.gov/site/mocs/systems/about-go-to-passport.page To download the bid solicitation documents (including drawings if any), you must have an NYC ID Account and Login.</p>",,,,,,,,,,,,,,,,,,
"20220622128","2022-07-07T00:00:00.000","2022-07-07T00:00:00.000","Housing Authority","Solicitation","Goods and Services","Bid Extension: MONTHLY RENT BILLING, REMITTANCE PROCESSING OF RENTAL PAYMENTS, AND RELATED SERVICES","Request for Proposals","Procurement",,"378895","2022-08-08T14:00:00.000","90 Church Street, 6th Floor, New York, NY 10007","Yesenia Rosario","(212) 306-4536","rfp.procurement@nycha.nyc.gov",,,"<p>NYCHA, by issuing this RFP, seeks proposals (Proposals) from qualified firms (the Proposers) to (i) produce monthly paper bills and E-Bills for residential and commercial tenants, including (a) printing and mailing paper bills, (b) sending e-Bill notifications, (c) managing rent bills returned via USPS by reviewing and re-mailing them, if necessary, and providing NYCHA with associated reports, and (d) managing returned E-Bills by reviewing and resending them, if necessary, and providing NYCHA with associated reports, (the Billing Services), (ii) perform lockbox payment processing (the Lockbox Payment Processing Services), including (a) leasing and maintaining one United States Postal Services (USPS) mailbox (the 'Lockbox') for rental payments received for NYCHAs owned and operated rental units, (b) receiving rental payments mailed to the Lockbox, (c) handling remittance processing of rental payments made by mail, (d) transmitting payment information to NYCHA for rental payments made by mail, and (e) processing all returned payments for rental payments made by mail from all payment options and transmitting the information to NYCHA, and (iii) perform electronic payment (e-Payment) and IVR payment processing (the e- Payment and IVR Payment Processing Services), including (a) setting up Home Banking, online payment, and IVR telephone payment modules with the capability to collect and accept e-Payments and IVR payments made by residential and commercial tenants, (b) receiving rental payments that are electronically transmitted or paid via IVR telephone payments, (c) handling remittance processing of rental payments made via e- Bill, Home Banking, and IVR telephone payments, (d) transmitting payment information to NYCHA for e-Payments and IVR telephone payments, (e) providing customer service to residential and commercial tenants related to e-Payments, IVR telephone payments, and Home Banking, and (f) processing all returned payments for rental payments made as e-Payments or IVR telephone payments from all payment options and transmit the information to NYCHA, as detailed more fully within Section II of this RFP (collectively, the Services).</p>",,,"A non-mandatory Proposers conference (Proposers Conference) will be hosted online via Microsoft Teams on July 14, 2022, at 11:00 a.m. Although attendance is not mandatory at the Proposers Conference, it is strongly recommended that all interested Proposers attend. Those attending must RSVP to NYCHAs Coordinator by no later than July 12, 2022, and NYCHAs Coordinator will provide log-in information. NYCHA additionally recommends that Proposers e-mail questions to NYCHAs Coordinator by no later than 2:00 p.m. on July 21, 2022. NYCHA will upload all questions and answers to iSupplier.  Proposer must be successfully submitted into iSupplier in final form no later than 2 p.m. on July 28, 2022.  (the Proposal Submission Deadline).  Proposals which are saved in iSupplier as a draft but not successfully submitted will not be considered.  Proposers should refer to Section IV (2) of this RFP for details on Proposal submission requirements.  The anticipated award date of the Agreement to the Selected Proposer is on or about October.  Proposal Submission Requirements:   Proposer shall electronically upload a single .pdf containing ALL components of the Proposal into iSupplier by 2PM on the Proposal Submission Deadline.  NYCHA will NOT accept hardcopy Proposals.  The Proposal shall not include embedded documents or proprietary file extensions. NYCHA will not accept Proposals via e-mail, fax, or mail.    Instructions for registering for iSupplier can be found at  http://www1.nyc.gov/site/nycha/business/isupplier-vendor-registration.page   After Proposer registers for iSupplier, it typically takes 24 to 72 hours for Proposers iSupplier profile to be approved.    It is Proposers sole responsibility to complete iSupplier registration and submit its Proposal before the Proposal Submission Deadline.  NYCHA is not responsible for delays caused by technical difficulty or caused by any other occurrence.",,,,,,,,,,,,,,,
"20220629126","2022-07-07T00:00:00.000","2022-07-07T00:00:00.000","Citywide Administrative Services","Solicitation","Goods","Salt, Rock for Sidewalk & Street (CSH)","Competitive Sealed Bids","Procurement",,"85722B0182-2200130","2022-07-26T10:30:00.000","1 Centre Street, New York, NY 10007","Vincent T Edwards","(212) 386-0431","vedwards@dcas.nyc.gov",,,,,,,,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220629126&amp;DocumentID=175824",,,,,,,
"20220610123","2022-07-06T00:00:00.000","2022-07-06T00:00:00.000","Parks and Recreation","Solicitation","Construction/Construction Services","Bid Extension: 84621B0190 - B126 - 120M - Red Hook Recreation Area Soccer Fields 1 and 6 Reconstruction","Competitive Sealed Bids","Procurement",,"84621B0190","2022-07-25T15:30:00.000",,"Patricia Doyle",,"patricia.doyle@parks.nyc.gov",,,"<p>B126-120M: RED HOOK RECREATION AREA SOCCER FIELDS 1 AND 6 RECONSTRUCTION, LOCATED AT BAY STREET BETWEEN CLINTON STREET AND COURT STREET, BOROUGH OF BROOKLYN Please note that date of Bid Submission is different than date of Bid Opening. Please refer to website for updated procedures due to pandemic. This procurement is subject to: Participation goals for MBEs and/or WBEs as required by Local Law 1 of 2013 Apprenticeship Requirements Pre-Bid Meeting Date: June 23, 2022. Via Zoom (see link below) Time: 11:30 AM. Bid Submission Due Date: July 11, 2022 Time: 3:30PM by Passport submission and total/bid security by mail or drop Box at Olmsted Center Annex Date of Bid Opening (via Zoom Conference): July 13, 2022 Time: 10:30AM Via Zoom:https://us02web.zoom.us/j/2290435542?pwd=VFovbDl6UTVFNXl3ZGxPYUVsQU5kZz09 Meeting ID: 229 043 5542 Passcode: 763351 One tap mobile +19292056099,,2290435542#,,,,*763351# US (New York) +13017158592,,2290435542#,,,,*763351# US (Washington DC) The Cost Estimate Range is: Greater than $10,000,000.00 Bid documents are available online for free through NYC PASSPort System https://www1.nyc.gov/site/mocs/systems/about-go-to-passport.page To download the bid solicitation documents (including drawings if any), you must have an NYC ID Account and Login.</p>",,,"Bid opening Location - Via Zoom:https://us02web.zoom.us/j/2290435542?pwd=VFovbDl6UTVFNXl3ZGxPYUVsQU5kZz09 Meeting ID: 229 043 5542 Passcode: 763351 Flushing NY 11368 Pre bid conference location -Via Zoom:https://us02web.zoom.us/j/2290435542?pwd=VFovbDl6UTVFNXl3ZGxPYUVsQU5kZz09  Meeting ID: 229 043 5542 Passcode: 763351 +19292056099,,2290435542#,,,,*763351# US (New York) NY 11368 Mandatory: no Date/Time - 2022-06-23 11:30:00",,,,,,,,,,,,,,,
"20220613123","2022-07-06T00:00:00.000","2022-07-06T00:00:00.000","Parks and Recreation","Solicitation","Construction/Construction Services","Bid Extension: 84622B0052 - Q015-117MA2 -   Forest Park Greenhouse Palm House Reconstruction","Competitive Sealed Bids","Procurement",,"84622B0052","2022-07-25T15:30:00.000",,"Charlene Dawson",,"charlene.dawson@parks.nyc.gov",,,"<p>Q015-117MA2-FOREST PARK GREENHOUSE PALM HOUSE RECONSTRUCTION, LOCATED AT WOODHAVEN BOULEVARD, MYRTLE AVENUE, FOREST PARK DRIVE, 88TH LANE, IN THE BOROUGH OF QUEENS Please note that date of Bid Submission is different than date of Bid Opening. Please refer to website for updated procedures due to pandemic. This procurement is subject to: Participation goals for MBEs and/or WBEs as required by Local Law 1 of 2013 Wick Law Subcontractor ID Requirements Bid Submission Due Date: July 11, 2022 Time: 3:30PM by Passport submission and total/bid security by Mail or Drop Box at Olmsted Center Annex Date of Bid Opening (via Zoom Conference): July 13, 2022 Time: 10:30AM https://us02web.zoom.us/j/2290435542?pwd=VFovbDl6UTVFNXl3ZGxPYUVsQU5kZz09 Meeting ID: 229 043 5542 Passcode: 763351 +19292056099,,2290435542#,,,,*763351# US (New York) The Cost Estimate Range is: $1,000,000.00 to $3,000,000.00 Bid documents are available online for free through NYC PASSPort System https://www1.nyc.gov/site/mocs/systems/about-go-to-passport.page To download the bid solicitation documents (including drawings if any), you must have an NYC ID Account and Login.</p>",,,"Pre bid conference location -https://us02web.zoom.us/j/2290435542?pwd=VFovbDl6UTVFNXl3ZGxPYUVsQU5kZz09 Zoom Meeting ID: 229 043 5542 Passcode: 763351 Flushing NY 11368 Mandatory: no Date/Time - 2022-06-27 11:30:00",,,,,,,,,,,,,,,
"20220627135","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","Citywide Administrative Services","Solicitation","Goods","NYPD Prepared Meals RE-BID","Competitive Sealed Bids","Procurement",,"85722B0192","2022-08-02T10:00:00.000","1 Centre Street, 18th Floor, New York, NY 10007","Fa-Tai Shieh","(212) 386-0537","fshieh@dcas.nyc.gov",,,"<p>All bids are done on PASSPort. To access the bid use the following website and search the bid number above by entering it into the keyword search field:</p><p><a href='https://passport.cityofnewyork.us/page.aspx/en/rfp/request_browse_public'>https://passport.cityofnewyork.us/page.aspx/en/rfp/request_browse_public</a></p><p>If there are any issues with PASSPort, submit a ticket on the following website:</p><p><a href='https://mocssupport.atlassian.net/servicedesk/customer/portal/8'>https://mocssupport.atlassian.net/servicedesk/customer/portal/8</a></p><p>The bid opening, or bid due date, is August 2, 2022 at 10am. If you would like to attend the bid opening, please register for the Zoom virtual event by using the following website:</p><p><a href='https://dcas-nyc-gov.zoom.us/meeting/register/tZMrcOitpj0iHNB2OhcqGZFNUtQ61307M_Lc'>https://dcas-nyc-gov.zoom.us/meeting/register/tZMrcOitpj0iHNB2OhcqGZFNUtQ61307M_Lc</a></p>",,,,,,,,,,,,,,,,,,
