"entityid","entityname","principaladdress1","principaladdress2","principalcity","principalstate","principalzipcode","principalcountry","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingcountry","entitystatus","jurisdictonofformation","entitytype","agentfirstname","agentmiddlename","agentlastname","agentsuffix","agentorganizationname","agentprincipaladdress1","agentprincipaladdress2","agentprincipalcity","agentprincipalstate","agentprincipalzipcode","agentprincipalcountry","agentmailingaddress1","agentmailingaddress2","agentmailingcity","agentmailingstate","agentmailingzipcode","agentmailingcountry","entityformdate"
"20181590690","Little Feather Films LLC, Delinquent December 1, 2020","2326 Summitview Dr.",,"Longmont","CO","80504","US",,,,,,,"Delinquent","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street, Suite 900",,"Colorado Springs","CO","80903","US","2326 Summitview Dr.",,"Longmont","CO","80504","US","2018-07-26T00:00:00.000"
"20181591111","Northern CO Property Solutions LLC","1642 FOSTER DRIVE",,"Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Northern CO Property Solutions LLC","1642 FOSTER DRIVE",,"LONGMONT","CO","80501","US","1642 FOSTER DRIVE",,"LONGMONT","CO","80501","US","2018-07-26T00:00:00.000"
"20181592980","The Personal Touch.Co LLC, Delinquent December 1, 2019","1917 Terry St. Apt. 12",,"Longmont","CO","80501","US",,,,,,,"Delinquent","CO","Limited Liability Company","Brenda","Lee","Jones",,,"1917 Terry St. Apt. 12",,"Longmont","CO","80501","US",,,,,,,"2018-07-26T00:00:00.000"
"20181596249","Final Stop Productions LLC, Delinquent December 1, 2019","630 Barberry Dr",,"Longmont","CO","80503","US",,,,,,,"Delinquent","CO","Limited Liability Company","Austin",,"Leech",,,"630 Barberry Drive",,"Longmont","CO","80503","US","630 Barberry Drive",,"Longmont","CO","80503","US","2018-07-27T00:00:00.000"
"20181597557","Due North Counseling LLC","2350 17th Ave","Suite 102","Longmont","CO","80501","US","1724 Tulip Street",,"Longmont","CO","80501","US","Good Standing","CO","Limited Liability Company","Caitlin","Brit","Gray",,,"2350 17th Ave","Suite 102","Longmont","CO","80501","US","1724 Tulip St",,"Longmont","CO","80501","US","2018-07-27T00:00:00.000"
"20181597893","King Mobile Auto Detailing LLC, Delinquent May 1, 2021","325 Martin St","#D","Longmont","CO","80501","US",,,,,,"US","Delinquent","CO","Limited Liability Company","Daniel","Javier","Camarillo",,,"325 Martin St","#D","Longmont","CO","80501","US",,,,,,,"2018-07-27T00:00:00.000"
"20181598088","The Brooke Colvin Agency","421 21st Ave","Ste 214","Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Limited Liability Company","Brooke",,"Colvin",,,"421 21st Ave","Ste 214","Longmont","CO","80501","US",,,,,,,"2018-07-28T00:00:00.000"
"20181598584","E and E Law LLC","353 Main St",,"Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Limited Liability Company","William","H","Ellison",,,"353 Main St",,"Longmont","CO","80501","US",,,,,,,"2018-07-28T00:00:00.000"
"20181598682","Fixation","2216 Watersong Cir",,"Longmont","CO","80504","US",,,,,,,"Good Standing","CO","Limited Liability Company","Darren",,"Winkelhake",,,"2216 Watersong Cir",,"Longmont","CO","80504","US",,,,,,,"2018-07-28T00:00:00.000"
"20181598706","Fuel Good, LLC, Delinquent December 1, 2019","1071 Redbud Circle",,"Longmont","CO","80503","US",,,,,,,"Delinquent","CO","Limited Liability Company","Chad","Richard","Morgan",,,"1071 Redbud Circle",,"Longmont","CO","80503","US",,,,,,,"2018-07-28T00:00:00.000"
"20181599275","Boulder County Beasts, Dissolved August 31, 2019","1566 Cambridge Dr.",,"Longmont","CO","80503","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company","Danielle","B.","Vertz",,,"303 W Chester St",,"Lafayette","CO","80026","US",,,,,,,"2018-08-01T00:00:00.000"
"20181599607","Ghanja LLC","1818 Lashley Street",,"Longmont","CO","80504","US",,,,,,,"Delinquent","CO","Limited Liability Company","Michael","Jordan","Bryant",,,"1818 Lashley Street",,"Longmont","CO","80504","US",,,,,,,"2018-07-29T00:00:00.000"
"20181599620","pawsabilities, Delinquent December 1, 2019","7647 portico place",,"Longmont","CO","80503","US","7647 portico place",,"Longmont","CO","80503","US","Delinquent","CO","Limited Liability Company","tanya","t","terrion",,,"7647 portico place",,"longmont","CO","80503","US",,,,,,,"2018-07-29T00:00:00.000"
"20181600139","Uplift Fitness LLC","2319 Sherri Mar St.",,"Longmont","CO","80501","US",,,,,,,"Delinquent","CO","Limited Liability Company","Greg","Joseph","Zolun",,,"2319 Sherri Mar St.",,"Longmont","CO","80501","US","2319 Sherri Mar Street",,"Longmont","CO","80501","US","2018-07-29T00:00:00.000"
"20181601117","BoHo Investments, LLC","357 Main Street",,"Longmont","CO","80501","US","PO Box 6560",,"Eagle","CO","81631","US","Good Standing","CO","Limited Liability Company",,,,,"DANIEL C. DOHERTY, P.C.","357 Main St",,"Longmont","CO","80501","US","PO Box 6560",,"Eagle","CO","81631","US","2018-07-30T00:00:00.000"
"20181601340","Taylor Construction LLC","626 Bowen St",,"Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Limited Liability Company","Taylor",,"Raffensperger",,,"626 Bowen St",,"Longmont","CO","80501","US",,,,,,,"2018-07-30T00:00:00.000"
"20181601356","Barn Burner Ventures, LLC","350 Terry Street","Suite 200","Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Law Office of Michael Miller, PLLC","1116 Grant Avenue",,"Louisville","CO","80027","US",,,,,,,"2018-07-30T00:00:00.000"
"20181601369","1025 Clarkson Street LLC","8733 Portico Lane",,"Longmont","CO","80503","US","8733 Portico Lane",,"Longmont","CO","80503","US","Good Standing","CO","Limited Liability Company","Elizabeth",,"Anderson",,,"8733 Portico Lane",,"Longmont","CO","80503","US","8733 Portico Lane",,"Longmont","CO","80503","US","2018-07-30T00:00:00.000"
"20181601984","THE ART OF BAKING LLC","2880 HUMBOLDT CIR",,"Longmont","CO","80503","US",,,,,,,"Good Standing","CO","Limited Liability Company","MARIA","DE LA LUZ","FIGUEROA-MALDONADO",,,"2880 HUMBOLDT CIR",,"LONGMONT","CO","80503","US",,,,,,,"2018-07-30T00:00:00.000"
"20181602216","MileHigh Home Solutions Investments, Inc.","1053 S. Coffman St",,"Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Corporation",,,,,"Anderson Registered Agents","121 South Tejon Street, Suite 900",,"Colorado Springs","CO","80903","US",,,,,,,"2018-07-30T00:00:00.000"
"20181602801","Eltron Systems, LLC","5300 Highlands Drive",,"Longmont","CO","80503","US","5300 Highlands Drive",,"Longmont","CO","80503","US","Good Standing","CO","Limited Liability Company","Paul","J.","Grimmer",,,"5300 Highlands Drive",,"Longmont","CO","80503","US","5300 Highlands Drive",,"Longmont","CO","80503","US","2018-07-30T00:00:00.000"
"20181603521","Fix It Charlie's LLC, Delinquent December 1, 2019","745 Rees Ct",,"Longmont","CO","80504","US",,,,,,,"Delinquent","CO","Limited Liability Company","Katrina","Dawn","Newell",,,"745 Rees Ct",,"Longmont","CO","80504","US",,,,,,,"2018-07-30T00:00:00.000"
"20181603734","Metis Capital LLC, Dissolved May 6, 2019","641 Robert St.",,"Longmont","CO","80503","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company","Brian","Christopher","Reynolds",,,"641 Robert St.",,"Longmont","CO","80503","US",,,,,,,"2018-07-30T00:00:00.000"
"20181603794","H&H Optometry, P.C.","800 3rd Ave",,"Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Corporation",,,,,"GRACEY & DUDDEN PC","7674 Grandview Ave","Ste 200","Arvada","CO","80002","US",,,,,,,"2018-07-30T00:00:00.000"
"20181604158","Unkn, LLC, Delinquent December 1, 2019","936 kimbark st.","unit 2","Longmont","CO","80501","US","936 kimbark st.","unit 2","Longmont","CO","80501","US","Delinquent","CO","Limited Liability Company","Erik","Leonard","Olson",,,"1634 Emerson",,"Denver","CO","80218","US","936 kimbark st.","unit 2","Longmont","CO","80501","US","2018-07-30T00:00:00.000"
"20181604282","Dawn Patrol Sanitation, LLC, Delinquent December 1, 2020","1610 Pace Street","Unit 900-427","Longmont","CO","80504","US",,,,,,,"Delinquent","CO","Limited Liability Company","Scott","Gregory","Watson",,,"1610 Pace Street","Unit 900-427","Longmont","CO","80504","US",,,,,,,"2018-07-30T00:00:00.000"
"20181604449","Jim's Maintenance and Repair","2368 Bowen Street",,"Longmont","CO","80501","US","2368 Bowen Street",,"Longmont","CO","80501","US","Good Standing","CO","Limited Liability Company","James","F","Reinig",,,"2368 Bowen Street",,"Longmont","CO","80501","US","2368 Bowen Street",,"Longmont","CO","80501","US","2018-07-30T00:00:00.000"
"20181604499","1306 Elizabeth Street LLC","8733 Portico Lane",,"Longmont","CO","80503","US","8733 Portico Lane",,"Longmont","CO","80503","US","Good Standing","CO","Limited Liability Company","Elizabeth",,"Anderson",,,"8733 Portico Lane",,"Longmont","CO","80503","US","8733 Portico Lane",,"Longmont","CO","80503","US","2018-07-30T00:00:00.000"
"20181605623","Compassionate Concierge Physicians LLC","5390 Saint Vrain Road",,"Longmont","CO","80503","US","5390 Saint Vrain Road",,"Longmont","CO","80503","US","Good Standing","CO","Limited Liability Company","Kirk",,"Mitchell",,,"5390 Saint Vrain Road",,"Longmont","CO","80503","US","1820 18th Ave","1820 18th Ave","Longmont","CO","80501","US","2018-08-01T00:00:00.000"
"20181605675","Pi Mountain Investments, LLC, Delinquent December 1, 2019","1711 Twilight Ct",,"Longmont","CO","80504","US",,,,,,,"Delinquent","CO","Limited Liability Company","Joseph","M","Piacentine",,,"1711 Twilight Ct",,"Longmont","CO","80504","US",,,,,,,"2018-07-31T00:00:00.000"
"20181606330","Kal-Electibles, Dissolved November 8, 2019","1758 Sumac ST",,"Longmont","CO","80501","US","1758 Sumac ST",,"Longmont","CO","80501","US","Voluntarily Dissolved","CO","Limited Liability Company","Ashley",,"Knapp",,,"1758 Sumac ST",,"Longmont","CO","80501","US","1758 Sumac ST",,"Longmont","CO","80501","US","2018-07-31T00:00:00.000"
"20181606394","NorthCo Technologies LLC","1709 Atwood Street",,"Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Limited Liability Company","Jesse","Lee","Zimmerman",,,"1709 Atwood Street",,"Longmont","CO","80501","US","1709 Atwood Street",,"Longmont","CO","80501","US","2018-07-31T00:00:00.000"
"20181606502","AP&Z, Delinquent December 1, 2020","3357 Mesa Verde",,"Longmont","CO","80504","US","3357 Mesa Verde",,"Longmont","CO","80504","US","Delinquent","CO","Limited Liability Company","Amro","Mansour","Abdalla",,,"3357 Mesa Verde",,"Longmont","CO","80504","US","3357 Mesa Verde",,"Longmont","CO","80504","US","2018-07-31T00:00:00.000"
"20181607096","Peters Home Services Inc","2406 Linden st",,"Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Corporation","Peter",,"Mitzelfeld",,,"2406 Linden st.",,"Longmont","CO","80501","US","2406 Linden st",,"Longmont","CO","80501","US","2018-07-31T00:00:00.000"
"20181607188","Anything & Everything LLP., Delinquent December 1, 2019","11087 yellowstone",,"Longmont","CO","80504","US",,,,,,,"Delinquent","CO","Limited Liability Partnership","David","Gregory","Singer",,,"11087 yellowstone",,"Longmont","CO","80504","US",,,,,,,"2018-07-31T00:00:00.000"
"20181607744","FIVE L, LLC","4323 Bella Vista Dr.",,"Longmont","CO","80503","US",,,,,,,"Good Standing","CO","Limited Liability Company","Brian","Scott","Seigal",,,"4323 Bella Vista Dr.",,"Longmont","CO","80503","US",,,,,,,"2018-07-31T00:00:00.000"
"20181607796","Rocky Mountain Art and Jewelry","236 Main St",,"Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Limited Liability Company","David","Duggins","Smith","Jr.",,"236 Main St",,"Longmont","CO","80501","US",,,,,,,"2018-07-31T00:00:00.000"
"20181607851","CAPRICHO SIGNS LLC, Delinquent December 1, 2019","947 MAIN ST UNIT C",,"Longmont","CO","80501","US",,,,,,,"Delinquent","CO","Limited Liability Company","MARIBER",,"LINDER",,,"947 MAIN ST UNIT C",,"LONGMONT","CO","80501","US",,,,,,,"2018-07-31T00:00:00.000"
"20181609236","VetMed2.0, Dissolved September 24, 2020","6737 golf club dr",,"Longmont","CO","80503","US","6737 golf club dr",,"Longmont","CO","80503","US","Voluntarily Dissolved","CO","Limited Liability Company","Brooke","Lynn","Fowler",,,"6737 golf club dr",,"Longmont","CO","80503","US","6737 golf club dr",,"Longmont","CO","80503","US","2018-07-31T00:00:00.000"
"20181611225","HizBiz, LLC, Dissolved December 31, 2020","5818 Four Leaf Drive",,"Longmont","CO","80503","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company","David","John","Woggon",,,"1140 Cannon Street","200","Louisville","CO","80027","US","1140 Cannon St. 210","#200","Louisville","CO","80027","US","2018-08-01T00:00:00.000"
"20181612450","Summit Forge & Farriery Ltd","1120 W County Road 14 Apt R8",,"Longmont","CO","80513-8167","US",,,,,,,"Good Standing","CO","Limited Liability Company","James","M","Foy",,,"625 County Road 16 1/2",,"Longmont","CO","80504","US",,,,,,,"2018-08-01T00:00:00.000"
"20181614539","FRAYRE TRUCKING, LLC","8444 N 107th Street",,"Longmont","CO","80504","US",,,,,,,"Good Standing","CO","Limited Liability Company","SAUL",,"FRAYRE",,,"8444 N 107th St.",,"LONGMONT","CO","80504","US",,,,,,,"2018-08-01T00:00:00.000"
"20181614659","Got Fishues, LLC","1639 Geneva Circle",,"Longmont","CO","80503","US",,,,,,,"Delinquent","CO","Limited Liability Company","Kenneth",,"Rahmig",,,"1639 Geneva Circle",,"Longmont","CO","80503","US","1639 Geneva Circle",,"Longmont","CO","80503","US","2018-08-01T00:00:00.000"
"20181614881","Graze, LLC","13601 N 115th St",,"Longmont","CO","80504","US",,,,,,,"Good Standing","CO","Limited Liability Company","Anna","Clare","Monlezun",,,"13601 N 115th ST",,"Longmont","CO","80504","US",,,,,,,"2018-08-01T00:00:00.000"
