"entityid","fein","name","nameoforganization","title","firstname","middlename","lastname","registranttypeabbr","registranttype","address","city","state","zipcode","zipcode4","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","performedaddress","performedcity","performedstate","performedzipcode","performedzipcode4","phone"
"20063005190","020594709","A LEG TO STAND ON","GRISWOLD & GRISWOLD INC.,","PRESIDENT",,,,"PFC","Professional Fundraising Consultant","342 COMMERCE STREET","Alexandria","VA","22314",,,,,,,,,,,,
"20063005190","020594709","A LEG TO STAND ON","BRICKMILL MARKETING SERVICES, INC.",,,,,"PFC","Professional Fundraising Consultant","24 MILL BROOK ROAD","Wilton","NH","03086",,,,,,,,,,,,
"20063005190","020594709","A LEG TO STAND ON","GRISWOLD & GRISWOLD INC.,","PRESIDENT",,,,"PFC","Professional Fundraising Consultant","1940 DUKE STREET, STE. 200","Alexandria","VA","22314",,,,,,,,,,,,
"20063005190","020594709","A LEG TO STAND ON","PEP DIRECT",,,,,"PFC","Professional Fundraising Consultant","19 STONEY BROOK DRIVE","Wilton","NH","03086",,,,,,,,,,,,
"20053002436","020652619","FAMILIES OF FLIGHT 93","KETCHUM, INCORPORATED",,,,,"PFC","Professional Fundraising Consultant","5151 BELTLINE ROAD, SUITE 900","Dallas","TX","75254",,,,,,,,,,,,
"20053002436","020652619","FAMILIES OF FLIGHT 93","KETCHUM, INCORPORATED",,,,,"PFC","Professional Fundraising Consultant","5151 BELTLINE ROAD, SUITE 900","Dallas","TX","75254",,,,,,,,,,,,
"20053002436","020652619","FAMILIES OF FLIGHT 93","KETCHUM, INCORPORATED",,,,,"PFC","Professional Fundraising Consultant","5151 BELTLINE ROAD, SUITE 900","Dallas","TX","75254",,,,,,,,,,,,
"20093013847","020711284","AMERICAN CONGRESS FOR TRUTH, INC.","ODELL, SIMMS & LYNCH, INC.",,,,,"PFC","Professional Fundraising Consultant","1593 SPRING HILL ROAD","Tysons Corner","VA","22182",,,,,,,,,,,,
"20093013847","020711284","AMERICAN CONGRESS FOR TRUTH, INC.","ODELL, SIMMS & LYNCH, INC.",,,,,"PFC","Professional Fundraising Consultant","1593 SPRING HILL ROAD","Tysons Corner","VA","22182",,,,,,,,,,,,
"20123013694","020746614","GLOBAL ORPHAN RELIEF","AMANDA JOHNSTON CONSULTING","OWNER","Amanda",,"Johnston","PFC","Professional Fundraising Consultant","320 CHANNING WAY #332","San Rafael","CA","94903",,,,,,,,,,,,
"20053010583","020749188","WHALE AND DOLPHIN CONSERVATION SOCIETY (NA), INC.","COMNET MARKETING GROUP,INC",,,,,"PFC","Professional Fundraising Consultant","1214 STOWE AVENUE","Medford,","OR","97501",,,,,,,,,,,,
"20053010583","020749188","WHALE AND DOLPHIN CONSERVATION SOCIETY (NA), INC.","COMNET MARKETING GROUP",,,,,"PFC","Professional Fundraising Consultant","1214 STOWE AVENUE","Medford","OR","97501",,,,,,,,,,,,
"20053010583","020749188","WHALE AND DOLPHIN CONSERVATION SOCIETY (NA), INC.","COMNET MARKETING GROUP",,,,,"PFC","Professional Fundraising Consultant","1214 STOWE AVENUE","Medford","OR","97501",,,,,,,,,,,,
"20053010583","020749188","WHALE AND DOLPHIN CONSERVATION SOCIETY (NA), INC.","CONMET MARKETING GROUP",,,,,"PFC","Professional Fundraising Consultant","1214 STOWE AVE","Medford","OR","97501",,,,,,,,,,,,
"20063005776","020753556","ASPO-USA",,,"Jim",,"Baldauf","PS","Paid Solicitor","10802 SPICEWOOD PARKWAY","Austin","TX","78750",,,,,,,,,,,,
"20063005776","020753556","ASPO-USA","TERRACHORD LLC","PARTNER",,,,"PFC","Professional Fundraising Consultant","1378 S. PENNSYLVANIA ST.","Denver","CO","80210",,,,,,,,,,,,
"20063005776","020753556","ASPO-USA","TERRACHORD LLC","PARTNER",,,,"PFC","Professional Fundraising Consultant","1378 S. PENNSYLVANIA ST.","Denver","CO","80210",,,,,,,,,,,,
"20063005776","020753556","ASPO-USA","TERRACHORD LLC","PARTNER",,,,"PFC","Professional Fundraising Consultant","1378 S. PENNSYLVANIA ST.","Denver","CO","80210",,,,,,,,,,,,
"20083001960","020767157","ROCK THE VOTE","AMERICAN EAGLE OUTFITTERS",,,,,"Commercial Co-Venture",,"77 HOT METAL STREET","Pittsburgh","PA","15203",,,,,,,,,,,,
"20083001960","020767157","ROCK THE VOTE","AMERICAN EAGLE OUTFITTERS",,,,,"Commercial Co-Venture",,"77 HOT METAL STREET","Pittsburgh","PA","15203",,,,,,,,,,,,
"20153042137","026006438","AMERICAN FRIENDS OF THE BLIND IN GREECE","NATIONAL OUTDOOR SPORTS ADVERTISING, INC.",,,,,"PFC","Professional Fundraising Consultant","1832 CONNECTICUT AVENUE","Washington","DC","20009",,,,,,,,,,,,
"20153042137","026006438","AMERICAN FRIENDS OF THE BLIND IN GREECE","NATIONAL OUTDOOR SPORTS ADVERTISING, INC.",,,,,"PFC","Professional Fundraising Consultant","1832 CONNECTICUT AVENUE","Washington","DC","20009",,,,,,,,,,,,
"20153042137","026006438","AMERICAN FRIENDS OF THE BLIND IN GREECE","NATIONAL OUTDOOR SPORTS ADVERTISING, INC.",,,,,"PFC","Professional Fundraising Consultant","1832 CONNECTICUT AVENUE","Washington","DC","20009",,,,,,,,,,,,
"20153042137","026006438","AMERICAN FRIENDS OF THE BLIND IN GREECE","NATIONAL OUTDOOR SPORTS ADVERTISING, INC.",,,,,"PFC","Professional Fundraising Consultant","1832 CONNECTICUT AVENUE","Washington","DC","20009",,,,,,,,,,,,
"20153042137","026006438","AMERICAN FRIENDS OF THE BLIND IN GREECE","NATIONAL OUTDOOR SPORTS ADVERTISING, INC.",,,,,"PFC","Professional Fundraising Consultant","1832 CONNECTICUT AVENUE","Washington","DC","20009",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","HOLMAN CONSULTING, INC.",,,,,"PFC","Professional Fundraising Consultant","909 THIRD AVENUE","New York","NY","10022",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","HOLMAN CONSULTING, INC.",,,,,"PFC","Professional Fundraising Consultant","909 THIRD AVENUE","New York","NY","10022",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","IDC, LTD.",,,,,"PS","Paid Solicitor","2500 PASEO VERDE PARKWAY","Henderson","NV","89074",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","RUFFALOCODY,LLC",,,,,"PS","Paid Solicitor","P.O. BOX 3018","Cedar Rapids","IA","52406-301",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","HOLMAN CONSULTING, INC.",,,,,"PFC","Professional Fundraising Consultant","909 THIRD AVENUE","New York","NY","10022",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","IDC, LTD.",,,,,"PS","Paid Solicitor","2500 PASEO VERDE PARKWAY","Henderson","NV","89074",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","CHARITY DYNAMICS",,,,,"PFC","Professional Fundraising Consultant","3420 EXECUTIVE CENTER DRIVE","Austin","TX","78731",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","RUFFALO NOEL LEVITZ",,,,,"PS","Paid Solicitor","1025 KIRKWOOD PARKWAY SW","Cedar Rapids","IA","52404",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","RUFFALO NOEL LEVITZ",,,,,"PS","Paid Solicitor","1025 KIRKWOOD PARKWAY SW","Cedar Rapids","IA","52404",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","ADAMS DIRECT MAIL SERVICES LLC",,,,,"PFC","Professional Fundraising Consultant","99 ELM STREET","Greenfield","MA","01301",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","RUFFALOCODY,LLC",,,,,"PS","Paid Solicitor","65 KIRKWOOD ROAD ROAD, SW","Cedar Rapids","IA","52406","3018",,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.",,,"Geri","M.","Critchley","PFC","Professional Fundraising Consultant","3907 HUNTINGTON STREET, NW","Washington","DC","20015","1913",,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","ADAMS DIRECT MAIL SERVICES LLC",,,,,"PFC","Professional Fundraising Consultant","99 ELM STREET","Greenfield","MA","01301",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","RUFFALO NOEL LEVITZ",,,,,"PS","Paid Solicitor","1025 KIRKWOOD PARKWAY SW","Cedar Rapids","IA","52404",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","LIBRETTO",,,,,"PFC","Professional Fundraising Consultant","560 HARRISON AVENUE, SUITE 501","Boston","MA","02118",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","RUFFALOCODY,LLC",,,,,"PS","Paid Solicitor","65 KIRKWOOD NORTH ROAD, SW","Cedar Rapids","IA","52406","3018",,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","CHARITY DYNAMICS",,,,,"PFC","Professional Fundraising Consultant","3420 EXECUTIVE CENTER DRIVE","Austin","TX","78731",,,,,,,,,,,,
"20113011609","030179592","WORLD LEARNING INC.","KIRT SNYDER CONSULTING",,,,,"PFC","Professional Fundraising Consultant","40 BENEDICT AVENUE, APT.2C","Tarrytown","NY","10591",,,,,,,,,,,,
"20073009691","030335420","SAVE DARFUR COALITION","A. B. DATA, LTD.",,,,,"PFC","Professional Fundraising Consultant","8050 NORTH WASHINGTON ROAD","Milwaukee","WI","53217",,,,,,,,,,,,
"20073009691","030335420","SAVE DARFUR COALITION","A. B. DATA, LTD.",,,,,"PFC","Professional Fundraising Consultant","8050 NORTH WASHINGTON ROAD","Milwaukee","WI","53217",,,,,,,,,,,,
"20073009691","030335420","SAVE DARFUR COALITION","M+R STRATEGIC SERVICES, INC.",,,,,"PFC","Professional Fundraising Consultant","2120 L STREET, NW - SUITE 600","Washington","DC","20037",,,,,,,,,,,,
"20073009691","030335420","SAVE DARFUR COALITION","M+R STRATEGIC SERVICES, INC.",,,,,"PFC","Professional Fundraising Consultant","2120 L STREET, NW - SUITE 600","Washington","DC","20037",,,,,,,,,,,,
"20073009691","030335420","SAVE DARFUR COALITION","THE WATERSHED GROUP, LLC",,,,,"PFC","Professional Fundraising Consultant","100 BUSH STREET, SUITE 850","San Francisco","CA","94104",,,,,,,,,,,,
