"entityid","entityname","principaladdress1","principaladdress2","principalcity","principalstate","principalzipcode","principalcountry","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingcountry","entitystatus","jurisdictonofformation","entitytype","agentfirstname","agentmiddlename","agentlastname","agentsuffix","agentorganizationname","agentprincipaladdress1","agentprincipaladdress2","agentprincipalcity","agentprincipalstate","agentprincipalzipcode","agentprincipalcountry","agentmailingaddress1","agentmailingaddress2","agentmailingcity","agentmailingstate","agentmailingzipcode","agentmailingcountry","entityformdate"
"20221759843","Ikon Fiber Services LLC","3845 Tennyson St, Suite 115",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street","Suite 201","Colorado Springs","CO","80903","US",,,,,,,"2022-08-02T00:00:00.000"
"20221754630","RBA, P.C.","3325 Osceola Street",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","ROBERT","L.","PREEO",,,"6465 Greenwood Plaza Blvd.","Suite 1025","Centennial","CO","80111","US",,,,,,,"2022-08-01T00:00:00.000"
"20221477279","Amy Benjamin Counseling, LLC","5335 W. 48th Avenue, Suite 500",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Amy",,"Benjamin",,,"6527 Nile Cir",,"Arvada","CO","80007-6932","US",,,,,,,"2022-08-01T00:00:00.000"
"20221754703","Elevated Properties Mgmt LLC","3857 Osceola St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street","Suite 201","Colorado Springs","CO","80903","US",,,,,,,"2022-08-01T00:00:00.000"
"20221738241","TURTLE CREED TRADING COMPANY INC","3713 Wolff St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","ZHENYAN",,"WANG",,,"3713 Wolff St",,"Denver","CO","80212","US",,,,,,,"2022-07-28T00:00:00.000"
"20221741750","A2Z Venture Group","4170 Vrain St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","John","Brooks","Zimmermann",,,"4170 Vrain St",,"Denver","CO","80212","US",,,,,,,"2022-07-28T00:00:00.000"
"20221741195","EPA Anesthesia LLC","5038 West 46th Avenue",,"Denver","CO","80212","US",,,,,,,"Good Standing","LA","Foreign Limited Liability Company","Elaine",,"Pages",,,"5038 West 46th Avenue",,"Denver","CO","80212","US",,,,,,,"2022-07-28T00:00:00.000"
"20221728953","The Sandene Law Firm, LLC","4400 W 46TH AVE UNIT 106",,"Denver","CO","80212","US","3700 Tennyson St., #12377",,"Denver","CO","80212","US","Good Standing","CO","Limited Liability Company","Jason",,"Sandene",,,"4400 W 46th Ave Unit 106",,"Denver","CO","80212-2569","US",,,,,,,"2022-07-26T00:00:00.000"
"20221700522","All In Denver","1201 East Colfax Ave","Suite 201","Denver","CO","80212","US",,,,,,,"Good Standing","CO","Nonprofit Corporation","Michael","Bradley","Segal",,,"1225 Detroit Street",,"Denver","CO","80206","US",,,,,,,"2022-07-22T00:00:00.000"
"20221691546","YILI BUILDING SUPPLIES INC","3700 Tennyson St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","Hui",,"Tang",,,"3700 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-07-19T00:00:00.000"
"20221692311","Lgs Styles & Cutz Limited Liability Company","2800 Osceola st. Denver, co","Apt 101","Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Alan","Joseph","Lovato-Garcia","Sr.",,"2800 Osceola st. Denver, co","Apt 101","Denver","CO","80212","US",,,,,,,"2022-07-19T00:00:00.000"
"20221687959","Sarah McGovern LLC","3860 Osceola St.",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street","Suite 201","Colorado Springs","CO","80903","US",,,,,,,"2022-07-18T00:00:00.000"
"20221688680","Beth Cooper Consulting LLC","3943 Stuart St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Summit Law Solutions, LLC","3900 E Mexico Ave Ste 300",,"Denver","CO","80210","US",,,,,,,"2022-07-18T00:00:00.000"
"20221689407","The Lush Life LLC","4432 Tennyson St., #3",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street, Suite 201",,"Colorado Springs","CO","80903","US",,,,,,,"2022-07-18T00:00:00.000"
"20221690291","Plumbing Empire LLC","4721 W 36th Ave",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Michell","Alberto","Santana",,,"4721 W 36th Ave",,"Denver","CO","80212","US",,,,,,,"2022-07-18T00:00:00.000"
"20221685768","Ensemble Music Schools Colorado LLC","2380 Quitman St",,"Denver","CO","80212","US",,,,,,,"Good Standing","DE","Foreign Limited Liability Company",,,,,"Corporation Service Company","1900 W. Littleton Boulevard",,"Littleton","CO","80120","US",,,,,,,"2022-07-16T00:00:00.000"
"20221679022","Emerson Garage LLC","5865 W. 34th Ave.",,"Wheat Ridge","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street, Suite 201",,"Colorado Springs","CO","80903","US",,,,,,,"2022-07-13T00:00:00.000"
"20221679340","LALAWMI, LLC","4700 W 38TH AVE",,"Denver","CO","80212","US","13984 E 105th Ave",,"Commerce City","CO","80022-9453","US","Good Standing","CO","Limited Liability Company","LAL PUI",,"AWMI",,,"13984 E 105th Ave",,"Commerce City","CO","80022-9453","US",,,,,,,"2022-07-13T00:00:00.000"
"20221675956","CG Properties 7 LLC","4735 W 38th Ave",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Lucas",,"Geier",,,"4735 W 38th Ave",,"Denver","CO","80212","US",,,,,,,"2022-07-12T00:00:00.000"
"20221673098","SMITHEREENS LLC","3700 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","QINGXIANG",,"CAO",,,"3700 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-07-11T00:00:00.000"
"20221671529","Etaken Home LLC","4704 N Harlan St Ste 330",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Etaken Home LLC","4704 N Harlan St Ste 330",,"Denver","CO","80212","US",,,,,,,"2022-07-09T00:00:00.000"
"20221669354","Brown Hound Investments LLC","3512 Osceola Street",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street","Suite 201","Colorado Springs","CO","80903","US",,,,,,,"2022-07-08T00:00:00.000"
"20221664732","Pepper Productions Ltd.","3735 Ames Street","Studio 5","Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Salt Workshop, Ltd.","3735 Ames Street","Studio 4","Denver","CO","80212","US",,,,,,,"2022-07-06T00:00:00.000"
"20221662184","iddeate.org","3885 Tennyson St., Apt #213",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Nonprofit Corporation",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street, Suite 900",,"Colorado Springs","CO","80903","US",,,,,,,"2022-07-06T00:00:00.000"
"20221658642","ECOLOGICAL LLC","3700 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","WANLU",,"WANG",,,"3700 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-07-05T00:00:00.000"
"20221643096","Jordan Starkey Hair,  LLC","4433 W 29th Avenue","st 106","Denver","CO","80212","US","1257 S Dover Way",,"Lakewood","CO","80232-5248","US","Good Standing","CO","Limited Liability Company","Jordan","E","Starkey",,,"1257 S Dover Way",,"Lakewood","CO","80232-5248","US",,,,,,,"2022-07-01T00:00:00.000"
"20221641505","OLD SOLE FABRICATION, INC.","5371 TENNYSON STREET, UNIT 8",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation",,,,,"THOMAS J. McALISTER  P.C.","4704 HARLAN STREET SUITE 675",,"DENVER","CO","80212","US",,,,,,,"2022-07-01T00:00:00.000"
"20221642732","Teamsters Local Union NO. 455","10 Lakeside Lane, Ste. 3A",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Nonprofit Corporation","Steven","P","Vairma",,,"10 Lakeside Lane, Ste. 3A",,"Denver","CO","80212","US",,,,,,,"2022-06-29T00:00:00.000"
"20221643295","Best in Class Valet Trash, Ltd.","5810 w 38th Ave","10","Wheat Ridge","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Nathan",,"Moneymaker",,,"5810 w 38th Ave","10","Wheat Ridge","CO","80212","US",,,,,,,"2022-06-29T00:00:00.000"
"20221637899","Fighter Pilot Enterprises, LLC","2161 Osceola St.",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street, Suite 201",,"Colorado Springs","CO","80903","US",,,,,,,"2022-06-28T00:00:00.000"
"20221617799","Depew St LLC","3795 Depew Street",,"Wheat Ridge","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Austin",,"Noyes",,,"3595 w 23rd ave",,"Denver","CO","80211","US",,,,,,,"2022-06-24T00:00:00.000"
"20221597434","MY365BUY INC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","XIUYUN",,"FENG",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-06-21T00:00:00.000"
"20221592912","Succulent Sliders LLC","3930 Stuart street",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Jonathan",,"Graham",,,"3930 Stuart street",,"Denver","CO","80212","US","3930 Stuart street",,"Denver","CO","80212","US","2022-06-17T00:00:00.000"
"20221587947","KPyles Consulting LLC","4700 Stuart Street",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Katie",,"Pyles",,,"4700 Stuart Street",,"Denver","CO","80212","US",,,,,,,"2022-06-15T00:00:00.000"
"20221585201","Farrow Media LLC","4815 Osceola Street",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Colton",,"Farrow",,,"4815 Osceola Street",,"Denver","CO","80212","US",,,,,,,"2022-06-14T00:00:00.000"
"20221582865","Luplow Veterinary Services LLC","3236 Utica St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Diana",,"Luplow",,,"3236 Utica St",,"Denver","CO","80212","US",,,,,,,"2022-06-13T00:00:00.000"
"20221584206","Minvydas Home Inc","51 Gray St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","LONGYANG",,"CHEN",,,"51 Gray St",,"Denver","CO","80212","US",,,,,,,"2022-06-13T00:00:00.000"
"20221579571","GWC Public Affairs LLC","4105 Stuart Street",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street","Suite 201","Colorado Springs","CO","80903","US",,,,,,,"2022-06-10T00:00:00.000"
"20221569480","Lehmann Investments Corporation","2844 Xavier Street",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","Katherine",,"Lehmann",,,"2844 Xavier Street",,"Denver","CO","80212","US",,,,,,,"2022-06-06T00:00:00.000"
"20221565505","Novum Contracting Group LLC","3867 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Nathaniel",,"Boyer",,,"3746 Perry St",,"Denver","CO","80212-1957","US",,,,,,,"2022-06-04T00:00:00.000"
"20221565199","DISTANCE LLC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","JIAJUN",,"TIAN",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-06-03T00:00:00.000"
"20221562896","TATEISHI LLC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","QINGYU",,"ZHAO",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-06-03T00:00:00.000"
"20221562869","CLUSTER LLC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","HANFENG",,"CHEN",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-06-03T00:00:00.000"
"20221552409","AARTHI LLC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","QIKUN",,"CAO",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-06-01T00:00:00.000"
"20221552675","CCS TRADING INC","3700 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","WENJIE",,"HUANG",,,"3700 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-06-01T00:00:00.000"
"20221551873","CONSTANZA LLC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","PEIYING",,"YUAN",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-05-31T00:00:00.000"
"20221547787","KANIEL LLC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","ZHUANG",,"WANG",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-05-31T00:00:00.000"
"20221547349","LEGNA LLC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","XUELIAN",,"ZHANG",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-05-31T00:00:00.000"
"20221539589","WE HOME INC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","WENXIN",,"WANG",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-05-26T00:00:00.000"
"20221523138","Howl LLC","4370 Winona Court",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street, Suite 201",,"Colorado Springs","CO","80903","US",,,,,,,"2022-05-24T00:00:00.000"
"20221508256","Orman Lofts QOZB LLC","4433 W. 29th Ave #007",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Ilan","Shaul","Salzberg",,,"4433 W. 29th Ave #007",,"Denver","CO","80212","US",,,,,,,"2022-05-23T00:00:00.000"
"20221513205","Buchila LLC","4325 Xavier St.",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street, Suite 201",,"Colorado Springs","CO","80903","US",,,,,,,"2022-05-23T00:00:00.000"
"20221513855","a and r properties llc","3440 sheridan blvd",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Adriana",,"Ireta",,,"3440 sheridan blvd",,"DENVER","CO","80212","US",,,,,,,"2022-05-23T00:00:00.000"
"20221496642","Returnsies, Inc.","2242 Raleigh Street",,"Denver","CO","80212","US",,,,,,,"Good Standing","DE","Foreign Corporation","Eric",,"Griffin",,,"2242 Raleigh Street",,"Denver","CO","80212","US",,,,,,,"2022-05-19T00:00:00.000"
"20221496776","Cruelbloom LLC","5314 Stuart St.",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","D'artagnan","Chaney","Allgrove",,,"5314 Stuart St.",,"Denver","CO","80212","US",,,,,,,"2022-05-19T00:00:00.000"
"20221493225","TOLERANCE GROUP INC","4453 Yates St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","XIAOFEI",,"LI",,,"4453 Yates St",,"Denver","CO","80212","US",,,,,,,"2022-05-18T00:00:00.000"
"20221496081","Chamer International Trade INC","4750 Osceola St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","TIANQUAN",,"XU",,,"4750 Osceola St",,"Denver","CO","80212","US",,,,,,,"2022-05-18T00:00:00.000"
"20221481585","COCO TOY CO., LTD","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","ZHONGXIA",,"HE",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-05-12T00:00:00.000"
"20221481564","Regis Soccer Camps LLC","5230 Perry St.",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street, Suite 201",,"Colorado Springs","CO","80903","US",,,,,,,"2022-05-12T00:00:00.000"
"20221481568","CLEMENS LLC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","ZHEN",,"CHENG",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-05-12T00:00:00.000"
"20221481562","MARTIJN LLC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","NUO",,"XU",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-05-12T00:00:00.000"
"20221481575","YONCA LLC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","WEI",,"ZHAO",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-05-12T00:00:00.000"
"20221476205","INVECH TRADING CO., LTD","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","LONG",,"WU",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-05-10T00:00:00.000"
"20221478013","Two Bees Tree Care Ltd.","4905 w 34th ave",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Nathaniel",,"Lovato",,,"2714 Bruchez Pkwy Unit 201",,"Westminster","CO","80234-3573","US","2714 Bruchez Pkwy Unit 201",,"Westminster","CO","80234-3573","US","2022-05-10T00:00:00.000"
"20221468049","MOP IT INC","5790 W 39TH PLACE",,"Wheat Ridge","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","ASHLEE","L","NAWROCKI",,,"5790 W 39TH PLACE",,"WHEATRIDGE","CO","80212","US",,,,,,,"2022-05-05T00:00:00.000"
"20221468522","Concept to Cart, LLC","3711 AMES STREET",,"Wheat Ridge","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Lauren",,"Lahn",,,"3711 AMES STREET",,"WHEAT RIDGE","CO","80212","US",,,,,,,"2022-05-05T00:00:00.000"
"20221460174","LUNAR LABS INC.","4465 Zenobia Street",,"Denver","CO","80212","US",,,,,,,"Good Standing","DE","Foreign Corporation",,,,,"Registered Agents Inc.","1942 Broadway Street Ste. 314C",,"Boulder","CO","80302","US",,,,,,,"2022-05-03T00:00:00.000"
"20221460101","ESB Ventures LLC","3852 Stuart St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Rocket Lawyer Corporate Services LLC","95 Emerson Street #601",,"Denver","CO","80218","US",,,,,,,"2022-05-03T00:00:00.000"
"20221459736","SoulHaven Collective","4390 W. 39th Avenue","#406","Denver","CO","80212","US",,,,,,,"Good Standing","CO","Nonprofit Corporation","Laurel","S.","Justice",,,"4390 W.39th Avenue","#406","Denver","CO","80212","US",,,,,,,"2022-05-03T00:00:00.000"
"20221433963","Greenwood lnc","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","XIANGHAI",,"ZENG",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-04-27T00:00:00.000"
"20221430033","SLUGGSSL Incorporated","2210 Stuart St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Nonprofit Corporation","Joseph","Salvador","Morrell",,,"2210 Stuart St",,"Denver","CO","80212","US",,,,,,,"2022-04-26T00:00:00.000"
"20221412226","HANDO DICE INC","4704 N Harlan St Ste 520",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation",,,,,"HANDO DICE INC","4704 N Harlan St Ste 520",,"Denver","CO","80212","US",,,,,,,"2022-04-25T00:00:00.000"
"20221391275","HAN GLOBAL INC","3701 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","CHUNHUI",,"YANG",,,"3701 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-04-21T00:00:00.000"
"20221382491","ACCESS INSIGHT TRADE INC","5125 Gray St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","YANAN",,"WANG",,,"5125 Gray St",,"Denver","CO","80212","US",,,,,,,"2022-04-18T00:00:00.000"
"20221385873","BETENSH TRADING CO., LTD","3700 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","QIUYI",,"SONG",,,"3700 TENNYSON ST",,"DENVER","CO","80212","US",,,,,,,"2022-04-18T00:00:00.000"
"20221385643","Home Style Real Estate LLC","4132 Xavier St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","Jill","S","Hodges",,,"4132 Xavier St",,"Denver","CO","80212-2232","US",,,,,,,"2022-04-18T00:00:00.000"
"20221382479","Kehui Electrical Inc","4704 Harlan St","Ste 520","Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","JIANWU",,"YUAN",,,"4704 Harlan St","Ste 520","Denver","CO","80212","US",,,,,,,"2022-04-18T00:00:00.000"
"20221382271","REGENERON GROUP","1156 S SAINT PAUL ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","DEYING",,"KONG",,,"1156 S SAINT PAUL ST",,"DENVER","CO","80212","US",,,,,,,"2022-04-17T00:00:00.000"
"20221378995","AGRINATURAL LAWN & GARDEN INC.","4704 Harlan St","Ste 690","Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation","Huan",,"Lin",,,"4704 Harlan St","Ste 690","Denver","CO","80212","US",,,,,,,"2022-04-15T00:00:00.000"
"20221371247","MINJIA INC","5204 Perry St",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Corporation",,,,,"CUSTOMER SERVICE LTD.","1321 W MAIN ST STE 519",,"STERLING","CO","80751","US",,,,,,,"2022-04-12T00:00:00.000"
"20221373065","LINDSEY WILLSON LLC","2983 TENNYSON ST",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","LINDSEY",,"TSCHAPPAT",,,"5 Carroll Dr",,"Aspen","CO","81611-9726","US",,,,,,,"2022-04-12T00:00:00.000"
"20221373586","Julian Amador LLC","4200 w Barnett pl",,"Denver","CO","80212","US",,,,,,,"Good Standing","CO","Limited Liability Company","julian","xavier","amador",,,"4200 w Barnett pl",,"Denver","CO","80212","US",,,,,,,"2022-04-12T00:00:00.000"
"20221369727","CK Kowach","4571 Vrain St",,"Denver","CO","80212","US","4571 Vrain St",,"Denver","CO","80212","US","Good Standing","WY","Foreign Limited Liability Company","Jacinda",,"Brown",,,"4571 Vrain St",,"Denver","CO","80212","US","4571 Vrain St",,"Denver","CO","80212","US","2022-04-11T00:00:00.000"
