Permit Number,Location,Additional Reference,Parcel Number,Permit Type,Work Class,Apply Date,Issue Date,Project Name,Permit Details,Work Description,Valuation,Sq Ft,Number of Units,Owner,Applicant,Contractor,Contractor Phone,Company,Tenant,Lender,Designer of Record,Total Fees,Zip Codes
BLDG-2014-00853,"18340 NE 76TH ST
REDMOND, WA 98052
(47.67214679400047, -122.09554924199972)",,2212950080,Commercial,Addition,02/04/2014,03/11/2014,Genie-BLDG 3,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2014-00853,Addition of 133 sq ft enclosure to include guardrail and retaining wall. Existing 67/615 sf building.  Installation of roll up door. Relocation of existing doors through cutting and partial infill of existing exterior concrete wall panels.  Partial infill will match existing material and paint color.,75000,133,,,Aso Jaff,,3604350610,MICHAEL LEON CONSTRUCTION,,None,,2358.17,17806
BLDG-2014-05192,"15436 BEL-RED RD
REDMOND, WA 98052
(47.63196389800049, -122.13368908399968)",200,673100072,Commercial,Tenant Improvement,06/16/2014,07/23/2014,MSP Field Office,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2014-05192,TI MSP Field Office- Build out existing office to an open office/ 2 private offices/ 2 meeting spaces/ 1 open storage room and modifying existing kitchen.  The scope of work is approximately 2/685sf with no change of use and no modifications of the exterior or building footprint. Accessibility upgrades to the existing restrooms to bring them up to 2009 ICC/ANSI.,75000,2685,,,Heather Hull,,4254518877,G L Y CONSTRUCTION INC,,None,,1992.8,17806
BLDG-2014-08143,"16400 NE 74TH ST
REDMOND, WA 98052
(47.6706863280005, -122.1211718459997)",B205,7202410010,Commercial,Tenant Improvement,10/02/2014,11/05/2014,Redmond Town Center-BLDG B,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2014-08143,Redmond Town Center-Bldg B/Suites 205 & 215/Demo and construct non-load bearing partitions/ remove existing escalators under land-lord's work. Combining suites 205 & 215 for future tenant,75000,15393,,,George Tsukamaki,,2064555259,BLUECORE LLC,,None,,1992.8,17806
BLDG-2014-09007,"17181 REDMOND WAY
REDMOND, WA 98052
(47.67072204900006, -122.11081744199998)",1100,1225059253,Commercial,Tenant Improvement,11/07/2014,12/10/2014,30-10 Weight Loss for Life,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2014-09007,TI 30-10 Weight Loss for Life Ste 1000 - Non-structural remodel of an existing retail space into an office to include non bearing interior partitions; new furnishings; new lighting; existing restroom to remain with new vertical grab bar and sink to improve toilet clearance and accessibility.  Area of work 1/386 sq ft,75000,1386,,,Hris Kari,,4258903005,ARCON TENANT IMPROVEMENT CONTRACTORS,,None,Hris Kari,1992.8,17806
BLDG-2015-01182,"5020 148TH AVE NE
REDMOND, WA 98052
(47.65251023500008, -122.14316890699996)",200,1425059020,Commercial,Tenant Improvement,02/13/2015,02/19/2015,The Spur Group,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2015-01182,Expedited TI - The Spur Group-Redmond Woods-Bldg C - Restroom upgrades on second floor to meet plumbing requirements - adding one wall,75000,132,,,Jamie Herring,,2066285110,UNIMARK CONSTRUCTION GROUP LLC,,None,,1870.09,17806
BLDG-2015-00425,"15817 NE 114TH CT
REDMOND, WA 98052
(47.702852275000055, -122.12732848799999)",,1522600050,Swimming Pool,Residential,01/20/2015,02/10/2015,Chinn Nate Pool,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2015-00425,Res Swimming Pool- Chinn/ Nate- Install swimming pool dimensions are 16'X38' ranging in depth from 3.5' to 7'.,75000,608,,NATHAN CHINN,Jim Bergstrom,,4252642300,AQUA QUIP,,None,,1838.64,17806
BLDG-2015-00991,"7430 164TH AVE NE
REDMOND, WA 98052
(47.67097568600008, -122.12144425599996)",B205,7202410010,Commercial,Exterior Alteration,02/05/2015,03/18/2015,Guitar Center,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2015-00991,Guitar Center-Redmond Town Center-Ste B205 - Exterior package only. Exterior permitting will clad the exterior storefront in anodized aluminium-color to be satin black. Paint existing EIFS walls. Replace entry doors with new aluminium.,75000,15405,,,Brandon Gress,,9513028200,NATIONAL COMMERCIAL BLDRS INC,,None,,2171.68,17806
BLDG-2015-05161,"16255 NE 36TH WAY
REDMOND, WA 98052
(47.641099188000055, -122.12437173299998)",,5503000180,Commercial,Tenant Improvement,07/08/2015,07/08/2015,Microsoft-Bldg 36 4th Floor,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2015-05161,Expedited OTC-Microsoft-Bldg 36 Rm 4345/Partial 4th Floor- Expand existing conference room 4345 to 688 sq ft. Demo two existing offices and one storage room. New floor to structure GWB walls and new pony wall to extend existing walls to structure. Area of construction is 772 sq ft,75000,772,,Attn: Roy Wechselberger,Beate Hohmann-Koloyartsev,,4257759400,DAVIS SCHUELLER INC,,None,,1909.46,17806
BLDG-2015-06575,"16564 CLEVELAND ST
REDMOND, WA 98052
(47.672251, -122.119674)",H,1225059075,Commercial,Tenant Improvement,08/28/2015,08/28/2015,John L Scott,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2015-06575,EXPEDITED OTC- 750 sq ft non-structural TI- demo of walls/ doors/ casework and finishes.  New construction of casework/ replacing 5 light fixtures and new finishes. New power data for upgraded AV equipment and monitors.  Upgrades to restroom finishes.,75000,750,,,Rebecca Durr,,4252224934,VELOTTA CONSTRUCTION CO INC,,None,,1909.46,17806
FIRE-2015-08943,"10675 WILLOWS RD NE
REDMOND, WA 98052
(47.695767, -122.151597)",,9428100030,Fire Sprinkler - Commercial,Quick Start,11/24/2015,11/24/2015,Teknon,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/FIRE-2015-08943,SOPA - Teknon - Building B - 1st floor - Suite 100 - 206-438-3375 - Relocate 7 Sprinklers,75000,2439,,,Al Smith,,4258279654,COSCO FIRE PROTECTION INC,,,Al Smith,447.76,17806
BLDG-2015-08837,"10675 WILLOWS RD NE
REDMOND, WA 98052
(47.695767, -122.151597)",,9428100030,Commercial,Tenant Improvement,11/18/2015,11/23/2015,Teknon,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2015-08837,EXPIDITED COMM TI - Teknon - Building B - 1st floor - Non-structural tenant improvement including partial demolition of partition walls/ lighting and finishes.  New work includes new partition walls/ doors/ lighting and finishes. Total area of work = 2/439sf,75000,2439,,,Julie Natsis,,4254978222,PATTISON GENERAL CONTRACTOR,,None,,1909.46,17806
BLDG-2016-01053,"16150 NE 85TH ST
REDMOND, WA 98052
(47.678499, -122.124749)",220,9200200020,Commercial,Tenant Improvement,02/11/2016,03/18/2016,Sandbox Physical Therapy,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2016-01053,COMM TI - Sandbox Physical Therapy - Suite 214 and 220 - Tenant improvement consisting of demolition of portion of 2-hour rated wall for new doorway/ reverse swing doors/ construction of new interior walls for therapy rooms/ new rated door/  interior windows/ reuse existing lighting. Area of work 2/107 SF.,75000,2107,,,Brian Baker,,2063234320,UNIPLEX CONSTRUCTION LLC,,None,,2059.11,17806
ELEC-2016-01666,"18390 NE 68TH ST
REDMOND, WA 98052
(47.667605, -122.095089)",,725069117,Electrical - OTC,Commercial,03/07/2016,03/07/2016,SpaceX,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/ELEC-2016-01666,SOPA/SpaceX/1st floor/253-737-4367/TI/ new receptalces/ HVAC conncetions/ lighting/ contorls/ low voltage/ new sub panel Customer Paid For:(25) New Circuit/ (1) Feeder/ (1) Subpanel,75000,30567,,,Chad Walior,,2537374367,MASTERCRAFT ELECTRIC INC,,,,1875.09,17806
BLDG-2016-02165,"4634 154TH PL NE
REDMOND, WA 98052
(47.652067, -122.134837)",,7503110020,Commercial,Tenant Improvement,03/18/2016,03/18/2016,Microsoft-BLDG 85,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2016-02165,OTC COMM TI - MICROSOFT - BLDG 85 - 683 SF OF CONSTRUCTIBLE AREA TENANT IMPROVEMENT PROJECT.  BUILD PARTITION WALLS FROM FLOOR TO STRUCTURE AND ONE PONY WALL FOR A CONFERENCE ROOM AND TWO OFFICE SPACES.  PROVIDE 6 DOORS TO MAKE STORAGE ROOMS.RESTROOMS COMPLY WITH ANSI/ICC 117.2,75000,683,,Attn: Roy Wechselberger,John Kay,,4257759400,DAVIS SCHUELLER INC,,None,,1932.32,17806
BLDG-2016-02410,"5020 148TH AVE NE
REDMOND, WA 98052
(47.652462, -122.143187)",,1425059020,Commercial,Tenant Improvement,03/28/2016,03/28/2016,Microsoft Redwoods-Bldg C ,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2016-02410,EXPEDITED OTC- Microsoft Redwoods Bldg C 1st & 2nd Floor- Construction area is 723 sq ft. 1st floor 254 sq ft and 469 sq ft on the 2nd floor. Providing new walls for conference rooms/ focus rooms/ phone rooms and break room.,75000,723,,Attn: Roy Wechselberger,Janessa Johnson,,4257759400,DAVIS SCHUELLER INC,,,,1932.32,17806
BLDG-2015-07141,"10365 172ND AVE NE
REDMOND, WA 98052
(47.699775, -122.110983)",,3626059031,Wireless Communications Facility,New,09/21/2015,04/21/2016,Verizon Wireless-SEA Seabloon,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2015-07141,Verizon Wireless-SEA Seabloom - Install new wireless telecommunication facility to an existing water tank. The proposed telecommunication facility will consist of attaching 12 panel antennas & associated auxiliary equipment to the existing water tank and seven equipment cabinets that will house radio equipment and/or batteries.,75000,0,,Wright Runstad & Company-RCP,Sarah Telschow,,2532092540,HARBOR TELECOM LLC,,None,,2038.78,17806
FIRE-2016-03293,"10365 172ND AVE NE
REDMOND, WA 98052
(47.699775, -122.110983)",,3626059031,Fire Installation,Battery Systems,04/21/2016,05/12/2016,Verizon Wireless-SEA Seabloon,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/FIRE-2016-03293,Verizon Wireless-SEA Seabloom - batteries to be isntalled for verizon wireless per plan,75000,0,,Wright Runstad & Company-RCP,Sarah Telschow,,2532092540,HARBOR TELECOM LLC,,,,194.05,17806
FIRE-2016-04780,"16150 NE 85TH ST
REDMOND, WA 98052
(47.678499, -122.124749)",220,9200200020,Fire Alarm,Existing System Modification,06/03/2016,06/22/2016,Sandbox Physical Therapy,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/FIRE-2016-04780,Sandbox Physical Therapy - Suite 214 and 220 - low voltage fire alarm tenant improvement per plan. add/relocated initiating & notification devices & 1 power supply per plan. Existing system is full addressable system. Total 30 devices/ 1 power supply.,75000,2107,,,David Mow,,4252909600,FIRE PROTECTION INC,,,David Mow,550.23,17806
DEMO-2016-06918,"7210 164TH AVE NE
REDMOND, WA 98052
(47.668794, -122.121563)",,7202410040,Demolition,None,08/16/2016,09/06/2016,Archer Hotel-Demo,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/DEMO-2016-06918,DEMO - Archer Hotel at RTC - Project includes the demolition of the existing 14/706 sf Claim Jumper restaurant to make way for the new Archer Hotel going up in the same location.  Existing water meter/ electrical meter and sanitary sewer to be removed and capped.,75000,14706,1,,Andy Audette,,4252216006,HALVORSON CONST GROUP LLC,,None,Laura Bartenhagen,1810.52,17806
ELEC-2016-09179,"15590 NE 31ST ST
REDMOND, WA 98052
(47.638151, -122.133228)",,2325059049,Electrical - OTC,Commercial,11/14/2016,11/14/2016,Microsoft-Bldg 42 Addition,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/ELEC-2016-09179,Microsoft Building 42 - Addition - Install Shell and Core Feeder and base electrical for FUTURE -ACC TI. Customer paid for (1) feeder/ (1) fire alarm/ (1) ufer ground (3) new circuits (1) altered service/ (3) subpanels. 425-706-1053,75000,5814,,,Traci Kohrs,,2063671900,COCHRAN INC,,,,1875.09,17806
BLDG-2016-08478,"17887 REDMOND WAY
REDMOND, WA 98052
(47.667612, -122.102141)",,1225059041,Change of Occupancy,To Commercial,10/10/2016,11/07/2016,Weldon Barber,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2016-08478,Change of Occupancy from M to B. Demolish interior non-structural partitionsDemolish existing partial height partitionsRelocate interior bathroom door and change door swing to back roomBuild interior wall and partitions w/new lighting,75000,0,1,,Mike Perry,,2537362980,DB GENERAL CONTRACTORS,,None,,2059.11,17806
BLDG-2016-08937,"3720 159TH AVE NE
REDMOND, WA 98052
(47.644029, -122.127054)",,5503000170,Commercial,Tenant Improvement,10/31/2016,12/05/2016,Microsoft-Bldg 34 1st Floor,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2016-08937,COMM TI:  Microsoft Bldg 34/ 1st Floor/ North/ Rooms 1318/ 1320/ 1322/ 1316/ 1367/ 1314.  Non Structural tenant improvement. Work includes non-structural demolition/ new partitions/ doors/ sidelite/ and finishes. Total area of work = 4/000 SF,75000,4000,,,Robert Bozorth,,4254518877,G L Y CONSTRUCTION INC,,None,,2059.11,17806
PLUM-2018-06182,"10525 WILLOWS RD NE
REDMOND, WA 98052
(47.694176, -122.151278)",,9428100010,Plumbing Plan Review,Commercial,08/14/2018,09/04/2018,26_WILLOW CREEK CORPORATE CENTER BLDG G,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/PLUM-2018-06182,Willow Creek Campus - BLDG G - SEA 119 WCG - Installation of (4) Grease Interceptors,75000,0,,,Ben Clifford,,4252023600,MID MOUNTAIN CONTRACTORS,,,,258.61,17806
PLUM-2018-06182,"10525 WILLOWS RD NE
REDMOND, WA 98052
(47.694176, -122.151278)",,9428100010,Plumbing Plan Review,Commercial,08/14/2018,09/04/2018,26_WILLOW CREEK CORPORATE CENTER BLDG G,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/PLUM-2018-06182,Willow Creek Campus - BLDG G - SEA 119 WCG - Installation of (4) Grease Interceptors,75000,0,,,Ben Clifford,,4252023600,MID MOUNTAIN CONTRACTORS,,,,258.61,17806
PLUM-2018-06179,"15110 NE 95TH ST
REDMOND, WA 98052
(47.685869, -122.139165)",,9430500090,Plumbing Plan Review,Commercial,08/14/2018,09/04/2018,OCULUS-SEA 118 Commercial Kitchen,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/PLUM-2018-06179,SEA118 RAD - Oculus Addition - Installation of Grease Interceptor and inlet piping from building/ (discharge piping and connection on separate side sewer permit),75000,37816,,,Ben Clifford,,4252023600,MID MOUNTAIN CONTRACTORS,,,,139.26,17806
PLUM-2018-06179,"15110 NE 95TH ST
REDMOND, WA 98052
(47.685869, -122.139165)",,9430500090,Plumbing Plan Review,Commercial,08/14/2018,09/04/2018,OCULUS-SEA 118 Commercial Kitchen,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/PLUM-2018-06179,SEA118 RAD - Oculus Addition - Installation of Grease Interceptor and inlet piping from building/ (discharge piping and connection on separate side sewer permit),75000,37816,,,Ben Clifford,,4252023600,MID MOUNTAIN CONTRACTORS,,,,139.26,17806
ELEC-2017-01093,"16389 REDMOND WAY
REDMOND, WA 98052
(47.673965, -122.121819)",100,7198800100,Electrical - OTC,Commercial,02/14/2017,02/14/2017,Home Street Bank,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/ELEC-2017-01093,Home Street Bank - Interior tenant improvement for a Retail Bank Branch including a new feeder/ receptacles and lighting. Customer paid for (1)Feeder/ (44) new/altered circuits and (1) sub panel.,75000,3289,,,Nicholas Dickerson,,4254872100,CASCADE INTEGRATION INC,,,,1903.84,17806
PLUM-2018-06182,"10525 WILLOWS RD NE
REDMOND, WA 98052
(47.694176, -122.151278)",,9428100010,Plumbing Plan Review,Commercial,08/14/2018,09/04/2018,26_WILLOW CREEK CORPORATE CENTER BLDG G,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/PLUM-2018-06182,Willow Creek Campus - BLDG G - SEA 119 WCG - Installation of (4) Grease Interceptors,75000,0,,,Ben Clifford,,4252023600,MID MOUNTAIN CONTRACTORS,,,,258.61,17806
PLUM-2018-06179,"15110 NE 95TH ST
REDMOND, WA 98052
(47.685869, -122.139165)",,9430500090,Plumbing Plan Review,Commercial,08/14/2018,09/04/2018,OCULUS-SEA 118 Commercial Kitchen,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/PLUM-2018-06179,SEA118 RAD - Oculus Addition - Installation of Grease Interceptor and inlet piping from building/ (discharge piping and connection on separate side sewer permit),75000,37816,,,Ben Clifford,,4252023600,MID MOUNTAIN CONTRACTORS,,,,139.26,17806
ELEC-2017-02085,"8343 154TH AVE NE
REDMOND, WA 98052
(47.677091, -122.134577)",,225059189,Electrical - OTC,Commercial,03/23/2017,03/23/2017,Majiq Addition,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/ELEC-2017-02085,SOPA - MAJIQ Ste#200 - Relocate panels/ relocate lights/ new lights/ new lighting controls/ new outlets/ systems furniture/ floor boxes Customer Paid For:(25) New Circuit/ (7) Feeder/ (2) Sub panel.,75000,20891,,,Robbie Burrill,,2537374367,MASTERCRAFT ELECTRIC INC,,,,1903.84,17806
PLUM-2018-06182,"10525 WILLOWS RD NE
REDMOND, WA 98052
(47.694176, -122.151278)",,9428100010,Plumbing Plan Review,Commercial,08/14/2018,09/04/2018,26_WILLOW CREEK CORPORATE CENTER BLDG G,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/PLUM-2018-06182,Willow Creek Campus - BLDG G - SEA 119 WCG - Installation of (4) Grease Interceptors,75000,0,,,Ben Clifford,,4252023600,MID MOUNTAIN CONTRACTORS,,,,258.61,17806
PLUM-2018-06179,"15110 NE 95TH ST
REDMOND, WA 98052
(47.685869, -122.139165)",,9430500090,Plumbing Plan Review,Commercial,08/14/2018,09/04/2018,OCULUS-SEA 118 Commercial Kitchen,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/PLUM-2018-06179,SEA118 RAD - Oculus Addition - Installation of Grease Interceptor and inlet piping from building/ (discharge piping and connection on separate side sewer permit),75000,37816,,,Ben Clifford,,4252023600,MID MOUNTAIN CONTRACTORS,,,,139.26,17806
BLDG-2018-06694,"7325 166TH AVE NE
REDMOND, WA 98052
(47.670145, -122.118898)",,7202410030,Commercial,Tenant Improvement,09/18/2018,10/26/2018,Redmond Town Center-F133 T-Mobile,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2018-06694,COMM  TI - Redmond Town Center - Suite F133 - T-Mobile - Build out of shell tenant space including new partitions/ ceiling/ lighting/ bathroom. Area of work 2/239 SF.,75000,2239,,,Amy Diekevers,,4254021818,HAWK BUILDING CONTRACTORS INC,,None,,2179.37,17806
BLDG-2017-03793,"3640 150TH AVE NE
REDMOND, WA 98052
(47.642614, -122.139014)",,5503500040,Commercial,Tenant Improvement,05/26/2017,06/02/2017,Microsoft-Bldg 95 Floor 1 2 & 4,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2017-03793,COMM TI MS BLDG 95 (STUDIO C) Floors 1/ 2/ 4 - Rooms 1261/ 2355/ 2202/ 4725/ 4858/ 4890.  Demoliton of interior partitions and addition of interior partitions.  Total Area of Work = 12/000 SF,75000,12000,,,Hannah Corrigan,,2066823030,SCHUCHART CORPORATION,,None,,2099.82,17806
BLDG-2017-05502,"10365 172ND AVE NE
REDMOND, WA 98052
(47.699775, -122.110983)",,3626059031,Wireless Communications Facility,Addition,07/28/2017,09/08/2017,SEA Seabloom-Verizon,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2017-05502,SEA Seabloom - Education Hill Water Tank - Verizon Wireless - Install new wireless telecommunication facility to an existing water tank including new Verizon Wireless equipment compound.,75000,0,,,Sarah Telschow,,2532092540,HARBOR TELECOM LLC,,None,,2103.99,17806
BLDG-2017-06152,"4420 148TH AVE NE
REDMOND, WA 98052
(47.649147, -122.14302)",,1425059061,Commercial,Exterior Alteration,08/28/2017,09/06/2017,Microsoft-Bldg 127 Exterior Modifications,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2017-06152,CALT - Microsoft Building 127 - Exterior modifications and concrete pads for new equipment. Work includes installation of new exterior window/ new concrete pad for LN2 tank/ new 14' high fence for LN2 tank/pad. Installation of new concrete pad for chiller and HVAC equipment.,75000,0,,,Brian Trapp,,9737533500,SKANSKA USA BUILDING INC,,None,,2288.34,17806
BLDG-2017-05159,"8210 154TH AVE NE
REDMOND, WA 98052
(47.6787, -122.1344)",100,225059027,Commercial,Tenant Improvement,07/14/2017,09/20/2017,Helion Energy Platform,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2017-05159,COMM TI Helion Energy STE 100 - Addition of crane operator platform. Accessed for 1-2 hrs per week to allow access to the crane and equipment.  Max. of 2 occupants at any time. No offices/desks/storage or flammables on the platform. Total Area of Work = 2/200 SF,75000,2200,,,David Kirtley,,4252070058,MR RACKS LLC,,None,,2099.82,17806
BLDG-2018-07349,"10525 WILLOWS RD NE
REDMOND, WA 98052
(47.694176, -122.151278)",,9428100010,Commercial,Accessory Structure,10/01/2018,11/07/2018,Oculus-Bike Rack,https://land.redmond.gov/CAP/Permit/View/ByPermitNumber/BLDG-2018-07349,BIKE RACK- Oculus SEA 112 WCG 2- Installation of steel bike enclosure structure on concrete pad. Area of work 600 sf.,75000,600,,,Jack Duffy,,2063823443,BNBUILDERS INC,,,Teresa Portman,2308.56,17806
