"business_name","first_name","last_name","address_","city"
"NW PREMIER HANDYMAN SERVICES",,,"1613 N VILLA RD","NEWBERG"
"NW PREMIER HANDYMAN SERVICES",,,"1613 N VILLA RD","NEWBERG"
"NW PREMIER HANDYMAN SERVICES","EZEQUIEL","RODRIGUEZ PONCE","1613 N VILLA RD","NEWBERG"
"SUDIE'S CORNER LLC","SUSANA","BARNREUTHER","1500 N ALDERSGATE LN","NEWBERG"
"SUDIE'S CORNER LLC",,,"1500 N ALDERSGATE LN","NEWBERG"
"SUDIE'S CORNER LLC","SUSANA","BARNREUTHER","1500 N ALDERSGATE LN","NEWBERG"
"SUDIE'S CORNER LLC",,,"1500 N ALDERSGATE LN","NEWBERG"
"SUDIE'S CORNER LLC","SUSANA","BARNREUTHER","1500 N ALDERSGATE LN","NEWBERG"
"SPRINGBROOK FARM ESTATE, LLC","CHRISTIAN","DEBENEDETTI","30203 NE BENJAMIN RD","NEWBERG"
"SPRINGBROOK FARM ESTATE, LLC","CHRISTIAN","DEBENEDETTI","30203 NE BENJAMIN RD","NEWBERG"
"LAYING DIMES WELDING & FABRICATION, LLC","DREW","BROWN","1821 N PAGE CT","NEWBERG"
"LAYING DIMES WELDING & FABRICATION, LLC",,,"1821 N PAGE CT","NEWBERG"
"LAYING DIMES WELDING & FABRICATION, LLC","DREW","BROWN","1821 N PAGE CT","NEWBERG"
"LAYING DIMES WELDING & FABRICATION, LLC",,,"1821 N PAGE CT","NEWBERG"
"LAYING DIMES WELDING & FABRICATION, LLC","DREW","BROWN","1821 N PAGE CT","NEWBERG"
"IDEAL CONSULTING","CASSANDRA","THONSTAD","1900 N EMERY DR","NEWBERG"
"IDEAL CONSULTING",,,"1900 N EMERY DRIVE","NEWBERG"
"IDEAL CONSULTING","CASSANDRA","THONSTAD","1900 N EMERY DRIVE","NEWBERG"
"ANDREWS BOOKKEEPING LLC","DAVID","ANDREWS","31715 NE WILSONVILLE ROAD","NEWBERG"
"ANDREWS BOOKKEEPING LLC",,,"31715 NE WILSONVILLE ROAD","NEWBERG"
"ANDREWS BOOKKEEPING LLC","DAVID","ANDREWS","31715 NE WILSONVILLE RD","NEWBERG"
"ANDREWS BOOKKEEPING LLC",,,"31715 NE WILSONVILLE ROAD","NEWBERG"
"ANDREWS BOOKKEEPING LLC","MARGARET","ANDREWS","31715 NE WILSONVILLE ROAD","NEWBERG"
"LEWELLINGBLEVINS LLC","LEWILLING","BLEVINS","707 NE CAMELIA DR","NEWBERG"
"LEWELLINGBLEVINS LLC",,,"707 NE CAMELIA DR","NEWBERG"
"LEWELLINGBLEVINS LLC","LEWILLING","BLEVINS","707 NE CAMELIA DR","NEWBERG"
"LEWELLINGBLEVINS LLC",,,"707 NE CAMELIA DR","NEWBERG"
"LIFE ON ROBINSON LANE LLC","DRAPER","ROBINSON","3744 BUR OAK CT","NEWBERG"
"LIFE ON ROBINSON LANE LLC",,,"3744 E BUR OAK CT","NEWBERG"
"LIFE ON ROBINSON LANE LLC","DRAPER","ROBINSON","3744 BUR OAK CT","NEWBERG"
"LIFE ON ROBINSON LANE LLC","SARAMAREE","ROBINSON","3744 BUR OAK CT","NEWBERG"
"LIFE ON ROBINSON LANE LLC",,,"3744 BUR OAK CT","NEWBERG"
"LIFE ON ROBINSON LANE LLC","SARAMAREE","ROBINSON","3744 BUR OAK CT","NEWBERG"
"JG LANDSCAPING LLC","MARIA","GARZA","500 N HARRISON STREET","NEWBERG"
"JG LANDSCAPING LLC",,,"500 N HARRISON STREET","NEWBERG"
"JG LANDSCAPING LLC","MARIA","GARZA","500 N HARRISON STREET","NEWBERG"
"JG LANDSCAPING LLC",,,"500 N HARRISON STREET","NEWBERG"
"JG LANDSCAPING LLC","MARIA","GARZA","500 N HARRISON STREET","NEWBERG"
"VANCELEWELLING LLC","VANCE","LEWELLING","707 NE CAMELIA DR","NEWBERG"
"VANCELEWELLING LLC",,,"707 NE CAMELIA DR","NEWBERG"
"VANCELEWELLING LLC","VANCE","LEWELLING","707 NE CAMELIA DR","NEWBERG"
"VANCELEWELLING LLC",,,"707 NE CAMELIA DR","NEWBERG"
"ORCHARDVIEW ESTATE",,,"33150 NE WILSONVILLE RD","NEWBERG"
"JAQUITH GROUP",,,"26100 NE NORTH VALLEY RD","NEWBERG"
"JAQUITH GROUP",,,"26100 NE NORTH VALLEY ROAD","NEWBERG"
"JAQUITH GROUP",,,"26100 NE NORTH VALLEY ROAD","NEWBERG"
"TAN REPUBLIC OF NEWBERG","KIMBERLY","WAGNER","1001 DOE CT NW","SALEM"
"TAN REPUBLIC OF NEWBERG",,,"2115 PORTLAND RD","NEWBERG"
"TAN REPUBLIC OF NEWBERG",,,"1031 DOE CT NW","SALEM"
"ANGEL'S FLOORING & REMODELING LLC","ANGEL","GUADARRAMA GARCIA","300 S EVEREST ST UNIT 15","NEWBERG"
"ANGEL'S FLOORING & REMODELING LLC",,,"300 S EVEREST ST UNIT 15","NEWBERG"
"ANGEL'S FLOORING & REMODELING LLC","ANGEL","GUADARRAMA GARCIA","300 S EVEREST ST UNIT 15","NEWBERG"
"ANGEL'S FLOORING & REMODELING LLC",,,"300 S EVEREST ST UNIT 15","NEWBERG"
"ANGEL'S FLOORING & REMODELING LLC","ANGEL","GUADARRAMA GARCIA","300 S EVEREST ST UNIT 15","NEWBERG"
"TUMALO LAVENDER PROPERTY, LLC","MARILYN","THOMPSON","29475 NE MILLER VIEW LANE","NEWBERG"
"TUMALO LAVENDER PROPERTY, LLC","MARILYN","THOMPSON","29475 NE MILLER VIEW LANE","NEWBERG"
"ESP HOLDING COMPANY LLC","MATTHEW","AUSTIN","2601 CRESTVIEW DRIVE","NEWBERG"
"ESP HOLDING COMPANY LLC",,,"2601 CRESTVIEW DRIVE","NEWBERG"
"ESP HOLDING COMPANY LLC",,,"2601 CRESTVIEW DRIVE","NEWBERG"
"ESP HOLDING COMPANY LLC",,,"2601 CRESTVIEW DRIVE","NEWBERG"
"ESP HOLDING COMPANY LLC",,,"2601 CRESTVIEW DRIVE","NEWBERG"
"LANES & LASHES LLC","LEWIS","BERNHARDT","1000 S MCKERN CT UNIT 65","NEWBERG"
"LANES & LASHES LLC",,,"1000 S MCKERN CT UNIT 65","NEWBERG"
"LANES & LASHES LLC",,,"1000 S MCKERN CT UNIT 65","NEWBERG"
"LANES & LASHES LLC","ERIN","BERNHARDT","1000 S MCKERN CT UNIT 65","NEWBERG"
"REJUVANATION MASSAGE","NATALIE","DAVIS","1308 E FIRST ST","NEWBERG"
"REJUVANATION MASSAGE",,,"1308 E FIRST ST","NEWBERG"
"REJUVANATION MASSAGE","NATALIE","DAVIS","1308 E FIRST ST","NEWBERG"
"ACCURACY FIRST, LLC","BRIT","JACOBS","1415 E ARABIANM COURT","NEWBERG"
"ACCURACY FIRST, LLC",,,"1415 E ARABIAN COURT","NEWBERG"
"ACCURACY FIRST, LLC",,,"1415 E ARABIAN COURT","NEWBERG"
"ACCURACY FIRST, LLC","BRIT","JACOBS","1415 E ARABIAN COURT","NEWBERG"
"JM SOFTWASH, LLC","JOSHUA","THORESON","3411 HAYES ST","NEWBERG"
"JM SOFTWASH, LLC",,,"3411 HAYES ST","NEWBERG"
"JM SOFTWASH, LLC","GAVIN","BOEN","3411 HAYES ST","NEWBERG"
"JM SOFTWASH, LLC","JOSHUA","THORESON","3411 HAYES ST","NEWBERG"
"JM SOFTWASH, LLC",,,"3411 HAYES ST","NEWBERG"
"JM SOFTWASH, LLC","JOSHUA","THORESON","3411 HAYES ST","NEWBERG"
"FERGUSON INTEGRATIVE HEALTH CONSULTING LLC","JAMES","FERGUSON","901 W SHERIDAN ST","NEWBERG"
"FERGUSON INTEGRATIVE HEALTH CONSULTING LLC",,,"1821 HAWORTH AVE","NEWBERG"
"FERGUSON INTEGRATIVE HEALTH CONSULTING LLC",,,"1821 HAWORTH AVE","NEWBERG"
"FERGUSON INTEGRATIVE HEALTH CONSULTING LLC","JAMES","FERGUSON","1821 HAWORTH AVE","NEWBERG"
"TROXDESIGN LLC","KENNETH","TROX","115 E SHERMAN ST","NEWBERG"
"TROXDESIGN LLC",,,"115 E SHERMAN ST","NEWBERG"
"TROXDESIGN LLC","KENNETH","TROX","115 E SHERMAN ST","NEWBERG"
"TROXDESIGN LLC",,,"115 E SHERMAN ST","NEWBERG"
"TROXDESIGN LLC","KENNETH","TROX","115 E SHERMAN ST","NEWBERG"
"WALKERSGUNS","MARTIN","WALKER","16675 NE NELSON RD","NEWBERG"
"WALKERSGUNS",,,"16675 NE NELSON RD","NEWBERG"
"WALKERSGUNS","MARTIN","WALKER","16675 NE NELSON RD","NEWBERG"
"DIOCESE OF CHURCHES FOR THE SAKE OF OTHERS","TODD","HUNTER","2167 LEGACY DRIVE","NEWBERG"
"LEARD BUSINESS, LLC","JANICE","LEARD","3801 NE ZIMRI DR","NEWBERG"
"LEARD BUSINESS, LLC",,,"3801 NE ZIMRI DR","NEWBERG"
"LEARD BUSINESS, LLC","JANICE","LEARD","3801 NE ZIMRI DR","NEWBERG"
"LEARD BUSINESS, LLC",,,"3801 NE ZIMRI DR","NEWBERG"
"LEARD BUSINESS, LLC","JANICE","LEARD","3801 NE ZIMRI DR","NEWBERG"
"LEARD RESIDENTIAL, LLC","JANICE","LEARD","3801 NE ZIMRI DR","NEWBERG"
"LEARD RESIDENTIAL, LLC",,,"3801 NE ZIMRI DR","NEWBERG"
"LEARD RESIDENTIAL, LLC","JANICE","LEARD","3801 NE ZIMRI DR","NEWBERG"
"LEARD RESIDENTIAL, LLC",,,"3801 NE ZIMRI DR","NEWBERG"
"LEARD RESIDENTIAL, LLC","JANICE","LEARD","3801 NE ZIMRI DR","NEWBERG"
"GT WILLIAMS DISTRIBUTION LLC","GARETH","WILLIAMS","309 CAMBRIDGE DR","NEWBERG"
"GT WILLIAMS DISTRIBUTION LLC",,,"309 E CAMBRIDGE DR","NEWBERG"
"GT WILLIAMS DISTRIBUTION LLC",,,"309 CAMBRIDGE DR","NEWBERG"
"GT WILLIAMS DISTRIBUTION LLC","GARETH","WILLIAMS","309 CAMBRIDGE DR","NEWBERG"
"UPROOTED MIND MUSHROOMS LLC","KEVIN","GETLINE","1006 E HILLSDALE DR","NEWBERG"
"UPROOTED MIND MUSHROOMS LLC",,,"1006 E HILLSDALE DR","NEWBERG"
"UPROOTED MIND MUSHROOMS LLC","AMANDA","NEUBIG","1006 E HILLSDALE DR","NEWBERG"
"UPROOTED MIND MUSHROOMS LLC","KEVIN","GETLINE","1006 E HILLSDALE DR","NEWBERG"
"UPROOTED MIND MUSHROOMS LLC",,,"1006 E HILLSDALE DR","NEWBERG"
"UPROOTED MIND MUSHROOMS LLC","AMANDA","NEUBIG","1006 E HILLSDALE DR","NEWBERG"
"HIDDEN SPRINGS PLANTS","MICHELLE","BOLLIGER","18430 NE HILLSIDE DR","NEWBERG"
"HIDDEN SPRINGS PLANTS",,,"18430 NE HILLSIDE DR","NEWBERG"
"HIDDEN SPRINGS PLANTS","MICHELLE","BOLLIGER","18430 NE HILLSIDE DR","NEWBERG"
