"registry_number","business_name","entity_type","registry_date","nonprofit_type","associated_name_type","first_name","middle_name","last_name","suffix","not_of_record_entity","entity_of_record_reg_number","entity_of_record_name","address","address_continued","city","state","zip_code"
"8112716","PLEASANT VIEW CEMETERY ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1967-07-18 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"14250 SW WESTFALL RD",,"SHERWOOD","OR","97140"
"12223517","OREGON PATHOLOGISTS ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1977-07-05 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"20891 SW RINGER ST",,"SHERWOOD","OR","97140"
"12990917","GIBBS CEMETERY","DOMESTIC NONPROFIT CORPORATION","1978-07-19 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"17350 NE LEANDER DR",,"SHERWOOD","OR","97140"
"13308713","FRIENDS OF THE SHERWOOD PUBLIC LIBRARY, INC.","DOMESTIC NONPROFIT CORPORATION","1978-12-14 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"22560 SW PINE ST",,"SHERWOOD","OR","97140"
"16172017","SHERWOOD SENIOR CITIZENS, INC.","DOMESTIC NONPROFIT CORPORATION","1982-06-28 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"21907 SW SHERWOOD BLVD",,"SHERWOOD","OR","97140"
"20691317","HOODVIEW HEIGHTS HOMEOWNERS' ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1985-02-11 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"12455 SW KAME TERRACE CT",,"SHERWOOD","OR","97140"
"21043112","SHERWOOD AREA CHAMBER OF COMMERCE","DOMESTIC NONPROFIT CORPORATION","1985-06-11 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"16273 SW RAILROAD ST",,"SHERWOOD","OR","97140"
"5109681","STOP HUNGER AND POVERTY NOW, INC.","DOMESTIC NONPROFIT CORPORATION","1986-10-24 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"30656 SW LADD HILL RD",,"SHERWOOD","OR","97140"
"7207483","ROD RUNNERS WEST INC.","DOMESTIC NONPROFIT CORPORATION","1987-04-14 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"25880 SW REIN RD",,"SHERWOOD","OR","97140"
"11818184","COMMUNITY AND SHELTER ASSISTANCE CORP.","DOMESTIC NONPROFIT CORPORATION","1988-06-02 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"20508 SW ROY ROGERS RD STE 155",,"SHERWOOD","OR","97140"
"14673388","OREGON MEDICAL GROUP MANAGEMENT ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1989-02-21 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"19145 SW PARRETT MOUNTAIN RD",,"SHERWOOD","OR","97140"
"21329289","KIGER MESTENO ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1990-09-21 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"27400 SW LADD HILL RD",,"SHERWOOD","OR","97140"
"23560089","THE FRIENDS OF PARRETT MOUNTAIN","DOMESTIC NONPROFIT CORPORATION","1991-02-15 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"16840 SW PARRETT MT RD",,"SHERWOOD","OR","97140"
"27866383","SMITH FARM ESTATES HOMEOWNERS ASSN., INC.","DOMESTIC NONPROFIT CORPORATION","1992-01-31 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"17197 SW SMITH AVE #53",,"SHERWOOD","OR","97140"
"34425983","FOUNDATION FOR ACADEMIC AND CULTURAL EXCHANGE","DOMESTIC NONPROFIT CORPORATION","1993-04-30 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"22595 SW PINE",,"SHERWOOD","OR","97140"
"37102985","FRIENDS OF THE TUALATIN RIVER NATIONAL WILDLIFE REFUGE","DOMESTIC NONPROFIT CORPORATION","1993-11-03 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"19255 SW PACIFIC HIGHWAY",,"SHERWOOD","OR","97140"
"37347689","OREGON/COLUMBIA RIVER CHAPTER OF THE FIRST MARINE DIVISION ASSOCIATION, INC.","DOMESTIC NONPROFIT CORPORATION","1993-11-22 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"16045 SW 2ND ST",,"SHERWOOD","OR","97140"
"42830588","CHRISTMAS SHIPS, INC.","DOMESTIC NONPROFIT CORPORATION","1994-11-10 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"27712 SW GRAHAMS FERRY RD",,"SHERWOOD","OR","97140"
"43629880","CHEHALEM MOUNTAIN SUN RIDGE HOMEOWNER'S ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1995-01-09 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"31085 NE CANTER LN",,"SHERWOOD","OR","97140"
"48755581","OREGON CODE ENFORCEMENT ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1995-11-20 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"20495 SW BORCHERS DR",,"SHERWOOD","OR","97140"
"51858984","CHESTNUT GROWERS OF AMERICA","DOMESTIC NONPROFIT CORPORATION","1996-05-29 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"15500 SW ROBERTS RD",,"SHERWOOD","OR","97140"
"65437288","SHERWOOD EDUCATION FOUNDATION","DOMESTIC NONPROFIT CORPORATION","1998-09-28 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"23295 SW MAIN ST",,"SHERWOOD","OR","97140"
"66786386","OREGON GERMAN WIREHAIRED POINTER CLUB","DOMESTIC NONPROFIT CORPORATION","1998-12-31 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"13235 SW BELL RD",,"SHERWOOD","OR","97140"
"68304980","SHERWOOD YOUTH FOOTBALL ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1999-04-08 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"21214 SW NURSERY WAY",,"SHERWOOD","OR","97140"
"73489883","SHERWOOD ROTARY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2000-02-08 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"21907 SW SHERWOOD BLVD",,"SHERWOOD","OR","97140"
"75367988","AGUMAN CAPAMPANGAN NORTHWEST, USA, INC.","DOMESTIC NONPROFIT CORPORATION","2000-05-16 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"21111 SW SCHOLLS-SHERWOOD RD",,"SHERWOOD","OR","97140"
"77132786","SHERWOOD BASKETBALL ORGANIZATION","DOMESTIC NONPROFIT CORPORATION","2000-09-06 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"21989 SW SCHOLLS SHERWOOD RD",,"SHERWOOD","OR","97140"
"5898499","CASA DEI BAMBINI MONTESSORI SCHOOL","DOMESTIC NONPROFIT CORPORATION","2002-01-14 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"22444 SW OAK ST",,"SHERWOOD","OR","97140"
"6302293","EL JARDIN DE GUADALUPE","DOMESTIC NONPROFIT CORPORATION","2002-02-22 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"19195 SW ELWERT RD",,"SHERWOOD","OR","97140"
"8043796","SHERWOOD SATURDAY MARKET, INC.","DOMESTIC NONPROFIT CORPORATION","2002-05-08 00:00:00","MUTUAL BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"22341 SW PINE ST","OLD TOWN SHERWOOD","SHERWOOD","OR","97140"
"8954299","SHERWOOD HIGH SCHOOL ATHLETIC BOOSTER CLUB","DOMESTIC NONPROFIT CORPORATION","2002-06-25 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"18800 SW HAIDE RD",,"SHERWOOD","OR","97140"
"11687191","SHERWOOD MIDDLE SCHOOL PARENT SUPPORT ORGANIZATION","DOMESTIC NONPROFIT CORPORATION","2002-12-04 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"SHERWOOD MIDDLE SCHOOL","21970 SW SHERWOOD BLVD","SHERWOOD","OR","97140"
"13252895","PORTLAND COURT 29, ROYAL ORDER OF JESTERS","DOMESTIC NONPROFIT CORPORATION","2003-02-25 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"28730 SW BAKER RD",,"SHERWOOD","OR","97140"
"15030299","SHERWOOD HISTORICAL SOCIETY","DOMESTIC NONPROFIT CORPORATION","2003-05-20 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"22552 SW PARK ST",,"SHERWOOD","OR","97140"
"19865195","HAWKS VIEW ELEMENTARY SCHOOL PAC","DOMESTIC NONPROFIT CORPORATION","2004-01-30 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"21970 SHERWOOD BLVD",,"SHERWOOD","OR","97140"
"19944990","CAT ADOPTION TEAM","DOMESTIC NONPROFIT CORPORATION","2004-02-04 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"14175 SW GALBREATH DRIVE",,"SHERWOOD","OR","97140"
"23227598","CAROUSEL SHERWOOD FIGURE SKATING CLUB","DOMESTIC NONPROFIT CORPORATION","2004-07-23 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"20407 SW BORCHERS ROAD",,"SHERWOOD","OR","97140"
"23423395","THE SMITH FAMILY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2004-08-04 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"26715 SW BAKER RD",,"SHERWOOD","OR","97140"
"30653695","SHERWOOD HIGH SCHOOL PARENT SUPPORT ORGANIZATION","DOMESTIC NONPROFIT CORPORATION","2005-08-19 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"18800 SW HAIDE RD",,"SHERWOOD","OR","97140"
"31816499","OREGON TRAIL HOMEOWNER'S ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2005-10-20 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"20739 SW TRAILBLAZER PLACE",,"SHERWOOD","OR","97140"
"32008195","SHERWOOD M.I.T.C.H. PARENT ADVISORY COMMITTEE","DOMESTIC NONPROFIT CORPORATION","2005-10-31 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"23264 SW MAIN ST",,"SHERWOOD","OR","97140"
"34360594","SHERWOOD DOG TRAINING CLUB","DOMESTIC NONPROFIT CORPORATION","2006-02-28 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"20405 SW 216TH PL",,"SHERWOOD","OR","97140"
"39484191","CHARLES D TROVER FAMILY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2006-11-13 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"16025 SW ROBERTS RD",,"SHERWOOD","OR","97140"
"39817994","MIDDLETON PIONEER CEMETERY ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2006-11-30 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"23971 SW OLD HIGHWAY 99",,"SHERWOOD","OR","97140"
"40583890","KEEPING THE ARTS","DOMESTIC NONPROFIT CORPORATION","2007-01-10 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"23724 SW ASPEN LAKES DR",,"SHERWOOD","OR","97140"
"43322197","FIRMLY PLANTED, INC.","DOMESTIC NONPROFIT CORPORATION","2007-05-02 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"17305 NE LEANDER DR",,"SHERWOOD","OR","97140"
"43846997","SHERWOOD RENAISSANCE SINGERS","DOMESTIC NONPROFIT CORPORATION","2007-05-31 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"22384 SW HALL ST",,"SHERWOOD","OR","97140"
"44402790","RAINBOW REBEKAH LODGE #212","DOMESTIC NONPROFIT CORPORATION","2007-06-18 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"22550 SW WASHINGTON ST",,"SHERWOOD","OR","97140"
"47909999","IN MULIERIBUS","DOMESTIC NONPROFIT CORPORATION","2007-12-11 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"17278 SW GREENGATE DR",,"SHERWOOD","OR","97140"
"49681596","SHERWOOD CHARTER SCHOOL","DOMESTIC NONPROFIT CORPORATION","2008-02-11 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"23264 SW MAIN ST",,"SHERWOOD","OR","97140"
"50194993","SHERWOOD FOUNDATION FOR THE ARTS","DOMESTIC NONPROFIT CORPORATION","2008-03-18 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"23875 SW DEWBERRY PL",,"SHERWOOD","OR","97140"
"53940590","A WAY TO CARE","DOMESTIC NONPROFIT CORPORATION","2008-08-08 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"21820 SW AEBISCHER RD",,"SHERWOOD","OR","97140"
"55703392","VICTORY ACADEMY","DOMESTIC NONPROFIT CORPORATION","2008-10-31 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"12155 SW TOOZE RD",,"SHERWOOD","OR","97140"
"58845695","SHERWOOD OLD TOWN BUSINESS ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2009-03-20 10:57:09","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"23040 SW CONIFER DRIVE",,"SHERWOOD","OR","97140"
"59801390","SHERWOOD HIGH SCHOOL BAND BOOSTER CLUB","DOMESTIC NONPROFIT CORPORATION","2009-04-27 15:13:15","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"18800 SW HAIDE RD",,"SHERWOOD","OR","97140"
"60058097","RIDGES ELEMENTARY PAC","DOMESTIC NONPROFIT CORPORATION","2009-05-12 09:32:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"RIDGES ELEMENTARY SCHOOL","21472 SW COPPER TERRACE","SHERWOOD","OR","97140"
"60247898","SHERWOOD YOUTH SOCCER CLUB","DOMESTIC NONPROFIT CORPORATION","2009-05-14 08:12:46","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"16745 SW STELLAR DR",,"SHERWOOD","OR","97140"
"63616693","CASTING 4 A CURE, INC.","DOMESTIC NONPROFIT CORPORATION","2009-10-09 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"16933 SW COBBLESTONE DR",,"SHERWOOD","OR","97140"
"65068992","KATHERINE E. MURRAY SCHOLARSHIP FUND","DOMESTIC NONPROFIT CORPORATION","2010-01-05 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"17300 SW PARRETT MOUNTAIN RD",,"SHERWOOD","OR","97140"
"70341194","HOPE'S JOURNEY","DOMESTIC NONPROFIT CORPORATION","2010-07-26 11:10:21","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"15945 SW MADRONA LN",,"SHERWOOD","OR","97140"
"73087794","WILSONVILLE LACROSSE FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2010-11-30 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"27827 SW GRAHAMS FERRY RD",,"SHERWOOD","OR","97140"
"73248990","SHERWOOD LACROSSE CLUB","DOMESTIC NONPROFIT CORPORATION","2010-12-08 07:56:09","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"23354 SW LASALLE LN",,"SHERWOOD","OR","97140"
"73518095","EMBRACE COMPASSION","DOMESTIC NONPROFIT CORPORATION","2010-12-21 07:43:11","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"15922 SW 2ND ST",,"SHERWOOD","OR","97140"
"78426799","WILD HORSE MOUNTAIN RANCH A RESCUE AND LEARNING CENTER","DOMESTIC NONPROFIT CORPORATION","2011-07-08 11:33:15","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"27400 SW LADD HILL RD",,"SHERWOOD","OR","97140"
"78561991","BORN AGAIN PIT BULL RESCUE","DOMESTIC NONPROFIT CORPORATION","2011-07-15 15:56:59","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"16701 SW DAYLILY ST",,"SHERWOOD","OR","97140"
"79026697","THE MANAV FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2011-08-02 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"14109 SW ALESCA LN",,"SHERWOOD","OR","97140"
"79488699","AMERICAN LEGION AUXILIARY, ARGONNE UNIT #56","DOMESTIC NONPROFIT CORPORATION","2011-09-29 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"22548 SW PINE ST",,"SHERWOOD","OR","97140"
"80701296","FRIENDS OF PORTLAND 65 SCOUTS","DOMESTIC NONPROFIT CORPORATION","2011-10-17 12:16:12","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"22500 SW FAIROAKS CT",,"SHERWOOD","OR","97140"
"93837699","HERO-UP FOR CHILDREN'S CANCER","DOMESTIC NONPROFIT CORPORATION","2013-05-20 08:53:25","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"19229 SW EDY RD",,"SHERWOOD","OR","97140"
"95649894","AUTO-TEK WORKFORCE DEVELOPMENT","DOMESTIC NONPROFIT CORPORATION","2013-08-12 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"4275 SE ROETHE RD",,"SHERWOOD","OR","97140"
"97884291","SHERWOOD POLICE FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2013-11-21 16:57:33","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"22566 SW WASHINGTON ST","SUITE 211","SHERWOOD","OR","97140"
"98594097","ICANNWIKI","DOMESTIC NONPROFIT CORPORATION","2013-12-27 10:57:57","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"27705 SW HEATER ROAD",,"SHERWOOD","OR","97140"
"99288897","CAT ALLIANCE TEAM SANCTUARY","DOMESTIC NONPROFIT CORPORATION","2014-01-23 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"25404 SW MCCONNELL RD",,"SHERWOOD","OR","97140"
"99302599","SHERWOOD HIGH SCHOOL GRAD NIGHT ORGANIZATION","DOMESTIC NONPROFIT CORPORATION","2014-01-24 07:39:40","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"18800 SW HAIDE RD",,"SHERWOOD","OR","97140"
"100074392","TUALATIN ADULT COED SOFTBALL LEAGUE","DOMESTIC NONPROFIT CORPORATION","2014-03-10 15:15:27","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"15259 SW WILLAMETTE ST",,"SHERWOOD","OR","97140"
"100675792","THE SHERWOOD TRACK CLUB","DOMESTIC NONPROFIT CORPORATION","2014-03-25 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"16956 SW MEINECKE RD",,"SHERWOOD","OR","97140"
"102049699","HELPING HANDS SHERWOOD FOOD PANTRY","DOMESTIC NONPROFIT CORPORATION","2014-05-15 16:51:54","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"SHERWOOD UNITED METHODIST CHURCH","22280 SW WASHINGTON ST","SHERWOOD","OR","97140"
"103035192","NORTHWEST COALITION FOR HEALTHY INTIMACY","DOMESTIC NONPROFIT CORPORATION","2014-06-27 07:46:38","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"21975 SW SCHOLLS-SHERWOOD RD",,"SHERWOOD","OR","97140"
"104636394","GOOD NEIGHBOR FAMILY PANTRY","DOMESTIC NONPROFIT CORPORATION","2014-09-09 15:17:40","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"21555 SW HELLS CANYON RD",,"SHERWOOD","OR","97140"
"109032094","SHERWOOD CHEER","DOMESTIC NONPROFIT CORPORATION","2015-02-25 13:29:02","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"23393 SW BRITTANY LN",,"SHERWOOD","OR","97140"
"112459698","LIVING HISTORY GROUP NORTHWEST","DOMESTIC NONPROFIT CORPORATION","2015-06-26 09:36:13","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"16300 SW LANGER DRIVE",,"SHERWOOD","OR","97140"
"115045692","WE RUN TOGETHER","DOMESTIC NONPROFIT CORPORATION","2015-10-02 00:00:00","MUTUAL BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"23359 SW CINNAMON HILLS PLACE",,"SHERWOOD","OR","97140"
"115326191","SHERWOOD WRESTLING","DOMESTIC NONPROFIT CORPORATION","2015-10-13 11:51:58","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"22910 SW MAIN ST",,"SHERWOOD","OR","97140"
"115553190","FRIENDS OF THE SHERWOOD CENTER FOR THE ARTS","DOMESTIC NONPROFIT CORPORATION","2015-10-21 14:03:45","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"23875 SW DEWBERRY PL",,"SHERWOOD","OR","97140"
"123928590","TEAMVILLAGE,INC","DOMESTIC NONPROFIT CORPORATION","2016-08-15 08:44:54","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"17911 SW SWANSTROM DR",,"SHERWOOD","OR","97140"
"124677899","VERTICAL CITY","DOMESTIC NONPROFIT CORPORATION","2016-09-02 14:24:58","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"27705 SW HEATER ROAD",,"SHERWOOD","OR","97140"
