"registry_number","business_name","entity_type","registry_date","associated_name_type","first_name","middle_name","last_name","suffix","not_of_record_entity","entity_of_record_reg_number","entity_of_record_name","address","address_continued","city","state","zip","jurisdiction","business_details"
"198877293","007 FAB LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-05T09:56:54.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"4558 MEDINA LN SE",,"SALEM","OR","97317","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=198877293&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"198877293","007 FAB LLC","DOMESTIC LIMITED LIABILITY COMPANY","2022-07-05T09:56:54.000","REGISTERED AGENT","GAVIN","D","BOND",,,,,"4558 MEDINA LN SE",,"SALEM","OR","97317","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=198877293&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"120532791","007 LAUREL WOOD LANE LLC","DOMESTIC LIMITED LIABILITY COMPANY","2016-04-07T00:00:00.000","MAILING ADDRESS",,,,,,,,"1519 SW 3RD DR",,"GRESHAM","OR","97080","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=120532791&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"120532791","007 LAUREL WOOD LANE LLC","DOMESTIC LIMITED LIABILITY COMPANY","2016-04-07T00:00:00.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"21550 NE LAUREL WOOD LANE",,"FAIRVIEW","OR","97024","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=120532791&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"120532791","007 LAUREL WOOD LANE LLC","DOMESTIC LIMITED LIABILITY COMPANY","2016-04-07T00:00:00.000","REGISTERED AGENT","PAUL","D","KINTZ",,,,,"1519 SW 3RD DRIVE",,"GRESHAM","OR","97080","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=120532791&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"92918896","007 N. MAIN LLC","DOMESTIC LIMITED LIABILITY COMPANY","2013-04-09T00:00:00.000","MAILING ADDRESS",,,,,,,,"1519 SW 3RD DR",,"GRESHAM","OR","97080","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=92918896&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"92918896","007 N. MAIN LLC","DOMESTIC LIMITED LIABILITY COMPANY","2013-04-09T00:00:00.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"1519 SW 3RD DR",,"GRESHAM","OR","97080","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=92918896&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"92918896","007 N. MAIN LLC","DOMESTIC LIMITED LIABILITY COMPANY","2013-04-09T00:00:00.000","REGISTERED AGENT","PAUL","D","KINTZ",,,,,"1519 SW 3RD DR",,"GRESHAM","OR","97080","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=92918896&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"178905395","007 PROPERTIES, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2021-03-01T11:07:45.000","MAILING ADDRESS",,,,,,,,"4130 SW 117TH AVENUE","#A-324","BEAVERTON","OR","97005","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=178905395&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"178905395","007 PROPERTIES, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2021-03-01T11:07:45.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"4130 SW 117TH AVENUE","#A-324","BEAVERTON","OR","97005","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=178905395&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"178905395","007 PROPERTIES, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2021-03-01T11:07:45.000","REGISTERED AGENT","KIMBERLY",,"DIODONE",,,,,"4130 SW 117TH AVENUE","#A-324","BEAVERTON","OR","97005","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=178905395&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"114084296","00 OREGON LLC","DOMESTIC LIMITED LIABILITY COMPANY","2015-08-27T00:00:00.000","MAILING ADDRESS",,,,,,,,"760 SW NINTH AVE STE 3000",,"PORTLAND","OR","97205","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=114084296&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"114084296","00 OREGON LLC","DOMESTIC LIMITED LIABILITY COMPANY","2015-08-27T00:00:00.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"801 N SCOTT ST",,"CARLTON","OR","97111","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=114084296&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"114084296","00 OREGON LLC","DOMESTIC LIMITED LIABILITY COMPANY","2015-08-27T00:00:00.000","REGISTERED AGENT","CHRISTOPHER","R","HERMANN",,,,,"760 SW NINTH AVE STE 3000",,"PORTLAND","OR","97205","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=114084296&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"119926392","0101 DESIGN LLC","DOMESTIC LIMITED LIABILITY COMPANY","2016-03-18T00:00:00.000","MAILING ADDRESS",,,,,,,,"5022 NE 27TH AVE",,"PORTLAND","OR","97211","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=119926392&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"119926392","0101 DESIGN LLC","DOMESTIC LIMITED LIABILITY COMPANY","2016-03-18T00:00:00.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"5022 NE 27TH AVE",,"PORTLAND","OR","97211","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=119926392&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"119926392","0101 DESIGN LLC","DOMESTIC LIMITED LIABILITY COMPANY","2016-03-18T00:00:00.000","REGISTERED AGENT","TEMITOPE",,"SOSANYA",,,,,"5022 NE 27TH AVE",,"PORTLAND","OR","97211","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=119926392&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"94222198","011 MOBILE","ASSUMED BUSINESS NAME","2013-06-05T00:00:00.000","AUTHORIZED REPRESENTATIVE","JOE",,"KOPPY",,,,,"250 PILOT RD STE 300",,"LAS VEGAS","NV","89119",,"http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=94222198&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"94222198","011 MOBILE","ASSUMED BUSINESS NAME","2013-06-05T00:00:00.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"250 PILOT RD STE 300",,"LAS VEGAS","NV","89119",,"http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=94222198&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"133482190","01873 SW PALATINE HILL ROAD LLC","DOMESTIC LIMITED LIABILITY COMPANY","2017-06-16T12:01:19.000","MAILING ADDRESS",,,,,,,,"10744 SE 29TH AVE",,"MILWAUKIE","OR","97222","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=133482190&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"133482190","01873 SW PALATINE HILL ROAD LLC","DOMESTIC LIMITED LIABILITY COMPANY","2017-06-16T12:01:19.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"10744 SE 29TH AVE",,"MILWAUKIE","OR","97222","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=133482190&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"133482190","01873 SW PALATINE HILL ROAD LLC","DOMESTIC LIMITED LIABILITY COMPANY","2017-06-16T12:01:19.000","REGISTERED AGENT","JENNIFER",,"MURPHY",,,,,"10744 SE 29TH AVE",,"MILWAUKIE","OR","97222","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=133482190&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"167807891","01 BINARY","ASSUMED BUSINESS NAME","2020-05-28T13:31:27.000","AUTHORIZED REPRESENTATIVE","VALERIY",,"NOVYTSKYY",,,,,"1400 NW IRVING ST","APT 520","PORTLAND","OR","97209","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=167807891&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"167807891","01 BINARY","ASSUMED BUSINESS NAME","2020-05-28T13:31:27.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"1400 NW IRVING ST","APT 520","PORTLAND","OR","97209","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=167807891&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"185400596","01JR CONSULTING","ASSUMED BUSINESS NAME","2021-08-03T08:26:29.000","AUTHORIZED REPRESENTATIVE","OWEN",,"CHRISTY","JR",,,,"69500 EMIGRANT RD",,"PENDLETON","OR","97801","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=185400596&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"185400596","01JR CONSULTING","ASSUMED BUSINESS NAME","2021-08-03T08:26:29.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"69500 EMIGRANT RD",,"PENDLETON","OR","97801","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=185400596&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"76600494","022505, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2011-04-19T00:00:00.000","MAILING ADDRESS",,,,,,,,"3314 TALON STREET",,"EUGENE","OR","97408","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=76600494&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"76600494","022505, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2011-04-19T00:00:00.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"3314 TALON STREET",,"EUGENE","OR","97408","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=76600494&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"76600494","022505, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2011-04-19T00:00:00.000","REGISTERED AGENT","ERIC","R","STARK",,,,,"100 E MAIN ST STE M",,"MEDFORD","OR","97501","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=76600494&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"104592191","0282 LLC","DOMESTIC LIMITED LIABILITY COMPANY","2014-09-09T14:37:42.000","MAILING ADDRESS",,,,,,,,"123 GARFIELD STREET",,"DENVER","CO","80206","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=104592191&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"104592191","0282 LLC","DOMESTIC LIMITED LIABILITY COMPANY","2014-09-09T14:37:42.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"1725 SW MULTNOMAH",,"PORTLAND","OR","97219","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=104592191&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"104592191","0282 LLC","DOMESTIC LIMITED LIABILITY COMPANY","2014-09-09T14:37:42.000","REGISTERED AGENT","JONATHAN","V","BARG",,,,,"BARG TOM PC","121 SW MORRISON ST STE 600","PORTLAND","OR","97204","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=104592191&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"157228892","032801080105 LLC","DOMESTIC LIMITED LIABILITY COMPANY","2019-07-01T12:00:58.000","MAILING ADDRESS",,,,,,,,"PO BOX 924",,"CANNON BEACH","OR","97110","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=157228892&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"157228892","032801080105 LLC","DOMESTIC LIMITED LIABILITY COMPANY","2019-07-01T12:00:58.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"296 N SPRUCE ST",,"CANNON BEACH","OR","97110","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=157228892&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"157228892","032801080105 LLC","DOMESTIC LIMITED LIABILITY COMPANY","2019-07-01T12:00:58.000","REGISTERED AGENT","MICHAEL",,"HENDERSON",,,,,"296 N SPRUCE ST",,"CANNON BEACH","OR","97110","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=157228892&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"139798797","03ASSET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2018-01-16T14:43:41.000","MAILING ADDRESS",,,,,,,,"4201 SE BOARDMAN AVE",,"MILWAUKIE","OR","97267","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=139798797&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"139798797","03ASSET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2018-01-16T14:43:41.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"4201 SE BOARDMAN AVE",,"MILWAUKIE","OR","97267","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=139798797&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"139798797","03ASSET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2018-01-16T14:43:41.000","REGISTERED AGENT","JENNIFER","JINEEN","ENDRES",,,,,"4201 SE BOARDMAN AVE",,"MILWAUKIE","OR","97267","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=139798797&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"163499396","0435 SW IOWA STREET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2020-01-21T12:52:40.000","MAILING ADDRESS",,,,,,,,"PO BOX 10761",,"PORTLAND","OR","97296","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=163499396&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"163499396","0435 SW IOWA STREET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2020-01-21T12:52:40.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"1130 SW MAPLECREST DR",,"PORTLAND","OR","97219","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=163499396&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"163499396","0435 SW IOWA STREET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2020-01-21T12:52:40.000","REGISTERED AGENT","CATHERINE",,"OWEN",,,,,"15644 NE STANTON ST",,"PORTLAND","OR","97230","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=163499396&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"148838790","04 AVIATION LLC","DOMESTIC LIMITED LIABILITY COMPANY","2018-10-22T14:50:04.000","MAILING ADDRESS",,,,,,,,"1226 SW BORLAND RD",,"WEST LINN","OR","97068","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=148838790&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"148838790","04 AVIATION LLC","DOMESTIC LIMITED LIABILITY COMPANY","2018-10-22T14:50:04.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"1226 SW BORLAND RD",,"WEST LINN","OR","97068","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=148838790&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"148838790","04 AVIATION LLC","DOMESTIC LIMITED LIABILITY COMPANY","2018-10-22T14:50:04.000","REGISTERED AGENT","RYAN","W","SWAKON",,,,,"1226 SW BORLAND RD",,"WEST LINN","OR","97068","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=148838790&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"107987794","0544 FLORIDA, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2015-01-23T00:00:00.000","MAILING ADDRESS",,,,,,,,"4146 SW BANCROFT ST",,"PORTLAND","OR","97221","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=107987794&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"107987794","0544 FLORIDA, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2015-01-23T00:00:00.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"4146 SW BANCROFT ST",,"PORTLAND","OR","97221","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=107987794&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"107987794","0544 FLORIDA, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2015-01-23T00:00:00.000","REGISTERED AGENT","MATTHEW","W","DEBELLIS",,,,,"4146 SW BANCROFT ST",,"PORTLAND","OR","97221","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=107987794&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"139087993","05ASSET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2017-12-26T15:22:35.000","MAILING ADDRESS",,,,,,,,"4201 SE BOARDMAN AVE",,"MILWAUKIE","OR","97267","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=139087993&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"139087993","05ASSET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2017-12-26T15:22:35.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"15315-15319 SE RISLEY CT",,"MILWAUKIE","OR","97267","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=139087993&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"139087993","05ASSET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2017-12-26T15:22:35.000","REGISTERED AGENT","JENNIFER","J","ENDRES",,,,,"4201 SE BOARDMAN AVE",,"MILWAUKIE","OR","97267","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=139087993&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"119116598","0608 NEBRASKA STREET, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2016-02-23T16:09:52.000","MAILING ADDRESS",,,,,,,,"608 S NEBRASKA ST",,"PORTLAND","OR","97239","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=119116598&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"119116598","0608 NEBRASKA STREET, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2016-02-23T16:09:52.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"0608 SW NEBRASKA ST",,"PORTLAND","OR","97239","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=119116598&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"119116598","0608 NEBRASKA STREET, LLC","DOMESTIC LIMITED LIABILITY COMPANY","2016-02-23T16:09:52.000","REGISTERED AGENT","CATHY","G","GARDNER",,,,,"0608 SW NEBRASKA ST",,"PORTLAND","OR","97239","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=119116598&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"139089395","07ASSET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2017-12-26T15:24:07.000","MAILING ADDRESS",,,,,,,,"4201 SE BOARDMAN AVE",,"MILWAUKIE","OR","97267","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=139089395&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"139089395","07ASSET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2017-12-26T15:24:07.000","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"3211 SE RISLEY ST",,"MILWAUKIE","OR","97267","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=139089395&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"139089395","07ASSET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2017-12-26T15:24:07.000","REGISTERED AGENT","JENNIFER","J","ENDRES",,,,,"4201 SE BOARDMAN AVE",,"MILWAUKIE","OR","97267","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=139089395&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"105427298","08ASSET LLC","DOMESTIC LIMITED LIABILITY COMPANY","2014-10-14T16:34:03.000","MAILING ADDRESS",,,,,,,,"4201 SE BOARDMAN AVE",,"MILWAUKIE","OR","97267","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=105427298&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
