Parcel ID,Location,Location Description,Type,Open Date,Closed Date,Global Entity Name,First Name,Last Name,Inspector First Name,Inspector Last Name,geom,Zip Codes,Neighborhoods,Census 2010 Tracts,Counties
225433018,686 BROAD ST,,Housing Code Enforcement,01/06/2014,,JESSICA PROPERTIES LLC,,,Shawn,Holloway,,,,,
111375082,603 FARMINGTON AV,,Certificate of Apartment Occupancy,01/06/2014,03/04/2014,REINER JEFFREY A,,,Shawn,Holloway,,,,,
249557346,42 CONGRESS ST,,Housing Code Enforcement,01/06/2014,01/13/2014,REDBRICK II LP,,,Rochelle,Little,,,,,
174184008,109 BLUE HILLS AV,,Housing Code Enforcement,01/06/2014,,AMUSU MICHAEL,,,Rochelle,Little,,,,,
134394209,29 DENISON ST,,Certificate of Apartment Occupancy,01/06/2014,03/27/2014,CP FEE LLC,,,Shawn,Holloway,,,,,
226442130,131 WASHINGTON ST,UNIT 1ST FL/#101,Essential Services,01/06/2014,,131 WASHINGTON STREET LLC,,,Shawn,Holloway,,,,,
179320125,330 LAUREL ST,104,Essential Services,01/07/2014,01/07/2014,PERALTE PROPERTIES LLC,,,Albi,Sako,,,,,
252680171,45 BARKER ST,,Housing Code Enforcement,01/07/2014,,HERRERA JHONNY R,,,Rochelle,Little,,,,,
221280216,86 EDWARDS ST,,Essential Services,01/07/2014,01/08/2014,RANDY E PARKS LLC,,,Tonja,Nelson,,,,,
178261404,169 SIGOURNEY ST,,Housing Code Enforcement,01/07/2014,01/13/2014,GARDEN HILL APARTMENTS LLC,,,Albi,Sako,,,,,
251679226,45 BOND ST,,Essential Services,01/07/2014,01/07/2014,PEREZ REYNALDO,,,Rochelle,Little,,,,,
198204051,47 EDGEWOOD ST,,Housing Code Enforcement,01/07/2014,02/03/2014,MILLER ELGWIN,,,Tonja,Nelson,,,,,
220230211,96 MATHER ST,,Housing Code Enforcement,01/07/2014,02/20/2014,"MATHER STREET VENTURES, LLC",,,Tonja,Nelson,,,,,
251665122,12 WARNER ST,,Housing Code Enforcement,01/07/2014,,WHITE MARY ANN,,,Rochelle,Little,,,,,
252680171,45 BARKER ST,,Housing Code Enforcement,01/07/2014,01/22/2014,HERRERA JHONNY R,,,Rochelle,Little,,,,,
275682029,35 REDDING ST,,Essential Services,01/07/2014,,PARMANAND JAIRAM,,,Rochelle,Little,,,,,
221271094,35 BROOK ST,,Housing Code Enforcement,01/07/2014,,SALMON CARLOS,,,Tonja,Nelson,,,,,
252680171,45 BARKER ST,,Housing Code Enforcement,01/07/2014,01/22/2014,HERRERA JHONNY R,,,Rochelle,Little,,,,,
252680171,45 BARKER ST,,Housing Code Enforcement,01/07/2014,01/22/2014,HERRERA JHONNY R,,,Rochelle,Little,,,,,
221271094,35 BROOK ST,,Housing Code Enforcement,01/07/2014,01/17/2014,SALMON CARLOS,,,Tonja,Nelson,,,,,
278816191,946 WETHERSFIELD AV,4,Essential Services,01/07/2014,01/08/2014,CRISTOFARO GIUSEPPINA,,,Rochelle,Little,,,,,
221280211,110 EDWARDS ST,,Housing Code Enforcement,01/07/2014,01/10/2014,SAN JUAN CENTER INC,,,Tonja,Nelson,,,,,
252680171,45 BARKER ST,,Housing Code Enforcement,01/07/2014,01/22/2014,HERRERA JHONNY R,,,Rochelle,Little,,,,,
176198103,250 HOMESTEAD AV,,Housing Code Enforcement,01/07/2014,,B&S EQUITIES LLC,,,Albi,Sako,,,,,
229648082,45 WEBSTER ST,,Bed Bugs (HCE),01/07/2014,,,"GARDEN HILL APARTMENTS, LLC",,Rochelle,Little,,,,,
204420080,836 PARK ST,,Housing Code Enforcement,01/08/2014,01/05/2014,STEPHANIE PROPERTIES LLC,,,Shawn,Holloway,,,,,
137476047,24 CARPENTER ST,,Housing Code Enforcement,01/08/2014,01/07/2014,ANCONA ENTERPRISES INC,,,Shawn,Holloway,,,,,
254790105,178 ROOSEVELT ST,,Housing Code Enforcement,01/08/2014,01/21/2014,LAZU-BONILLA DOMINGO,,,David,Viens,,,,,
134383127,9 EVERGREEN AV,,Housing Code Enforcement,01/08/2014,,"MRZ FARMINGTON, LLC",,,Shawn,Holloway,,,,,
134379053,575 FARMINGTON AV,,Bed Bugs (HCE),01/08/2014,,575 FARMINGTON AVENUE LLC,,,Shawn,Holloway,,,,,
137476047,24 CARPENTER ST,,Housing Code Enforcement,01/08/2014,,ANCONA ENTERPRISES INC,,,Shawn,Holloway,,,,,
221280211,110 EDWARDS ST,,Housing Code Enforcement,01/08/2014,03/19/2014,SAN JUAN CENTER INC,,,Tonja,Nelson,,,,,
180407017,216 SOUTH MARSHALL ST,,Housing Code Enforcement,01/08/2014,,SOUTH MARSHALL ASSOC LLC,,,Albi,Sako,,,,,
263128044,10 SANFORD ST,,Housing Code Enforcement,01/08/2014,01/15/2014,COMMON HARTFORD ACCOMMODATION INC,,,Tonja,Nelson,,,,,
174184008,109 BLUE HILLS AV,,Essential Services,01/08/2014,,AMUSU MICHAEL,,,Albi,Sako,,,,,
180407017,216 SOUTH MARSHALL ST,,Essential Services,01/08/2014,01/09/2014,SOUTH MARSHALL ASSOC LLC,,,Albi,Sako,,,,,
178261404,169 SIGOURNEY ST,,Housing Code Enforcement,01/08/2014,,GARDEN HILL APARTMENTS LLC,,,Albi,Sako,,,,,
153181001,175 WOODLAND DR,,Essential Services,01/08/2014,01/09/2014,ST FRANCIS HOSPITAL OF HTFD,,,Albi,Sako,,,,,
251676170,22 ELLIOTT ST,,Bed Bugs (HCE),01/08/2014,,ELLIOTT WARD LLC,,,Rochelle,Little,,,,,
243240134,1723 MAIN ST,,Essential Services,01/08/2014,01/03/2014,1721 MAIN L L C,,,Tonja,Nelson,,,,,
238057023,391 BARBOUR ST,,Housing Code Enforcement,01/08/2014,05/12/2014,ADAR HARTFORD REALTY LLC,,,Tonja,Nelson,,,,,
184519161,69 WARD PL,,Essential Services,01/09/2014,,HOUSING CONSULTANTS LLC,,,Shawn,Holloway,,,,,
220221069,18 ENFIELD ST,,Housing Code Enforcement,01/09/2014,01/09/2014,BLACK JAMES,,,Albi,Sako,,,,,
227543050,21 LINCOLN ST,,Essential Services,01/09/2014,01/09/2014,STEPHANIE PROPERTIES LLC,,,Shawn,Holloway,,,,,
174184011,146 WESTBOURNE PKWY,,Housing Code Enforcement,01/09/2014,,LAWSON LOUIS D,,,Albi,Sako,,,,,
268344003,915 MAIN ST,,Essential Services,01/09/2014,01/09/2014,901 MAIN STREET ASSOC LLC,,,Rochelle,Little,,,,,
238057023,896 GARDEN ST,,Housing Code Enforcement,01/09/2014,,ADAR HARTFORD REALTY LLC,,,Tonja,Nelson,,,,,
222281066,36 EDWARDS ST,,Housing Code Enforcement,01/09/2014,,CITY OF HARTFORD MUNICIPAL EMP RET FUND,,,Tonja,Nelson,,,,,
240119103,132 CLARK ST,,Housing Code Enforcement,01/09/2014,03/19/2014,,P B & D PROPERTIES LLC,,Tonja,Nelson,,,,,
183515126,82 HAMILTON ST,,Bed Bugs (HCE),01/09/2014,,FONSECA FILIPE,,,Shawn,Holloway,,,,,
220221069,18 ENFIELD ST,,Essential Services,01/09/2014,01/09/2014,BLACK JAMES,,,Albi,Sako,,,,,
277808062,25 PLYMOUTH ST,,Bed Bugs (HCE),01/09/2014,,CABEZUDO PEDRO,,,Rochelle,Little,,,,,
174184011,146 WESTBOURNE PKWY,,Essential Services,01/09/2014,01/09/2014,LAWSON LOUIS D,,,Albi,Sako,,,,,
220226124,89 PLINY ST,,Bed Bugs (HCE),01/09/2014,02/20/2014,DEMATTO FRANCISCO J,,,Tonja,Nelson,,,,,
183515126,82 HAMILTON ST,,Housing Code Enforcement,01/09/2014,,FONSECA FILIPE,,,Shawn,Holloway,,,,,
218111216,111 MARTIN ST,,Certificate of Apartment Occupancy,01/09/2014,01/14/2014,RILEY JAMES C,,,Tonja,Nelson,,,,,
277808062,25 PLYMOUTH ST,,Housing Code Enforcement,01/09/2014,,CABEZUDO PEDRO,,,Rochelle,Little,,,,,
204420080,836 PARK ST,,Housing Code Enforcement,01/09/2014,,STEPHANIE PROPERTIES LLC,,,Shawn,Holloway,,,,,
136393227,15 SISSON AV,,Housing Code Enforcement,01/10/2014,,SIOPA JOAQUIM,,,Shawn,Holloway,,,,,
199209034,138 HOMESTEAD AV,,Housing Code Enforcement,01/10/2014,,HOMESTEAD INVESTORS LLC,,,Albi,Sako,,,,,
238061049,410 BARBOUR ST,,Housing Code Enforcement,01/10/2014,01/03/2014,HARTFORD NEIGHBORHOOD CENTER PROPERTIES,,,Tonja,Nelson,,,,,
172097047,95 COLEBROOK ST,,Housing Code Enforcement,01/10/2014,,TYRELL PATRICIA,,,Albi,Sako,,,,,
178258045,930 ASYLUM AV,,Housing Code Enforcement,01/10/2014,04/25/2014,HILL HOUSING INC,,,Albi,Sako,,,,,
230658124,664 MAPLE AV,,Essential Services,01/10/2014,01/10/2014,HENLEY JIMENEZ,,,Shawn,Holloway,,,,,
159399032,15 HAZEL ST,,Housing Code Enforcement,01/10/2014,,SOLA HECTOR,,,Shawn,Holloway,,,,,
284120023,51 MONTVILLE ST,,Certificate of Apartment Occupancy,01/10/2014,02/21/2014,TUSCAN BROTHERHOOD HOMES II INC,,,Tonja,Nelson,,,,,
240162029,91 BARBOUR ST,,Housing Code Enforcement,01/10/2014,,BAKX LLC,,,Tonja,Nelson,,,,,
238061049,410 BARBOUR ST,UNIT 5,Essential Services,01/10/2014,,HARTFORD NEIGHBORHOOD CENTER PROPERTIES,,,Tonja,Nelson,,,,,
162508200,118 BANNISTER ST,,Housing Code Enforcement,01/10/2014,,ARENA PETER B,,,Shawn,Holloway,,,,,
178258045,930 ASYLUM AV,,Essential Services,01/10/2014,01/10/2014,HILL HOUSING INC,,,Albi,Sako,,,,,
284120023,41 MONTVILLE ST,,Certificate of Apartment Occupancy,01/10/2014,02/21/2014,TUSCAN BROTHERHOOD HOMES II INC,,,Tonja,Nelson,,,,,
217154036,37 WINCHESTER ST,,Housing Code Enforcement,01/13/2014,,MORGAN RHONA,,,Albi,Sako,,,,,
271566081,4 LISBON ST,,Housing Code Enforcement,01/13/2014,,CONTOUR REALTY LLC,,,Rochelle,Little,,,,,
241166064,48 CAPEN ST,1B,Housing Code Enforcement,01/13/2014,,HILL JANE A,,,Tonja,Nelson,,,,,
241166066,48 CAPEN ST,2B,Housing Code Enforcement,01/13/2014,,PARRIS PHYLLIS,,,Tonja,Nelson,,,,,
241166065,48 CAPEN ST,2A,Housing Code Enforcement,01/13/2014,,CLARKE CECELIA E,,,Tonja,Nelson,,,,,
198204051,47 EDGEWOOD ST,,Housing Code Enforcement,01/13/2014,,MILLER ELGWIN,,,Tonja,Nelson,,,,,
231655017,813 MAPLE AV,,Housing Code Enforcement,01/13/2014,,813 MAPLE INVESTERS LLC,,,Rochelle,Little,,,,,
226549137,194 WASHINGTON ST,,Housing Code Enforcement,01/13/2014,,LAFAYETTE ARMS APARTMENTS LLC,,,Shawn,Holloway,,,,,
199209034,138 HOMESTEAD AV,,Essential Services,01/13/2014,,HOMESTEAD INVESTORS LLC,,,Albi,Sako,,,,,
241166067,48 CAPEN ST,2D,Housing Code Enforcement,01/13/2014,,JAMES PAULETTE,,,Tonja,Nelson,,,,,
241166067,48 CAPEN ST,2B,Housing Code Enforcement,01/13/2014,01/14/2014,JAMES PAULETTE,,,Tonja,Nelson,,,,,
142588138,75 NATICK ST,,Essential Services,01/13/2014,01/17/2014,FORESTIER JOSE,,,Rochelle,Little,,,,,
198204051,47 EDGEWOOD ST,,Housing Code Enforcement,01/13/2014,02/03/2014,MILLER ELGWIN,,,Tonja,Nelson,,,,,
142591092,800 NEW BRITAIN AV,,Housing Code Enforcement,01/13/2014,05/07/2014,BURCHELL GEORGE,,,Rochelle,Little,,,,,
226549137,194 WASHINGTON ST,,Bed Bugs (HCE),01/13/2014,,LAFAYETTE ARMS APARTMENTS LLC,,,Shawn,Holloway,,,,,
173144045,277 BLUE HILLS AV,,Housing Code Enforcement,01/13/2014,,BROWN BYRON B,,,Albi,Sako,,,,,
137471030,59 MADISON AV,,Housing Code Enforcement,01/13/2014,,ONYX INVESTMENTS LLC,,,Shawn,Holloway,,,,,
277815218,820 WETHERSFIELD AV,,Housing Code Enforcement,01/13/2014,,PPC REALTY LLC,,,Rochelle,Little,,,,,
425004002,62 NORWICH ST,,Housing Code Enforcement,01/13/2014,01/10/2014,DUTCH POINT RENTAL 1 LP,,,Dan,Lusa,,,,,
241166066,48 CAPEN ST,2B,Housing Code Enforcement,01/13/2014,01/14/2014,PARRIS PHYLLIS,,,Tonja,Nelson,,,,,
241166067,48 CAPEN ST,2D,Housing Code Enforcement,01/13/2014,,JAMES PAULETTE,,,Tonja,Nelson,,,,,
159403076,10 ORANGE ST,,Essential Services,01/13/2014,01/13/2014,1st CLASS RENTALS LLC,,,Shawn,Holloway,,,,,
241166068,48 CAPEN ST,2D,Housing Code Enforcement,01/13/2014,01/14/2014,JAMES PAULETTE I,,,Tonja,Nelson,,,,,
252668138,145 BARKER ST,,Essential Services,01/14/2014,01/16/2014,VALERIE ZURILLO,,,Rochelle,Little,,,,,
271564101,69 OSTEN BLVD,,Housing Code Enforcement,01/14/2014,01/13/2014,LARACUENTE MIRTA,,,Dan,Lusa,,,,,
113374065,30 ROWE AV,,Housing Code Enforcement,01/14/2014,,OBEN VIVIAN E,,,Shawn,Holloway,,,,,
240114047,149 BARBOUR ST,,Bed Bugs (HCE),01/14/2014,,A TO Z PROPERTY MANAGEMENT LLC,,,Tonja,Nelson,,,,,
227542095,57 MADISON ST,A1,Housing Code Enforcement,01/14/2014,,APARACIO NORMA Y,,,Shawn,Holloway,,,,,
220232179,59 GREEN ST,A,Housing Code Enforcement,01/14/2014,01/13/2014,HARTFORD HOUSING AUTHORITY,,,Tonja,Nelson,,,,,
241166068,48 CAPEN ST,2D,Housing Code Enforcement,01/14/2014,,JAMES PAULETTE I,,,Tonja,Nelson,,,,,
207575039,160 NEW BRITAIN AV,208,Bed Bugs (HCE),01/14/2014,,MANGUAL HECTOR,,,Shawn,Holloway,,,,,
249558181,2 FRANKLIN AV,2A,Housing Code Enforcement,01/14/2014,,TIFANY LLC,,,Rochelle,Little,,,,,
240114047,149 BARBOUR ST,,Housing Code Enforcement,01/14/2014,,A TO Z PROPERTY MANAGEMENT LLC,,,Tonja,Nelson,,,,,
159401072,31 ORANGE ST,3A,Certificate of Apartment Occupancy,01/14/2014,01/23/2014,HARTFORD HOUSING AUTHORITY,,,Shawn,Holloway,,,,,
241166065,48 CAPEN ST,2A,Housing Code Enforcement,01/14/2014,,CLARKE CECELIA E,,,Tonja,Nelson,,,,,
252668138,145 BARKER ST,,Essential Services,01/14/2014,01/22/2014,VALERIE ZURILLO,,,Rochelle,Little,,,,,
254804229,78 ROOSEVELT ST,,Housing Code Enforcement,01/14/2014,01/09/2014,DA COSTA CHERYL A,,,Rochelle,Little,,,,,
251676170,22 ELLIOTT ST,,Housing Code Enforcement,01/14/2014,,ELLIOTT WARD LLC,,,Rochelle,Little,,,,,
179318022,23 MARSHALL ST,,Housing Code Enforcement,01/14/2014,,,23 MARSHALL STREET LLC,,Albi,Sako,,,,,
251676170,22 ELLIOTT ST,,Bed Bugs (HCE),01/14/2014,,ELLIOTT WARD LLC,,,Rochelle,Little,,,,,
187627124,48 MONROE ST,,Housing Code Enforcement,01/14/2014,,LEWIS STACY A,,,Rochelle,Little,,,,,
198204051,47 EDGEWOOD ST,,Housing Code Enforcement,01/14/2014,,MILLER ELGWIN,,,Tonja,Nelson,,,,,
252668138,145 BARKER ST,,Essential Services,01/14/2014,01/22/2014,VALERIE ZURILLO,,,Rochelle,Little,,,,,
204420076,878 PARK ST,,Essential Services,01/15/2014,02/04/2014,JACEN MANAGEMENT LLC,,,Shawn,Holloway,,,,,
248461144,76 MAIN ST,,Housing Code Enforcement,01/15/2014,,SOKOLI LLC,,,Shawn,Holloway,,,,,
200268135,57 SUMNER ST,407,Bed Bugs (HCE),01/15/2014,02/11/2014,SUMNER HOUSE LP,,,Tonja,Nelson,,,,,
199262067,121 HUNTINGTON ST,,Housing Code Enforcement,01/15/2014,02/06/2014,BAYNA MODESTO O,,,Tonja,Nelson,,,,,
124001002,46 BERKELEY DR,B1,Certificate of Apartment Occupancy,01/15/2014,01/23/2014,HARTFORD HOUSING AUTHORITY,,,Albi,Sako,,,,,
173144045,277 BLUE HILLS AV,,Housing Code Enforcement,01/15/2014,02/18/2014,BROWN BYRON B,,,Albi,Sako,,,,,
124001002,4 BERKELEY DR,A1,Certificate of Apartment Occupancy,01/15/2014,01/23/2014,HARTFORD HOUSING AUTHORITY,,,Albi,Sako,,,,,
198204051,47 EDGEWOOD ST,,Housing Code Enforcement,01/15/2014,,MILLER ELGWIN,,,Tonja,Nelson,,,,,
176202197,80 STERLING ST,,Essential Services,01/16/2014,,YACKECHA DICKENSON,,,Albi,Sako,,,,,
178258046,19 WILLARD ST,,Housing Code Enforcement,01/16/2014,09/05/2014,HISTORIC ASYLUM HILL LIMITED,,,Albi,Sako,,,,,
199219169,4 MAGNOLIA ST,,Bed Bugs (HCE),01/16/2014,,HARDY RICHARD LEE,,,Albi,Sako,,,,,
