"numero_atencion","servicio","funcionario_preliminar","funcionario_atendio","fecha_inicio","dia_inicio","mes_inicio","ano_inicio","edad","sexo","tema","sub_tema","estado","sede","tipo_atencion","preferencial","area"
"858912536","ASESORIA","JORGE LUIS SOLANO QUINTERO","JORGE LUIS SOLANO QUINTERO","2018-10-29T15:12:43.000","29","10","2018","28","Femenino","DERECHOS HUMANOS","DESPLAZAMIENTO FORZADO","Atencion Archivada","SAN CRISTOBAL","NO GENERAR TURNOS","0","UGPDH - ATENCION AL PUBLICO"
"858852259","ASESORIA","Gloria Patricia Alvarez Cano","Gloria Patricia Alvarez Cano","2018-03-20T13:28:21.000","20","3","2018","33","Masculino","DERECHOS HUMANOS","DERECHOS HUMANOS","Asesoria Preliminar","PERSONERIA DE MEDELLIN","ASESORIA PRELIMINAR","0","UGPDH - ATENCION AL PUBLICO"
"858919194","ACCION DE TUTELA","DOLLY  BEDOYA CARVAJAL","SARA  SANCHEZ ZAPATA","2018-11-27T09:14:16.000","27","11","2018","37","Femenino","SALUD","OTROS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858882001","ASESORIA","Gloria Patricia Alvarez Cano","BEATRIZ ELENA SIERRA TOBON","2018-07-03T07:17:56.000","3","7","2018","4","Masculino","SALUD","OTROS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","1","UGPDH - ATENCION AL PUBLICO"
"858912526","ASESORIA","JORGE LUIS SOLANO QUINTERO","JORGE LUIS SOLANO QUINTERO","2018-10-29T14:51:15.000","29","10","2018","61","Femenino","DERECHOS HUMANOS","DESPLAZAMIENTO FORZADO","Atencion Archivada","SAN CRISTOBAL","NO GENERAR TURNOS","0","UGPDH - ATENCION AL PUBLICO"
"858852198","ASESORIA","MARIA JOSE OCAMPO BEDOYA","BLEIDY MARIA MUNERA GUTIERREZ","2018-03-20T12:16:29.000","20","3","2018","66","Femenino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","POR TURNO","0","UGPDH - UNIDAD PERMANENTE"
"858852237","ASESORIA","JAIRO ANDRES DELGADO RIVERA","JAIRO ANDRES DELGADO RIVERA","2018-03-20T12:49:36.000","20","3","2018","39","Masculino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","NO GENERAR TURNOS","0","UGPDH - UNIDAD PERMANENTE"
"858835849","INCIDENTE DE DESACATO","JEMIE VILEIDY HERNANDEZ MESA","LEONORA  MORALES TOBON","2018-01-12T11:07:50.000","12","1","2018","59","Femenino","SALUD","NO MEDICAMENTOS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858919207","ASESORIA","DOLLY  BEDOYA CARVAJAL","JUAN FERNANDO DUQUE BENJUMEA","2018-11-27T09:47:13.000","27","11","2018","70","Femenino","SEGURIDAD SOCIAL","SEGURIDAD SOCIAL","Desertado","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858881994","INCIDENTE DE DESACATO","DOLLY  BEDOYA CARVAJAL","JORGE LUIS SOLANO QUINTERO","2018-07-03T07:14:09.000","3","7","2018","70","Femenino","SALUD","NO MEDICAMENTOS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858881979","ASESORIA","OLGA LUCIA PANIAGUA ALVAREZ","OLGA LUCIA PANIAGUA ALVAREZ","2018-07-03T06:39:26.000","3","7","2018","44","Femenino","SALUD","OTROS","Atencion Archivada","PERSONERIA DE MEDELLIN","NO GENERAR TURNOS","0","UGPDH - ATENCION AL PUBLICO"
"858916718","REVISION PROCESO COMISARIA DE FAMILIA","Juan Camilo Taborda Carrasquilla","Juan Camilo Taborda Carrasquilla","2018-11-15T15:15:37.000","15","11","2018","30","Femenino","PENAL","PENAL","Negocio Archivado","PERSONERIA DE MEDELLIN","DE OFICIO","0","UGPDH - PENAL"
"858912595","ACCION DE TUTELA","LILIANA MARIA MOLINA RAMIREZ","SANTIAGO  HOYOS GIRALDO","2018-10-30T07:04:23.000","30","10","2018","30","Femenino","SALUD","NEGACIÓN DEL SERVICIO","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858919283","ACCION DE TUTELA","GILDARDO DE JESUS ORREGO RESTREPO","JHON FABIO CASTRILLON LOPEZ","2018-11-27T11:17:33.000","27","11","2018","64","Femenino","SALUD","NEGACIÓN DEL SERVICIO","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858912717","ASESORIA","Gloria Patricia Alvarez Cano","LEONORA  MORALES TOBON","2018-10-30T10:02:24.000","30","10","2018","31","Masculino","SALUD","OTROS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858852262","ASESORIA","Gloria Patricia Alvarez Cano","Gloria Patricia Alvarez Cano","2018-03-20T13:31:16.000","20","3","2018","23","Femenino","DERECHOS HUMANOS","DERECHOS HUMANOS","Asesoria Preliminar","PERSONERIA DE MEDELLIN","ASESORIA PRELIMINAR","0","UGPDH - ATENCION AL PUBLICO"
"858912682","ACCION DE TUTELA","DOLLY  BEDOYA CARVAJAL","JORGE LUIS SOLANO QUINTERO","2018-10-30T09:15:05.000","30","10","2018","70","Masculino","SALUD","NO MEDICAMENTOS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","1","UGPDH - ATENCION AL PUBLICO"
"858919138","ASESORIA","XIOMARA  RIVERA AYALA","CAROLINA INES SERRANO TEJADA","2018-11-27T07:53:14.000","27","11","2018","51","Masculino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","POR TURNO","0","UGPDH - UNIDAD PERMANENTE"
"858912697","ACCION DE TUTELA","Gloria Patricia Alvarez Cano","JORGE LUIS SOLANO QUINTERO","2018-10-30T09:39:45.000","30","10","2018","59","Femenino","SALUD","OTROS","Desertado","PERSONERIA DE MEDELLIN","POR TURNO","1","UGPDH - ATENCION AL PUBLICO"
"858852240","ACCION DE TUTELA","MARTHA CECILIA RODRIGUEZ SANCHEZ","JORGE LUIS SOLANO QUINTERO","2018-03-20T13:10:03.000","20","3","2018","39","Femenino","SALUD","NO MEDICAMENTOS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858852202","DERECHO PETICION INTERNO","BLASINA SAMARITANA VARGAS MONTOYA","OLGA LUCIA PANIAGUA ALVAREZ","2018-03-20T12:34:19.000","20","3","2018","1","Femenino","CONSTITUCIONAL","CONSTITUCIONAL","Desertado","PERSONERIA DE MEDELLIN","POR TURNO","0","GESTION JURIDICA"
"858852219","ASESORIA","DOLLY  BEDOYA CARVAJAL","JOSE OCTAVIO ISAZA PELAEZ","2018-03-20T12:46:06.000","20","3","2018","60","Femenino","SEGURIDAD SOCIAL","SEGURIDAD SOCIAL","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858852267","ASESORIA","Gloria Patricia Alvarez Cano","Gloria Patricia Alvarez Cano","2018-03-20T13:34:52.000","20","3","2018","21","Femenino","DERECHOS HUMANOS","DERECHOS HUMANOS","Asesoria Preliminar","PERSONERIA DE MEDELLIN","ASESORIA PRELIMINAR","0","UGPDH - ATENCION AL PUBLICO"
"858852250","INCIDENTE DE DESACATO","MARIA JOSE OCAMPO BEDOYA","DAVID ALEJANDRO MORALES MURILLO","2018-03-20T13:21:33.000","20","3","2018","78","Masculino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","POR TURNO","1","UGPDH - UNIDAD PERMANENTE"
"858881986","INCIDENTE DE DESACATO","DOLLY  BEDOYA CARVAJAL","GILDARDO DE JESUS ORREGO RESTREPO","2018-07-03T06:57:02.000","3","7","2018","41","Femenino","SALUD","OTROS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858912687","ACCION DE TUTELA","CAROLINA  SUAREZ VELEZ","CAROLINA  SUAREZ VELEZ","2018-10-30T09:22:05.000","30","10","2018","51","Femenino","SALUD","NO CIRUGIA","Atencion Archivada","CASA DE JUSTICIA 20 DE JULIO","NO GENERAR TURNOS","0","UGPDH - ATENCION AL PUBLICO"
"858881991","ACCION DE TUTELA","DOLLY  BEDOYA CARVAJAL","JEMIE VILEIDY HERNANDEZ MESA","2018-07-03T07:00:46.000","3","7","2018","23","Femenino","SALUD","OTROS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858915738","ASESORIA","SANDRA MILENA CASTRILLON GIRALDO","SANDRA MILENA CASTRILLON GIRALDO","2018-11-13T08:20:39.000","13","11","2018","65","Femenino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","NO GENERAR TURNOS","0","UGPDH - UNIDAD PERMANENTE"
"858852272","ASESORIA","Gloria Patricia Alvarez Cano","Gloria Patricia Alvarez Cano","2018-03-20T13:37:45.000","20","3","2018","35","Masculino","DERECHOS HUMANOS","DERECHOS HUMANOS","Asesoria Preliminar","PERSONERIA DE MEDELLIN","ASESORIA PRELIMINAR","0","UGPDH - ATENCION AL PUBLICO"
"858883819","ASESORIA","JORGE LUIS SOLANO QUINTERO","JORGE LUIS SOLANO QUINTERO","2018-07-09T15:11:38.000","9","7","2018","64","Masculino","CIVIL","CIVIL","Atencion Archivada","SAN CRISTOBAL","NO GENERAR TURNOS","0","UGPDH - ATENCION AL PUBLICO"
"858881992","ASESORIA","Gloria Patricia Alvarez Cano","LILIANA MARIA MOLINA RAMIREZ","2018-07-03T07:00:04.000","3","7","2018","50","Masculino","SALUD","OTROS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","1","UGPDH - ATENCION AL PUBLICO"
"858883820","ASESORIA","SANTIAGO  HOYOS GIRALDO","SANTIAGO  HOYOS GIRALDO","2018-07-09T15:11:43.000","9","7","2018","47","Masculino","DERECHOS HUMANOS","DESPLAZAMIENTO FORZADO","Atencion Archivada","SAN ANTONIO DE PRADO","NUEVA ACTUACION","0","UGPDH - ATENCION AL PUBLICO"
"858915321","REGISTRO VICTIMA CONFLICTO ARMADO","ALEJANDRO  GUZMAN RAMIREZ","ALEJANDRO  GUZMAN RAMIREZ","2018-11-09T06:23:22.000","9","11","2018","51","Femenino","DERECHOS HUMANOS","DESPLAZAMIENTO FORZADO","Atencion Archivada","UPDH","POR TURNO","0","UGPDH - UNIDAD PERMANENTE"
"858919270","ASESORIA","LLICELY  SILVA BORJA","XIOMARA  RIVERA AYALA","2018-11-27T12:18:25.000","27","11","2018","30","Masculino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","POR TURNO","0","UGPDH - UNIDAD PERMANENTE"
"858915326","ASESORIA","SARA  SANCHEZ ZAPATA","SANTIAGO  HOYOS GIRALDO","2018-11-09T07:09:18.000","9","11","2018","60","Femenino","SALUD","OTROS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858880477","ACCION DE TUTELA","DOLLY  BEDOYA CARVAJAL","SANTIAGO  HOYOS GIRALDO","2018-06-25T07:10:47.000","25","6","2018","29","Femenino","SALUD","OTROS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858919086","ASESORIA","YOLIMA ANDREA VANEGAS MAZO","YOLIMA ANDREA VANEGAS MAZO","2018-11-27T05:51:05.000","27","11","2018","84","Femenino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","NO GENERAR TURNOS","0","UGPDH - UNIDAD PERMANENTE"
"858919088","ASESORIA","YOLIMA ANDREA VANEGAS MAZO","YOLIMA ANDREA VANEGAS MAZO","2018-11-27T06:00:27.000","27","11","2018","70","Femenino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","NO GENERAR TURNOS","0","UGPDH - UNIDAD PERMANENTE"
"858890381","RECURSO REPOSICION Y/0 APELACION VICTIMAS","MARTHA CECILIA RODRIGUEZ SANCHEZ","JORGE IVAN CANO HERNANDEZ","2018-08-02T10:41:19.000","2","8","2018","44","Femenino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858915431","ASISTENCIA E INTERVENCION EN DILIGENCIA JUDICIAL","DARIO DE JESÚS ECHAVARRIA GONZALEZ","DARIO DE JESÚS ECHAVARRIA GONZALEZ","2018-11-09T09:32:21.000","9","11","2018","22","Masculino","AUDIENCIA DE GARANTIAS","AUDIENCIA DE GARANTIAS","Atencion Archivada","PERSONERIA DE MEDELLIN","ASISTENCIA A AUDIENCIAS","0","UGPDH - PENAL"
"858881996","ASESORIA","Gloria Patricia Alvarez Cano","LILIANA MARIA MOLINA RAMIREZ","2018-07-03T07:13:27.000","3","7","2018","68","Femenino","ADMINISTRATIVO","ADMINISTRATIVO","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","1","UGPDH - ATENCION AL PUBLICO"
"858915402","ASISTENCIA E INTERVENCION EN DILIGENCIA JUDICIAL","DARIO DE JESÚS ECHAVARRIA GONZALEZ","DARIO DE JESÚS ECHAVARRIA GONZALEZ","2018-11-09T08:52:43.000","9","11","2018","22","Masculino","AUDIENCIA DE GARANTIAS","IMPUTACION","Atencion Archivada","PERSONERIA DE MEDELLIN","ASISTENCIA A AUDIENCIAS","0","UGPDH - PENAL"
"858919096","ASESORIA","XIOMARA  RIVERA AYALA","XIOMARA  RIVERA AYALA","2018-11-27T06:39:51.000","27","11","2018","4","Femenino","DERECHOS HUMANOS","DERECHOS HUMANOS","Asesoria Preliminar","UPDH","ASESORIA PRELIMINAR","0","UGPDH - UNIDAD PERMANENTE"
"858915461","ASISTENCIA E INTERVENCION EN DILIGENCIA JUDICIAL","DARIO DE JESÚS ECHAVARRIA GONZALEZ","DARIO DE JESÚS ECHAVARRIA GONZALEZ","2018-11-09T10:06:19.000","9","11","2018","21","Masculino","AUDIENCIA DE CONOCIMIENTO","ACUSACION","Atencion Archivada","PERSONERIA DE MEDELLIN","ASISTENCIA A AUDIENCIAS","0","UGPDH - PENAL"
"858840806","ASESORIA","JORGE LUIS SOLANO QUINTERO","JORGE LUIS SOLANO QUINTERO","2018-02-05T07:51:55.000","5","2","2018","56","Masculino","DERECHOS HUMANOS","DESPLAZAMIENTO FORZADO","Atencion Archivada","SAN CRISTOBAL","NO GENERAR TURNOS","0","UGPDH - ATENCION AL PUBLICO"
"858919254","INCIDENTE DE DESACATO","Gloria Patricia Alvarez Cano","ADRIANA  CECILIA MARTINEZ GONZALEZ","2018-11-27T10:36:52.000","27","11","2018","62","Masculino","SEGURIDAD SOCIAL","SEGURIDAD SOCIAL","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858915403","ASISTENCIA E INTERVENCION EN DILIGENCIA JUDICIAL","DARIO DE JESÚS ECHAVARRIA GONZALEZ","DARIO DE JESÚS ECHAVARRIA GONZALEZ","2018-11-09T08:55:20.000","9","11","2018","22","Masculino","AUDIENCIA DE GARANTIAS","MEDIDAS DE ASEGURAMIENTO","Atencion Archivada","PERSONERIA DE MEDELLIN","ASISTENCIA A AUDIENCIAS","0","UGPDH - PENAL"
"858919099","ASESORIA","MARIA JOSE OCAMPO BEDOYA","MARIA JOSE OCAMPO BEDOYA","2018-11-27T06:42:54.000","27","11","2018","62","Masculino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","NO GENERAR TURNOS","0","UGPDH - UNIDAD PERMANENTE"
"858919092","ASESORIA","MARIA JOSE OCAMPO BEDOYA","MARIA JOSE OCAMPO BEDOYA","2018-11-27T06:32:03.000","27","11","2018","55","Masculino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","NO GENERAR TURNOS","0","UGPDH - UNIDAD PERMANENTE"
"858863811","REVISION DEBIDO PROCESO PENAL","CATALINA MARIA GOMEZ ARROYAVE","JUAN FERNANDO DUQUE BENJUMEA","2018-05-02T08:36:09.000","2","5","2018","53","Femenino","PENAL","PENAL","Negocio Archivado","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - PENAL"
"858852275","ASESORIA","Gloria Patricia Alvarez Cano","Gloria Patricia Alvarez Cano","2018-03-20T13:39:38.000","20","3","2018","24","Masculino","DERECHOS HUMANOS","DERECHOS HUMANOS","Asesoria Preliminar","PERSONERIA DE MEDELLIN","ASESORIA PRELIMINAR","0","UGPDH - ATENCION AL PUBLICO"
"858912556","ASESORIA","LEONORA  MORALES TOBON","LEONORA  MORALES TOBON","2018-10-29T15:51:52.000","29","10","2018","52","Femenino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","PERSONERIA DE MEDELLIN","TELEFONICA","0","UGPDH - ATENCION AL PUBLICO"
"858880492","ACCION DE TUTELA","SANTIAGO  HOYOS GIRALDO","SANTIAGO  HOYOS GIRALDO","2018-06-25T07:26:18.000","25","6","2018","29","Femenino","SALUD","OTROS","Atencion Archivada","PERSONERIA DE MEDELLIN","NUEVA ACTUACION","0","UGPDH - ATENCION AL PUBLICO"
"858839663","INCIDENTE DE DESACATO","SANDRA YANETH MEJIA VELEZ","LEONORA  MORALES TOBON","2018-01-30T10:56:43.000","30","1","2018","52","Masculino","SALUD","NO MEDICAMENTOS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858840800","ASESORIA","ADRIANA  CECILIA MARTINEZ GONZALEZ","ADRIANA  CECILIA MARTINEZ GONZALEZ","2018-02-05T07:46:09.000","5","2","2018","5","Femenino","DERECHOS HUMANOS","DESPLAZAMIENTO FORZADO","Atencion Archivada","SAN ANTONIO DE PRADO","NO GENERAR TURNOS","0","UGPDH - ATENCION AL PUBLICO"
"858919111","ASESORIA","MARIA JOSE OCAMPO BEDOYA","MARIA JOSE OCAMPO BEDOYA","2018-11-27T06:57:28.000","27","11","2018","4","Femenino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","NO GENERAR TURNOS","0","UGPDH - UNIDAD PERMANENTE"
"858912559","REGISTRO VICTIMA CONFLICTO ARMADO","NATALIA ANDREA CASTAÑO TANGARIFE","ALEJANDRO  GUZMAN RAMIREZ","2018-10-29T16:22:05.000","29","10","2018","23","Femenino","DERECHOS HUMANOS","DELITOS CONTRA LA LIBERTAD E INTEGRIDAD SEXUAL","Desertado","UPDH","POR TURNO","1","UGPDH - UNIDAD PERMANENTE"
"858890414","DERECHO DE PETICION","EDGAR AUGUSTO MESA ARRUBLA","CARLOS ALBERTO ARISMENDI CAMARGO","2018-08-02T12:12:58.000","2","8","2018","68","Femenino","ADMINISTRATIVO","ADMINISTRATIVO","Atencion Archivada","UPDH","POR TURNO","0","UGPDH - UNIDAD PERMANENTE"
"858915382","ACCION DE TUTELA","SARA  SANCHEZ ZAPATA","JHON FABIO CASTRILLON LOPEZ","2018-11-09T08:37:22.000","9","11","2018","63","Femenino","SALUD","NO MEDICAMENTOS","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858919110","ASESORIA","MARIA JOSE OCAMPO BEDOYA","MARIA JOSE OCAMPO BEDOYA","2018-11-27T06:56:55.000","27","11","2018","32","Femenino","DERECHOS HUMANOS","DERECHOS HUMANOS","Atencion Archivada","UPDH","NO GENERAR TURNOS","0","UGPDH - UNIDAD PERMANENTE"
"858917482","ASESORIA","ALVARO  PAREJA JARAMILLO","ALVARO  PAREJA JARAMILLO","2018-11-19T19:08:57.000","19","11","2018","34","Femenino","CODIGO DE POLICIA","ACOMPAÑAMIENTOS COMERCIANTES","Atencion Archivada","UPDH","NO GENERAR TURNOS","0","UGPDH - UNIDAD PERMANENTE"
"858912710","ACCION DE TUTELA","SANTIAGO  HOYOS GIRALDO","SANTIAGO  HOYOS GIRALDO","2018-10-30T09:51:22.000","30","10","2018","44","Masculino","SALUD","OTROS","Atencion Archivada","PERSONERIA DE MEDELLIN","NUEVA ACTUACION","0","UGPDH - ATENCION AL PUBLICO"
"858912597","ACCION DE TUTELA","LILIANA MARIA MOLINA RAMIREZ","JORGE LUIS SOLANO QUINTERO","2018-10-30T07:06:23.000","30","10","2018","35","Femenino","SALUD","NEGACIÓN DEL SERVICIO","Atencion Archivada","PERSONERIA DE MEDELLIN","POR TURNO","0","UGPDH - ATENCION AL PUBLICO"
"858912707","ASESORIA","CLAUDIA MARIA ALZATE CHAVERRA","CLAUDIA MARIA ALZATE CHAVERRA","2018-10-30T09:47:40.000","30","10","2018","0","Femenino","CONSTITUCIONAL","CONSTITUCIONAL","Atencion Archivada","PERSONERIA DE MEDELLIN","CORRESPONDENCIA EMAIL","0","UGPDH - ATENCION AL PUBLICO"
"858899651","DERECHO PETICION INTERNO","BLASINA SAMARITANA VARGAS MONTOYA","BLASINA SAMARITANA VARGAS MONTOYA","2018-09-07T16:25:41.000","7","9","2018","56","Femenino","CONSTITUCIONAL","CONSTITUCIONAL","Negocio Archivado","PERSONERIA DE MEDELLIN","CORRESPONDENCIA","0","SOLUCION ALTERNATIVA CONFLICTO"
"858917479","ASESORIA","ALVARO  PAREJA JARAMILLO","ALVARO  PAREJA JARAMILLO","2018-11-19T18:58:26.000","19","11","2018","37","Femenino","CODIGO DE POLICIA","ACOMPAÑAMIENTOS COMERCIANTES","Atencion Archivada","UPDH","NO GENERAR TURNOS","0","UGPDH - UNIDAD PERMANENTE"
