"id_number","fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","btrc","government_activity","fund_group_name","fund_type","fund_name","fund","account_name","account_code","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","authority_name","authority_link","department_number","program","vendor_id","zip","payment_method","payment_status","inv_num","invoice_due_date","invoice_discount_due_date","inv_date","inv_line","inv_dist_line","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","receiver_id","po_date","po_line_number","procurement_organization","buyer_name","supplier_city","supplier_country","bu_name","site_location","item_code","item_code_name","currency","value_of_spend","vendor_num"
"2856081","2016","NEIGHBORHOOD EMPOWERMENT","MID-TOWN NORTH HOLLYWOOD NC","2015-10-02T00:00:00.000","11250","CF150600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26160000002397","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2016-04 (OCT)","2016-02","10","OCTOBER,2015","OCTOBER","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=15-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015851",,"EFT","PAID","DEX471644B470231",,,"2015-10-01T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015851 - MID-TOWN NORTH HOLLYWOOD NC"
"2776165","2016","NEIGHBORHOOD EMPOWERMENT","MID-TOWN NORTH HOLLYWOOD NC","2015-07-16T00:00:00.000","8806.58","CF150600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26160000000310","CONTRIBUTIONS TO OTHER AGENCIES",,"1","2016-01 (JUL)","2016-01","7","JULY,2015","JULY","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=15-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015851",,"EFT","PAID","DEX471644B470038",,,"2015-07-14T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015851 - MID-TOWN NORTH HOLLYWOOD NC"
"812176","2015","NEIGHBORHOOD EMPOWERMENT","MID-TOWN NORTH HOLLYWOOD NC","2015-06-26T00:00:00.000","68","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000009961","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2015-12 (JUN)","2015-04","6","JUNE,2015","JUNE","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015851",,"EFT","PAID","DEX471544B471299",,,"2015-06-24T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015851 - MID-TOWN NORTH HOLLYWOOD NC"
"791375","2015","NEIGHBORHOOD EMPOWERMENT","MID-TOWN NORTH HOLLYWOOD NC","2015-05-08T00:00:00.000","1500","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000008428","CONTRIBUTIONS TO OTHER AGENCIES",,"11","2015-11 (MAY)","2015-04","5","MAY,2015","MAY","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015851",,"EFT","PAID","DEX471544B471103",,,"2015-04-29T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015851 - MID-TOWN NORTH HOLLYWOOD NC"
"789636","2015","NEIGHBORHOOD EMPOWERMENT","MID-TOWN NORTH HOLLYWOOD NC","2015-05-13T00:00:00.000","2500","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000008691","CONTRIBUTIONS TO OTHER AGENCIES",,"11","2015-11 (MAY)","2015-04","5","MAY,2015","MAY","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015851",,"EFT","PAID","DEX471544B471112",,,"2015-05-11T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015851 - MID-TOWN NORTH HOLLYWOOD NC"
"786458","2015","NEIGHBORHOOD EMPOWERMENT","MID TOWN NORTH HOLLYWOOD NC","2015-05-21T00:00:00.000","2250.21","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000008799","CONTRIBUTIONS TO OTHER AGENCIES",,"11","2015-11 (MAY)","2015-04","5","MAY,2015","MAY","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015888",,"EFT","PAID","DEX471544B471158",,,"2015-05-15T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015888 - MID TOWN NORTH HOLLYWOOD NC"
"778482","2015","NEIGHBORHOOD EMPOWERMENT","MID TOWN NORTH HOLLYWOOD NC","2015-04-23T00:00:00.000","4700","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000008125","CONTRIBUTIONS TO OTHER AGENCIES",,"10","2015-10 (APR)","2015-04","4","APRIL,2015","APRIL","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015888",,"EFT","PAID","DEX471544B471023",,,"2015-04-22T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015888 - MID TOWN NORTH HOLLYWOOD NC"
"753679","2015","NEIGHBORHOOD EMPOWERMENT","MID-TOWN NORTH HOLLYWOOD NC","2015-03-27T00:00:00.000","1255.96","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000006619","CONTRIBUTIONS TO OTHER AGENCIES",,"9","2015-09 (MAR)","2015-03","3","MARCH,2015","MARCH","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015851",,"EFT","PAID","DEX471544B470945",,,"2015-03-25T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015851 - MID-TOWN NORTH HOLLYWOOD NC"
"748680","2015","NEIGHBORHOOD EMPOWERMENT","HOWROYD WRIGHT EMPLOYMENT AGENCY INC","2015-04-01T00:00:00.000","80.55","CO121117","0000139167","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","AD26150000069100","CONTRIBUTIONS TO OTHER AGENCIES",,"10","2015-10 (APR)","2015-04","4","APRIL,2015","APRIL","FMS","HOWROYD WRIGHT EMPLOYMENT AGENCY","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-121117","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","100023821","91209","CHECK","PAID","DEX471544B470977",,,"2015-03-09T00:00:00.000","1","22",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"24",,,,,,,,,,,"100023821 - HOWROYD WRIGHT EMPLOYMENT AGENCY INC"
"741668","2015","NEIGHBORHOOD EMPOWERMENT","MID-TOWN NORTH HOLLYWOOD NC","2015-03-04T00:00:00.000","3296.21","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000006049","CONTRIBUTIONS TO OTHER AGENCIES",,"9","2015-09 (MAR)","2015-03","3","MARCH,2015","MARCH","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015851",,"EFT","PAID","DEX471544B470809",,,"2015-02-24T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015851 - MID-TOWN NORTH HOLLYWOOD NC"
"703696","2015","NEIGHBORHOOD EMPOWERMENT","MID TOWN NORTH HOLLYWOOD NC","2014-12-30T00:00:00.000","3025.67","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000004391","CONTRIBUTIONS TO OTHER AGENCIES",,"6","2015-06 (DEC)","2015-02","12","DECEMBER,2014","DECEMBER","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015888",,"EFT","PAID","DEX471544B470576",,,"2014-12-23T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015888 - MID TOWN NORTH HOLLYWOOD NC"
"683827","2015","NEIGHBORHOOD EMPOWERMENT","MID TOWN NORTH HOLLYWOOD NC","2014-11-10T00:00:00.000","1100","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000003317","CONTRIBUTIONS TO OTHER AGENCIES",,"5","2015-05 (NOV)","2015-02","11","NOVEMBER,2014","NOVEMBER","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015888",,"EFT","PAID","DEX471544B470454",,,"2014-11-07T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015888 - MID TOWN NORTH HOLLYWOOD NC"
"674971","2015","NEIGHBORHOOD EMPOWERMENT","MID TOWN NORTH HOLLYWOOD NC","2014-10-29T00:00:00.000","10323.81","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000002923","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2015-04 (OCT)","2015-02","10","OCTOBER,2014","OCTOBER","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015888",,"EFT","PAID","DEX471544B470366",,,"2014-10-27T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015888 - MID TOWN NORTH HOLLYWOOD NC"
"667152","2015","NEIGHBORHOOD EMPOWERMENT","MID TOWN NORTH HOLLYWOOD NC","2014-10-03T00:00:00.000","1765.86","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000002345","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2015-04 (OCT)","2015-02","10","OCTOBER,2014","OCTOBER","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015888",,"EFT","PAID","DEX471544B470316",,,"2014-10-01T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015888 - MID TOWN NORTH HOLLYWOOD NC"
"655409","2015","NEIGHBORHOOD EMPOWERMENT","MID TOWN NORTH HOLLYWOOD NC","2014-09-04T00:00:00.000","428.44","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000001643","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2015-03 (SEP)","2015-01","9","SEPTEMBER,2014","SEPTEMBER","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015888",,"EFT","PAID","DEX471544B470227",,,"2014-09-03T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015888 - MID TOWN NORTH HOLLYWOOD NC"
"636217","2015","NEIGHBORHOOD EMPOWERMENT","MID TOWN NORTH HOLLYWOOD NC","2014-08-15T00:00:00.000","773.29","CF140600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","EFT26150000001068","CONTRIBUTIONS TO OTHER AGENCIES",,"2","2015-02 (AUG)","2015-01","8","AUGUST,2014","AUGUST","FMS","MULTI VENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","VC0000015888",,"EFT","PAID","DEX471544B470155",,,"2014-08-12T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"VC0000015888 - MID TOWN NORTH HOLLYWOOD NC"
"620306","2014","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2014-06-24T00:00:00.000","8124.26","CF130600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","AD26140000075081","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2014-12 (JUN)","2014-04","6","JUNE,2014","JUNE","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=13-0600","47","NEIGHBORHOOD COUNCIL FUNDING PROGRAM","100007581",,"CHECK","PAID","DEX471444B471716",,,"2014-06-23T00:00:00.000","47","47",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"47",,,,,,,,,,,"100007581 - TREASURY-CITY OF LOS ANGELES"
"617046","2014","NEIGHBORHOOD EMPOWERMENT","CHARISMA DESIGN STUDIO INC","2014-06-23T00:00:00.000","905.03","CF130600","0000497919","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","MID-TOWN NORTH HOLLYWOOD NC","471058","AD26140000074804","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2014-12 (JUN)","2014-04","6","JUNE,2014","JUNE","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=13-0600","47","NEIGHBORHOOD COUNCIL SYSTEM DEVELOPMENT","100019337","91352","CHECK","PAID","DEX471444B471738",,,"2014-06-20T00:00:00.000","1","1",,"MID-TOWN NORTH HOLLYWOOD NC",,,,,,,,,,"1",,,,,,,,,,,"100019337 - CHARISMA DESIGN STUDIO INC"
