"id_number","fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","business_tax_registration_certificate","government_activity","fund_group_name","fund_type","fund_name","fund","account_name","account_code","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","authority_name","authority_link"
"14507","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-08-16T00:00:00.000","97.91","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","WILSHIRE CENTER-KOREATOWN NC","471089","AD26120000007358","CONTRIBUTIONS TO OTHER AGENCIES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"14598","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-08-16T00:00:00.000","2392.06","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","HOLLYWOOD STUDIO DISTRICT NC","471105","AD26120000007358","CONTRIBUTIONS TO OTHER AGENCIES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"14600","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-08-16T00:00:00.000","182.25","CF100600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","EAST HOLLYWOOD NC","471107","AD26120000007358","CONTRIBUTIONS TO OTHER AGENCIES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","MULTIVEND","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=10-0600"
"14839","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-08-16T00:00:00.000","1284.92","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ELYSIAN VALLEY RIVERSIDE NC","471054","AD26120000007358","CONTRIBUTIONS TO OTHER AGENCIES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"14848","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-08-16T00:00:00.000","3765.15","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","HOLLYWOOD UNITED NC","471070","AD26120000007358","CONTRIBUTIONS TO OTHER AGENCIES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"14851","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-08-16T00:00:00.000","1764.84","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ATWATER VILLAGE","471074","AD26120000007358","CONTRIBUTIONS TO OTHER AGENCIES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"14852","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-08-16T00:00:00.000","2654.89","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","SILVER LAKE NC","471075","AD26120000007358","CONTRIBUTIONS TO OTHER AGENCIES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"29826","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-09-13T00:00:00.000","722.98","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ELYSIAN VALLEY RIVERSIDE NC","471054","AD26120000015947","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"29913","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-09-13T00:00:00.000","117.23","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","HOLLYWOOD UNITED NC","471070","AD26120000015947","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"29916","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-09-13T00:00:00.000","950.8","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ATWATER VILLAGE","471074","AD26120000015947","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"29917","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-09-13T00:00:00.000","390.13","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","SILVER LAKE NC","471075","AD26120000015947","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"30022","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-09-13T00:00:00.000","1995.15","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","WILSHIRE CENTER-KOREATOWN NC","471089","AD26120000015947","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"30033","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-09-13T00:00:00.000","482.9","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","HOLLYWOOD STUDIO DISTRICT NC","471105","AD26120000015947","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"30035","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-09-13T00:00:00.000","4715","CF100600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","EAST HOLLYWOOD NC","471107","AD26120000015947","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVEND","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=10-0600"
"30129","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-09-13T00:00:00.000","141.65","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","GLASSELL PARK NC","471003","AD26120000015947","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"30263","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-09-13T00:00:00.000","738.99","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","GREATER ECHO PARK ELYSIAN NC","471039","AD26120000015947","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"31460","2012","NEIGHBORHOOD EMPOWERMENT","HOWROYD WRIGHT EMPLOYMENT AGENCY INC","2011-09-15T00:00:00.000","99.85","CO114487","0000139167","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","SILVER LAKE NC","471075","AD26120000016745","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","HOWROYD WRIGHT EMPLOYMENT AGEN","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-114487"
"31935","2012","NEIGHBORHOOD EMPOWERMENT","HOWROYD WRIGHT EMPLOYMENT AGENCY INC","2011-09-15T00:00:00.000","116.69","CF100600","0000139167","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","SILVER LAKE NC","471075","AD26120000016663","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVEND","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=10-0600"
"32552","2012","NEIGHBORHOOD EMPOWERMENT","MARCOS J PEREZ","2011-09-14T00:00:00.000","5307.17","CF100600","0000947386","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","GLASSELL PARK NC","471003","AD26120000016435","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVEND","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=10-0600"
"32984","2012","NEIGHBORHOOD EMPOWERMENT","HOWROYD WRIGHT EMPLOYMENT AGENCY INC","2011-09-14T00:00:00.000","96.24","CO114487","0000139167","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ATWATER VILLAGE","471074","AD26120000016442","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","HOWROYD WRIGHT EMPLOYMENT AGEN","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-114487"
"32985","2012","NEIGHBORHOOD EMPOWERMENT","HOWROYD WRIGHT EMPLOYMENT AGENCY INC","2011-09-14T00:00:00.000","1739.45","CO114487","0000139167","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","HOLLYWOOD STUDIO DISTRICT NC","471105","AD26120000016442","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","HOWROYD WRIGHT EMPLOYMENT AGEN","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-114487"
"35479","2012","NEIGHBORHOOD EMPOWERMENT","EXTRA SPACE OF CASITAS LLC","2011-09-22T00:00:00.000","106","CF110600","0000152268","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ATWATER VILLAGE","471074","AD26120000018601","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"41001","2012","NEIGHBORHOOD EMPOWERMENT","PRIVACY-NEIGHBORHOOD EMPOWERMENT","2011-09-28T00:00:00.000","800",,,"GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ATWATER VILLAGE","471074","AD26120000020577","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS",,
"41500","2012","NEIGHBORHOOD EMPOWERMENT","PRIVACY-NEIGHBORHOOD EMPOWERMENT","2011-09-29T00:00:00.000","500",,,"GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","EAST HOLLYWOOD NC","471107","AD26120000020868","CONTRIBUTIONS TO OTHER AGENCIES",,"3","2012-03 (SEP)","2012-01","9","SEPTEMBER,2011","SEPTEMBER","FMS",,
"45112","2012","NEIGHBORHOOD EMPOWERMENT","MARIO COBIAN","2011-10-06T00:00:00.000","300","CF110600","0002556011","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","EAST HOLLYWOOD NC","471107","AD26120000022783","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"45445","2012","NEIGHBORHOOD EMPOWERMENT","EXTRA SPACE OF CASITAS LLC","2011-10-05T00:00:00.000","106","CF110600","0000152268","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ATWATER VILLAGE","471074","AD26120000022195","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"45446","2012","NEIGHBORHOOD EMPOWERMENT","EXTRA SPACE OF CASITAS LLC","2011-10-05T00:00:00.000","187","CF110600","0000152268","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ATWATER VILLAGE","471074","AD26120000022195","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"45800","2012","NEIGHBORHOOD EMPOWERMENT","PRIVACY-NEIGHBORHOOD EMPOWERMENT","2011-10-07T00:00:00.000","7.8",,,"GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","EAST HOLLYWOOD NC","471107","AD26120000023027","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS",,
"46310","2012","NEIGHBORHOOD EMPOWERMENT","PRIVACY-NEIGHBORHOOD EMPOWERMENT","2011-10-11T00:00:00.000","25",,,"GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","EAST HOLLYWOOD NC","471107","AD26120000023385","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS",,
"46879","2012","NEIGHBORHOOD EMPOWERMENT","PRIVACY-NEIGHBORHOOD EMPOWERMENT","2011-10-07T00:00:00.000","304.61",,,"GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","EAST HOLLYWOOD NC","471107","AD26120000023021","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS",,
"47666","2012","NEIGHBORHOOD EMPOWERMENT","HOWROYD WRIGHT EMPLOYMENT AGENCY INC","2011-10-13T00:00:00.000","70.98","CO114487","0000139167","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ATWATER VILLAGE","471074","AD26120000023979","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS","HOWROYD WRIGHT EMPLOYMENT AGEN","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-114487"
"47668","2012","NEIGHBORHOOD EMPOWERMENT","HOWROYD WRIGHT EMPLOYMENT AGENCY INC","2011-10-13T00:00:00.000","67.37","CF100600","0000139167","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ATWATER VILLAGE","471074","AD26120000023979","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS","MULTIVEND","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=10-0600"
"49807","2012","NEIGHBORHOOD EMPOWERMENT","KELLY SERVICES INC","2011-10-13T00:00:00.000","226.24","CF110600","0000870940","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ATWATER VILLAGE","471074","AD26120000023980","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"51612","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-10-19T00:00:00.000","73.68","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","GLASSELL PARK NC","471003","AD26120000024913","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"51773","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-10-19T00:00:00.000","1245.92","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","GREATER ECHO PARK ELYSIAN NC","471039","AD26120000024913","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
"51782","2012","NEIGHBORHOOD EMPOWERMENT","TREASURY-CITY OF LOS ANGELES","2011-10-19T00:00:00.000","77.93","CF110600","6666666666","GENERAL GOVERNMENT","GOVERNMENTAL","SPECIAL REVENUE","DEPT OF NEIGHBORHOOD EMPOWERE","44B","ELYSIAN VALLEY RIVERSIDE NC","471054","AD26120000024913","CONTRIBUTIONS TO OTHER AGENCIES",,"4","2012-04 (OCT)","2012-02","10","OCTOBER,2011","OCTOBER","FMS","MULTIVENDOR","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0600"
